,Arizona,forecast,interval_low,interval_high
2020-05-08,67.0,57.24747848510742,18.485305786132812,66.94741821289062
2020-05-09,15.0,20.128772735595703,15.03206729888916,40.44410705566406
2020-05-10,4.0,3.770516872406006,2.888937473297119,4.007388591766357
2020-05-11,6.0,6.008796215057373,5.999704360961914,6.022311687469482
2020-05-12,20.0,21.04732894897461,19.95015525817871,25.22663116455078
2020-05-13,33.0,32.95912551879883,32.929134368896484,32.99467468261719
2020-05-14,29.0,29.47149085998535,28.97234344482422,31.297740936279297
2020-05-15,27.0,28.089757919311523,26.995880126953125,30.229602813720703
2020-05-16,28.0,27.95985984802246,27.90644645690918,28.000049591064453
2020-05-17,1.0,2.4870078563690186,1.0099165439605713,5.917020797729492
2020-05-18,7.0,7.064572811126709,6.961545467376709,7.376514434814453
2020-05-19,18.0,18.97579002380371,17.500215530395508,23.23067855834961
2020-05-20,42.0,33.745147705078125,19.825937271118164,41.949363708496094
2020-05-21,17.0,16.1016845703125,12.428682327270508,17.087604522705078
2020-05-22,11.0,12.607754707336426,11.045494079589844,18.831789016723633
2020-05-23,26.0,22.541675567626953,14.985507011413574,25.961214065551758
2020-05-24,0.0,0.006568020675331354,-0.016742944717407227,0.036751627922058105
2020-05-25,6.0,1.316219687461853,-5.7032790184021,5.991160869598389
2020-05-26,3.0,5.4771952629089355,3.0165493488311768,15.276839256286621
2020-05-27,24.0,24.009241104125977,23.993144989013672,24.047998428344727
2020-05-28,26.0,25.36440658569336,22.90919303894043,26.002634048461914
2020-05-29,26.0,24.9871768951416,20.967098236083984,26.01504898071289
2020-05-30,18.0,18.01572608947754,18.00237464904785,18.03811264038086
2020-05-31,3.0,2.9947967529296875,2.985003709793091,3.000868558883667
2020-06-01,11.0,10.562169075012207,8.78258991241455,11.022891998291016
2020-06-02,25.0,26.517501831054688,24.98134994506836,32.56746292114258
2020-06-03,40.0,35.412994384765625,17.22134780883789,39.96332550048828
2020-06-04,16.0,18.027873992919922,15.990976333618164,26.054033279418945
2020-06-05,16.0,18.379858016967773,15.999038696289062,27.73874855041504
2020-06-06,28.0,27.96209144592285,27.930984497070312,27.981767654418945
2020-06-07,8.0,10.447307586669922,7.9993486404418945,19.69731330871582
2020-06-08,2.0,4.766342639923096,1.9988250732421875,15.783907890319824
2020-06-09,23.0,22.539432525634766,21.37833595275879,23.01031494140625
2020-06-10,25.0,25.023189544677734,24.99763298034668,25.04707908630371
2020-06-11,34.0,33.9471549987793,33.937957763671875,33.95576858520508
2020-06-12,21.0,21.056262969970703,21.026859283447266,21.072256088256836
2020-06-13,33.0,31.06122398376465,23.460912704467773,33.00136947631836
2020-06-14,2.0,3.7250137329101562,1.9855256080627441,10.553997993469238
2020-06-15,12.0,8.841459274291992,2.308317184448242,11.999659538269043
