,Wyoming,forecast,interval_low,interval_high
2020-07-11,1839.0,1668.5693359375,1663.571533203125,1677.9046630859375
2020-07-12,1862.0,1733.705078125,1725.411376953125,1742.3045654296875
2020-07-13,1903.0,1764.158203125,1751.315185546875,1776.274658203125
2020-07-14,1950.0,1803.1947021484375,1797.87158203125,1806.1380615234375
2020-07-15,1985.0,1835.1888427734375,1831.516357421875,1842.5096435546875
2020-07-16,2026.0,1874.1336669921875,1869.5255126953125,1879.6837158203125
2020-07-17,2069.0,1912.0924072265625,1909.8546142578125,1914.834716796875
2020-07-18,2108.0,1950.32373046875,1939.197021484375,1964.03173828125
2020-07-19,,1969.1014404296875,1962.554443359375,1972.8489990234375
2020-07-20,,2004.5096435546875,2002.99365234375,2006.634033203125
2020-07-21,,2061.592041015625,2040.9736328125,2074.0048828125
2020-07-22,,2090.583251953125,2077.77783203125,2110.400390625
2020-07-23,,2137.338134765625,2105.20361328125,2168.439208984375
2020-07-24,,2187.1484375,2157.649169921875,2213.925537109375
2020-07-25,,2234.2392578125,2188.640380859375,2275.589111328125
