,Massachusetts,forecast,interval_low,interval_high
2020-04-09,18941.0,19748.14453125,18935.6953125,22977.2578125
2020-04-10,20974.0,21794.86328125,20973.740234375,22807.212890625
2020-04-11,22860.0,23480.71875,22852.796875,25980.818359375
2020-04-12,25475.0,25476.74609375,25475.09375,25478.275390625
2020-04-13,26867.0,27155.07421875,26866.537109375,28304.1796875
2020-04-14,28164.0,28163.17578125,28157.55078125,28167.2578125
2020-04-15,29919.0,30402.431640625,29914.06640625,32331.654296875
2020-04-16,32181.0,32860.16796875,32171.99609375,35588.8359375
2020-04-17,34985.0,35691.89453125,34980.16015625,36825.06640625
2020-04-18,36963.0,36963.453125,36959.125,36965.828125
2020-04-19,38674.0,38582.015625,37458.86328125,39426.8203125
2020-04-20,40252.0,40251.3203125,40248.9140625,40253.6484375
2020-04-21,41832.0,42506.91796875,41830.16796875,45205.84765625
2020-04-22,43614.0,43614.1640625,43609.18359375,43621.2421875
2020-04-23,46727.0,47007.1171875,43107.88671875,51741.46875
2020-04-24,51700.0,50801.45703125,45261.25390625,53645.97265625
2020-04-25,54135.0,55465.3125,54132.05859375,56690.8203125
2020-04-26,55753.0,55752.9453125,55747.61328125,55756.09765625
2020-04-27,57295.0,58114.46875,57291.73828125,59666.08203125
2020-04-28,59193.0,59193.9140625,59190.53125,59197.6015625
2020-04-29,61201.0,61607.11328125,61196.7890625,63239.26171875
2020-04-30,63211.0,62748.76171875,60893.3203125,63214.23046875
2020-05-01,65388.0,65386.875,65385.44140625,65390.18359375
2020-05-02,67438.0,66975.734375,65129.1171875,67440.28125
2020-05-03,69318.0,69352.484375,69316.0390625,69490.3046875
2020-05-04,70388.0,70788.015625,70385.90625,71731.046875
2020-05-05,71654.0,71453.5078125,70639.2421875,71658.2578125
2020-05-06,73538.0,74398.59375,73532.0546875,77854.8203125
2020-05-07,75338.0,76213.484375,71930.875,80671.1171875
2020-05-08,77090.0,77406.265625,77087.6171875,78661.3203125
2020-05-09,78561.0,78562.171875,78558.96875,78567.9140625
2020-05-10,79676.0,79244.484375,78515.5625,79675.078125
2020-05-11,80409.0,80409.0625,80406.703125,80412.0078125
2020-05-12,81370.0,81481.0078125,81365.0390625,81931.03125
2020-05-13,82657.0,81820.890625,78477.453125,82661.265625
2020-05-14,84460.0,84925.4140625,84454.296875,86786.625
2020-05-15,85786.0,86080.8046875,85785.5625,87247.84375
2020-05-16,87374.0,87598.296875,87372.71875,88497.9453125
2020-05-17,88500.0,88605.515625,87353.0390625,89599.1328125
2020-05-18,89566.0,89801.7890625,89565.8671875,90740.8046875
2020-05-19,90521.0,90519.75,90516.46875,90521.5234375
2020-05-20,91654.0,91967.921875,91652.328125,92917.625
2020-05-21,92860.0,92860.03125,92853.6484375,92862.546875
2020-05-22,93796.0,94111.203125,93791.125,94647.09375
2020-05-23,94641.0,95405.53125,94636.9765625,98463.84375
2020-05-24,95708.0,96015.125,94164.1328125,98787.8671875
2020-05-25,96366.0,96712.96875,96365.6484375,97642.09375
2020-05-26,96826.0,96825.828125,96822.734375,96827.9765625
2020-05-27,97428.0,97428.3125,97427.125,97429.03125
2020-05-28,98198.0,98034.78125,96413.3828125,99175.140625
2020-05-29,98880.0,99589.1328125,98881.5234375,100736.7109375
2020-05-30,99773.0,99738.7578125,99599.515625,99776.875
2020-05-31,100468.0,100225.921875,99258.9765625,100469.0078125
2020-06-01,100805.0,100805.6796875,100804.75,100806.40625
2020-06-02,101163.0,101161.6875,101159.9296875,101164.0625
2020-06-03,101592.0,102012.9765625,101591.1171875,103691.4453125
2020-06-04,102063.0,102462.65625,102063.8359375,102864.5625
2020-06-05,102557.0,102556.6171875,102554.0703125,102558.9609375
2020-06-06,103132.0,103132.2265625,103130.21875,103135.125
2020-06-07,103436.0,103360.6640625,103060.8515625,103438.453125
2020-06-08,103626.0,103674.3515625,103624.234375,103868.5546875
2020-06-09,103889.0,103950.3515625,103883.6640625,104202.625
2020-06-10,104156.0,104185.7734375,104157.1640625,104288.9765625
2020-06-11,104667.0,104901.921875,104659.2578125,105413.59375
2020-06-12,105059.0,105151.625,105058.9453125,105513.609375
2020-06-13,105395.0,105645.4765625,105391.1328125,106300.59375
2020-06-14,105603.0,105601.9609375,105598.140625,105603.8671875
2020-06-15,105690.0,105740.328125,105687.4765625,105939.9765625
2020-06-16,105885.0,105885.2265625,105882.84375,105887.9765625
2020-06-17,106151.0,106191.0625,106149.7109375,106350.3828125
2020-06-18,106422.0,106420.6484375,106417.2265625,106424.1875
2020-06-19,106650.0,106650.1015625,106645.796875,106652.7421875
2020-06-20,106936.0,107160.2890625,106935.5859375,107651.625
2020-06-21,107061.0,107039.1640625,106947.2734375,107063.8203125
2020-06-22,107210.0,107209.125,107208.15625,107210.0234375
2020-06-23,107439.0,107461.5859375,107438.203125,107548.796875
2020-06-24,107611.0,107588.375,107493.078125,107613.796875
2020-06-25,107837.0,107867.609375,107834.84375,107995.9375
2020-06-26,108070.0,108169.609375,108068.5859375,108561.9375
2020-06-27,108443.0,108482.2734375,108441.9453125,108640.5234375
2020-06-28,108667.0,108551.1015625,108037.6328125,108715.6640625
2020-06-29,108768.0,108762.6640625,108739.9765625,108768.7578125
2020-06-30,108882.0,108702.703125,108184.0859375,108882.46875
2020-07-01,109143.0,109174.2265625,109142.34375,109298.4921875
2020-07-02,109338.0,109338.5234375,109337.59375,109339.859375
2020-07-03,109628.0,109659.0234375,109625.3671875,109787.671875
2020-07-04,109838.0,109884.8125,109836.390625,110069.3828125
2020-07-05,109974.0,109974.2265625,109973.78125,109974.828125
2020-07-06,110137.0,110225.859375,110135.9296875,110464.78125
2020-07-07,110338.0,110366.984375,110337.859375,110478.2890625
2020-07-08,110602.0,110662.3515625,110599.296875,110909.5078125
2020-07-09,110897.0,110983.6015625,110892.328125,111183.6953125
2020-07-10,111110.0,111109.109375,111107.0859375,111110.875
2020-07-11,111398.0,111398.9375,111398.0390625,111401.078125
2020-07-12,111597.0,111548.25,111354.625,111597.3125
2020-07-13,111827.0,111965.859375,111826.1015625,112212.7734375
2020-07-14,112130.0,112129.625,112128.703125,112131.2109375
2020-07-15,112347.0,112396.7734375,112345.2890625,112599.2578125
2020-07-16,112581.0,112582.3984375,112580.859375,112583.875
2020-07-17,112879.0,112946.2265625,112876.6953125,113217.375
2020-07-18,113238.0,113237.203125,113236.6640625,113237.8203125
2020-07-19,,113157.453125,112981.9765625,113231.953125
2020-07-20,,113069.125,112905.4921875,113138.46875
2020-07-21,,113033.75,112887.5390625,113155.609375
2020-07-22,,113086.8125,112939.6953125,113165.2578125
2020-07-23,,113132.5859375,113014.5234375,113312.8671875
2020-07-24,,113115.453125,113002.09375,113204.8984375
2020-07-25,,113244.734375,113189.359375,113290.53125
