,North Carolina,forecast,interval_low,interval_high
2020-04-29,19.0,19.5836181640625,19.0128231048584,21.8350830078125
2020-04-30,24.0,23.99575424194336,23.983394622802734,24.00990867614746
2020-05-01,13.0,14.247274398803711,12.999251365661621,19.21537208557129
2020-05-02,12.0,11.991943359375,11.983931541442871,12.001986503601074
2020-05-03,3.0,3.0128769874572754,2.9999706745147705,3.0301249027252197
2020-05-04,8.0,14.748374938964844,8.004722595214844,21.422130584716797
2020-05-05,30.0,29.9733943939209,29.9558162689209,29.99180030822754
2020-05-06,20.0,23.18603515625,20.028614044189453,28.885385513305664
2020-05-07,21.0,21.395193099975586,20.963451385498047,23.066608428955078
2020-05-08,17.0,19.42202377319336,17.023021697998047,28.96582794189453
2020-05-09,21.0,19.260196685791016,12.399511337280273,20.98675537109375
2020-05-10,13.0,13.031217575073242,12.961074829101562,13.183808326721191
2020-05-11,11.0,12.099512100219727,10.995108604431152,14.728094100952148
2020-05-12,25.0,25.00046157836914,24.968807220458984,25.01263427734375
2020-05-13,25.0,23.779888153076172,21.951257705688477,25.03221321105957
2020-05-14,16.0,17.981307983398438,16.008270263671875,25.802684783935547
2020-05-15,26.0,25.974246978759766,25.95713996887207,25.983118057250977
2020-05-16,9.0,9.018145561218262,9.009055137634277,9.029289245605469
2020-05-17,10.0,7.382142543792725,3.318509578704834,10.0059814453125
2020-05-18,7.0,3.6167731285095215,-9.903182029724121,7.006191730499268
2020-05-19,0.0,17.162986755371094,0.021450012922286987,33.731170654296875
2020-05-20,33.0,23.591205596923828,2.880596160888672,32.98340606689453
2020-05-21,2.0,2.021561861038208,2.00777006149292,2.045764684677124
2020-05-22,47.0,46.98340606689453,46.96675491333008,46.992740631103516
2020-05-23,3.0,3.0052995681762695,2.99949049949646,3.0089704990386963
2020-05-24,6.0,5.47178840637207,3.3483800888061523,6.012255668640137
2020-05-25,6.0,5.991232395172119,5.982922554016113,5.999868869781494
2020-05-26,11.0,11.015494346618652,11.002580642700195,11.025469779968262
2020-05-27,43.0,30.555927276611328,14.109964370727539,42.97449493408203
2020-05-28,32.0,30.881816864013672,26.396438598632812,32.0252799987793
2020-05-29,43.0,36.570587158203125,21.906694412231445,42.99147415161133
2020-05-30,10.0,10.005087852478027,9.998064041137695,10.019826889038086
2020-05-31,8.0,8.002197265625,7.996667385101318,8.008590698242188
2020-06-01,11.0,9.560182571411133,3.8167779445648193,11.00135326385498
2020-06-02,13.0,13.014261245727539,13.006441116333008,13.02253246307373
2020-06-03,38.0,37.977638244628906,37.960697174072266,37.99524688720703
2020-06-04,7.0,18.415149688720703,7.0195512771606445,36.46554946899414
2020-06-05,9.0,17.344219207763672,8.994617462158203,36.280277252197266
2020-06-06,13.0,6.890511989593506,3.769166946411133,12.999234199523926
2020-06-07,4.0,3.1024010181427,1.74174964427948,3.9954349994659424
2020-06-08,9.0,10.73432731628418,9.005706787109375,17.63250160217285
2020-06-09,27.0,26.979175567626953,26.967470169067383,27.000804901123047
2020-06-10,22.0,21.16631507873535,17.727752685546875,22.036333084106445
2020-06-11,16.0,15.721110343933105,14.707319259643555,15.982151985168457
2020-06-12,15.0,15.955790519714355,15.00150203704834,19.74286651611328
2020-06-13,6.0,7.203707218170166,5.966958522796631,10.322023391723633
2020-06-14,5.0,4.9534711837768555,4.757993698120117,5.028326988220215
2020-06-15,8.0,11.370019912719727,7.997305870056152,17.233543395996094
2020-06-16,29.0,25.737756729125977,12.751636505126953,28.995315551757812
2020-06-17,12.0,15.205073356628418,12.015201568603516,27.919281005859375
2020-06-18,7.0,9.812642097473145,7.001741409301758,15.002935409545898
2020-06-19,14.0,15.667322158813477,13.898571968078613,19.02709197998047
2020-06-20,13.0,12.19259262084961,9.020198822021484,12.997614860534668
2020-06-21,8.0,8.001655578613281,7.997641086578369,8.00450325012207
2020-06-22,55.0,37.020240783691406,9.899383544921875,54.994163513183594
2020-06-23,18.0,18.009929656982422,17.989439010620117,18.02134132385254
2020-06-24,29.0,18.594402313232422,8.92705249786377,28.991174697875977
2020-06-25,11.0,11.176252365112305,10.998528480529785,11.874934196472168
2020-06-26,12.0,11.612278938293457,10.062653541564941,12.010546684265137
2020-06-27,5.0,5.1119513511657715,5.000814437866211,5.526409149169922
2020-06-28,-1.0,1.3084989786148071,-1.0033588409423828,5.605079650878906
2020-06-29,5.0,5.003050804138184,4.999398231506348,5.007691860198975
2020-06-30,23.0,19.824188232421875,7.1277008056640625,22.999046325683594
2020-07-01,18.0,15.077372550964355,9.577400207519531,18.00577735900879
2020-07-02,11.0,10.99413013458252,10.979917526245117,11.003500938415527
2020-07-03,10.0,11.3605375289917,10.00368595123291,16.770463943481445
2020-07-04,3.0,5.509585380554199,2.9979231357574463,12.373612403869629
2020-07-05,1.0,0.9965602159500122,0.9898691177368164,1.0033564567565918
2020-07-06,9.0,8.992658615112305,8.981383323669434,8.999128341674805
2020-07-07,14.0,14.988896369934082,14.001741409301758,18.880788803100586
2020-07-08,16.0,15.99162769317627,15.981145858764648,16.002124786376953
2020-07-09,15.0,15.009135246276855,14.999698638916016,15.018204689025879
2020-07-10,20.0,19.985977172851562,19.973989486694336,19.99083709716797
2020-07-11,16.0,16.007434844970703,15.998693466186523,16.013736724853516
2020-07-12,9.0,9.000492095947266,8.99930477142334,9.003911018371582
2020-07-13,7.0,7.002770900726318,7.000481605529785,7.006004810333252
2020-07-14,42.0,37.1760139465332,17.917648315429688,41.9952507019043
2020-07-15,18.0,19.772029876708984,17.999414443969727,26.850528717041016
2020-07-16,18.0,17.086959838867188,15.126199722290039,17.996200561523438
2020-07-17,16.0,16.0051212310791,16.001384735107422,16.011075973510742
2020-07-18,25.0,21.439180374145508,7.230372428894043,24.99509620666504
2020-07-19,4.0,6.569657802581787,3.9982004165649414,16.842130661010742
2020-07-20,,29.3116397857666,15.39013671875,39.516441345214844
2020-07-21,,36.31659698486328,24.768722534179688,43.81969451904297
2020-07-22,,25.065122604370117,17.406009674072266,31.650278091430664
2020-07-23,,16.502140045166016,12.583099365234375,23.698486328125
2020-07-24,,16.354984283447266,12.920604705810547,21.921035766601562
2020-07-25,,16.46538734436035,7.358821868896484,22.850610733032227
2020-07-26,,5.6153435707092285,-0.15366852283477783,18.483261108398438
