,Maryland,forecast,interval_low,interval_high
2020-04-03,7.0,3.412759304046631,2.1279218196868896,4.991055488586426
2020-04-04,11.0,4.360886573791504,3.1480703353881836,5.607912540435791
2020-04-05,13.0,3.6904759407043457,1.3726547956466675,5.98980712890625
2020-04-06,24.0,4.993649482727051,3.756645679473877,5.921817779541016
2020-04-07,12.0,6.677977085113525,5.598549842834473,8.72498893737793
2020-04-08,21.0,4.949819564819336,4.14793062210083,5.486445426940918
2020-04-09,14.0,6.642132759094238,5.587555408477783,8.13783073425293
2020-04-10,33.0,6.216848373413086,5.157580375671387,7.6663289070129395
2020-04-11,35.0,8.329322814941406,6.242262840270996,11.053560256958008
2020-04-12,30.0,12.609121322631836,10.957289695739746,14.34012222290039
2020-04-13,26.0,13.954217910766602,12.556720733642578,15.001602172851562
2020-04-14,40.0,15.63830852508545,14.64168930053711,17.36469268798828
2020-04-15,9.0,13.791397094726562,12.895099639892578,14.690788269042969
2020-04-16,8.0,15.993820190429688,14.107348442077637,18.30791473388672
2020-04-17,15.0,14.99621295928955,12.989208221435547,16.224645614624023
2020-04-18,87.0,16.81476402282715,14.000083923339844,20.49422264099121
2020-04-19,40.0,27.53786849975586,25.795780181884766,28.669357299804688
2020-04-20,121.0,26.503183364868164,24.982328414916992,27.55832862854004
2020-04-21,70.0,27.1608829498291,26.12784767150879,29.214481353759766
2020-04-22,46.0,26.191120147705078,25.108922958374023,27.241029739379883
2020-04-23,50.0,27.779621124267578,25.7540283203125,29.812604904174805
2020-04-24,50.0,27.60422706604004,25.026195526123047,29.07611846923828
2020-04-25,77.0,25.507892608642578,23.719024658203125,26.746253967285156
2020-04-26,35.0,54.233497619628906,52.46553421020508,55.79915237426758
2020-04-27,35.0,54.79161834716797,50.628395080566406,57.66532897949219
2020-04-28,71.0,55.957550048828125,53.57167053222656,57.76862335205078
2020-04-29,62.0,54.13672637939453,51.266944885253906,56.606048583984375
2020-04-30,62.0,60.34227752685547,54.685890197753906,66.56063842773438
2020-05-01,-60.0,56.66864013671875,48.951847076416016,61.66654586791992
2020-05-02,171.0,55.90324783325195,48.849063873291016,62.1693115234375
2020-05-03,30.0,48.50238037109375,45.05073165893555,51.48501205444336
2020-05-04,36.0,50.613006591796875,48.51255416870117,51.90840530395508
2020-05-05,73.0,51.896278381347656,50.890689849853516,54.13507080078125
2020-05-06,47.0,49.35791778564453,47.32063674926758,50.80228042602539
