,New Jersey,forecast,interval_low,interval_high
2020-04-22,397.0,219.6176518031529,195.0249481201172,244.86642456054688
2020-04-23,276.0,225.5689653669085,212.91712951660156,244.1114959716797
2020-04-24,257.0,224.2842538016183,211.39747619628906,232.33787536621094
2020-04-25,231.0,218.8389936174665,215.56202697753906,224.29559326171875
2020-04-26,24.0,215.35575430733817,204.72364807128906,222.37484741210938
2020-04-27,106.0,208.72369384765625,191.61679077148438,221.24310302734375
2020-04-28,398.0,205.2808837890625,187.0856170654297,216.16879272460938
2020-04-29,329.0,205.87323216029577,197.55372619628906,216.18490600585938
2020-04-30,457.0,201.09528023856026,191.276123046875,212.95004272460938
2020-05-01,310.0,195.60081917898995,178.344482421875,211.8432159423828
2020-05-02,204.0,190.92864554268974,165.73114013671875,218.46925354003906
2020-05-03,129.0,188.1025150844029,159.8302459716797,217.3361358642578
2020-05-04,39.0,195.37310355050224,159.8651580810547,225.88327026367188
2020-05-05,334.0,206.4468013218471,181.59619140625,234.29547119140625
2020-05-06,305.0,214.65353393554688,189.1153106689453,234.75889587402344
2020-05-07,258.0,218.4909885951451,207.42311096191406,234.3115997314453
2020-05-08,153.0,210.1336669921875,190.21865844726562,223.62525939941406
2020-05-09,156.0,197.21178109305245,176.4496612548828,215.4965362548828
2020-05-10,140.0,186.1275852748326,172.48402404785156,205.86819458007812
2020-05-11,84.0,179.3147953578404,173.10707092285156,186.07254028320312
2020-05-12,191.0,178.58037458147322,173.00181579589844,186.18556213378906
2020-05-13,183.0,175.75853838239397,161.2539825439453,191.08665466308594
2020-05-14,232.0,169.29878452845983,149.50936889648438,185.01019287109375
2020-05-15,202.0,160.70108032226562,147.4649200439453,172.0895233154297
2020-05-16,113.0,153.81765965053015,146.24984741210938,164.99069213867188
2020-05-17,102.0,148.19791085379464,139.63929748535156,159.6101531982422
2020-05-18,76.0,144.65508815220423,135.50987243652344,151.95449829101562
2020-05-19,148.0,143.97584751674108,135.3672637939453,150.18118286132812
2020-05-20,162.0,143.9673331124442,138.73834228515625,150.54507446289062
2020-05-21,97.0,143.48619079589844,136.22813415527344,149.47894287109375
2020-05-22,139.0,138.5384793962751,123.20035552978516,151.44271850585938
2020-05-23,97.0,131.06190599714006,117.36320495605469,144.40074157714844
2020-05-24,56.0,124.74802616664341,116.03141021728516,136.6930694580078
2020-05-25,9.0,119.42670331682477,111.4974365234375,128.63424682617188
2020-05-26,47.0,115.51277269635882,104.21401977539062,126.08265686035156
2020-05-27,145.0,111.18105098179409,93.32740783691406,126.73043823242188
2020-05-28,70.0,106.1471677507673,90.77963256835938,117.01808166503906
2020-05-29,122.0,100.6712897164481,87.96117401123047,115.163330078125
2020-05-30,103.0,94.17544664655414,86.45824432373047,112.38705444335938
2020-05-31,64.0,88.75949314662388,80.63983917236328,104.75798034667969
2020-06-01,25.0,85.08360835484096,79.44403839111328,92.6241226196289
2020-06-02,48.0,84.54158673967633,79.03009033203125,91.35578155517578
2020-06-03,109.0,86.58995819091797,79.7874755859375,95.33660125732422
2020-06-04,90.0,87.65587942940849,81.72366333007812,95.30208587646484
2020-06-05,79.0,88.14166913713727,84.21697235107422,92.92041015625
2020-06-06,57.0,86.31206621442523,82.62865447998047,91.3394546508789
