,Nevada,forecast,interval_low,interval_high
2020-04-10,9.0,5.440537608186364,5.440537608186364,5.440537608186364
2020-04-11,12.0,4.740942970577823,4.740942970577823,4.740942970577823
2020-04-12,10.0,4.50359947790645,4.50359947790645,4.50359947790645
2020-04-13,2.0,0.0,0.0,0.0
2020-04-14,12.0,23.99757878224574,23.99757878224574,23.99757878224574
2020-04-15,5.0,0.0,0.0,0.0
2020-04-16,6.0,12.873785338389006,12.873785338389006,12.873785338389006
2020-04-17,5.0,7.570094876716726,7.570094876716726,7.570094876716726
2020-04-18,9.0,14.47993044997595,14.47993044997595,14.47993044997595
2020-04-19,7.0,5.912624163080576,5.912624163080576,5.912624163080576
2020-04-20,1.0,1.2165247978555191,1.2165247978555191,1.2165247978555191
2020-04-21,4.0,12.819981174303278,12.819981174303278,12.819981174303278
