,Connecticut,forecast,interval_low,interval_high
2020-07-06,46976.0,45991.89453125,45729.90234375,46441.93359375
2020-07-07,47033.0,46108.28515625,45698.875,46743.65234375
2020-07-08,47108.0,46065.66796875,45838.328125,46462.69140625
2020-07-09,47209.0,46130.94140625,45801.671875,46652.41796875
2020-07-10,47287.0,46207.4375,45946.39453125,46674.3671875
2020-07-11,47287.0,46212.33203125,45871.80078125,46849.5390625
2020-07-12,47287.0,46310.296875,45886.37109375,46905.953125
2020-07-13,47510.0,46360.734375,46048.88671875,46871.265625
2020-07-14,47530.0,46465.01171875,45993.91796875,47176.30859375
2020-07-15,47636.0,46390.453125,46148.12109375,46839.95703125
2020-07-16,47750.0,46428.33984375,46037.4765625,47029.046875
2020-07-17,47893.0,46488.80859375,46182.9921875,47019.98046875
2020-07-18,47893.0,46468.72265625,46098.71484375,47193.5390625
2020-07-19,,46674.48046875,46190.58203125,47340.1484375
2020-07-20,,46707.0,46342.8828125,47280.2421875
2020-07-21,,46802.76171875,46268.56640625,47591.046875
2020-07-22,,46699.375,46442.20703125,47204.00390625
2020-07-23,,46705.96875,46251.640625,47387.42578125
2020-07-24,,46754.796875,46402.234375,47351.70703125
2020-07-25,,46703.53515625,46290.36328125,47514.890625
