,Massachusetts,forecast,interval_low,interval_high
2020-07-05,11.0,24.820395060947963,15.339191436767578,37.732879638671875
2020-07-06,15.0,23.196327754429408,19.178808212280273,37.54463195800781
2020-07-07,15.0,20.885339736938477,18.124664306640625,24.110090255737305
2020-07-08,30.0,22.30209105355399,18.837881088256836,24.282176971435547
2020-07-09,25.0,23.165548052106583,21.00505828857422,25.431344985961914
2020-07-10,28.0,23.051866803850448,20.520061492919922,26.950895309448242
2020-07-11,14.0,23.462505340576172,19.126693725585938,29.317527770996094
2020-07-12,15.0,23.65237889971052,20.14613914489746,28.04807472229004
2020-07-13,5.0,23.879145213535853,21.263843536376953,27.80927848815918
2020-07-14,10.0,23.57651165553502,22.400432586669922,25.10349464416504
2020-07-15,28.0,23.40281241280692,20.070796966552734,26.66338539123535
2020-07-16,12.0,22.741830280848912,17.178375244140625,28.04159927368164
2020-07-17,22.0,21.789290564400808,16.990982055664062,30.4893856048584
2020-07-18,17.0,20.683494567871094,15.471063613891602,29.460464477539062
2020-07-19,12.0,19.84622928074428,16.988737106323242,27.574623107910156
2020-07-20,2.0,19.1737060546875,16.25149154663086,23.115568161010742
2020-07-21,17.0,19.20226287841797,17.74993896484375,20.21687126159668
2020-07-22,18.0,19.60257116953532,16.616552352905273,22.399972915649414
2020-07-23,16.0,19.974894332885743,16.98845672607422,21.936969757080078
2020-07-24,14.0,20.779181480407715,15.059185028076172,24.277585983276367
2020-07-25,12.0,21.96573321024577,19.310827255249023,25.0157413482666
2020-07-26,19.0,21.407219886779785,18.561677932739258,24.252761840820312
2020-07-27,7.0,20.344179153442383,20.344179153442383,20.344179153442383
2020-07-28,,17.480573654174805,17.480573654174805,17.480573654174805
2020-07-29,,16.202068328857422,16.202068328857422,16.202068328857422
2020-07-30,,17.020723342895508,17.020723342895508,17.020723342895508
2020-07-31,,15.32264232635498,15.32264232635498,15.32264232635498
2020-08-01,,19.074663162231445,19.074663162231445,19.074663162231445
2020-08-02,,18.689348220825195,18.689348220825195,18.689348220825195
2020-08-03,,20.84575080871582,20.84575080871582,20.84575080871582
