,South Dakota,forecast,interval_low,interval_high
2020-06-18,6109.0,5918.16357421875,5865.72509765625,6012.68896484375
2020-06-19,6158.0,5986.47265625,5931.802734375,6091.8232421875
2020-06-20,6225.0,6059.5234375,6005.2958984375,6154.6494140625
2020-06-21,6297.0,6081.99951171875,6054.89453125,6133.37548828125
2020-06-22,6326.0,6136.111328125,6090.98291015625,6209.56396484375
2020-06-23,6353.0,6213.02294921875,6181.18701171875,6269.7490234375
2020-06-24,6419.0,6261.43505859375,6224.419921875,6330.52880859375
2020-06-25,6479.0,6325.80419921875,6290.81103515625,6385.21142578125
2020-06-26,6535.0,6390.958984375,6349.685546875,6461.478515625
2020-06-27,6626.0,6454.00390625,6421.81494140625,6510.6064453125
2020-06-28,6681.0,6463.08056640625,6450.27978515625,6482.07568359375
2020-06-29,6716.0,6515.03271484375,6492.3388671875,6551.66748046875
2020-06-30,6764.0,6575.90234375,6549.99267578125,6602.05810546875
2020-07-01,6826.0,6629.62841796875,6612.89404296875,6659.22216796875
2020-07-02,6893.0,6688.75048828125,6662.1630859375,6710.63818359375
2020-07-03,6978.0,6751.12060546875,6724.220703125,6785.25146484375
2020-07-04,7028.0,6802.38623046875,6779.587890625,6818.9755859375
2020-07-05,7063.0,6804.73046875,6785.4599609375,6820.3232421875
2020-07-06,7105.0,6866.84912109375,6860.201171875,6870.87548828125
2020-07-07,7163.0,6901.08349609375,6876.1669921875,6937.59033203125
2020-07-08,7242.0,6966.58544921875,6950.43896484375,6976.927734375
2020-07-09,7336.0,7021.79296875,6999.27197265625,7060.0849609375
2020-07-10,7401.0,7078.810546875,7068.26806640625,7097.0654296875
2020-07-11,7454.0,7120.76123046875,7090.89599609375,7161.98095703125
2020-07-12,7499.0,7159.5390625,7095.95751953125,7200.2763671875
2020-07-13,7524.0,7225.30712890625,7169.65380859375,7256.8955078125
2020-07-14,7572.0,7236.59130859375,7180.71337890625,7315.6611328125
2020-07-15,7652.0,7310.72412109375,7242.83349609375,7347.2412109375
2020-07-16,7694.0,7362.787109375,7289.4306640625,7439.45166015625
2020-07-17,7789.0,7414.52978515625,7359.3037109375,7461.52783203125
2020-07-18,7862.0,7445.14599609375,7362.7529296875,7526.0341796875
2020-07-19,,7519.30322265625,7403.64794921875,7589.6845703125
2020-07-20,,7592.53466796875,7479.6357421875,7657.59716796875
2020-07-21,,7576.25927734375,7467.38134765625,7705.22802734375
2020-07-22,,7661.60302734375,7533.58056640625,7728.8486328125
2020-07-23,,7710.90869140625,7577.9189453125,7832.279296875
2020-07-24,,7755.93115234375,7645.7138671875,7836.11279296875
2020-07-25,,7775.49755859375,7632.1259765625,7902.26025390625
