,Vermont,forecast,interval_low,interval_high
2020-07-09,16.0,3.3866260051727295,3.016493558883667,3.7483925819396973
2020-07-10,5.0,3.758348226547241,3.70233416557312,3.8040904998779297
2020-07-11,6.0,3.7965869903564453,3.5182859897613525,4.233066558837891
2020-07-12,13.0,4.622814655303955,4.488485813140869,4.695119380950928
2020-07-13,5.0,5.057163715362549,4.746288299560547,5.314004898071289
2020-07-14,4.0,4.7119460105896,4.491240978240967,5.021021366119385
2020-07-15,13.0,4.620476722717285,4.046023368835449,4.997847557067871
2020-07-16,7.0,4.355253219604492,3.857696533203125,4.939195156097412
2020-07-17,9.0,4.342874526977539,4.088504791259766,4.635580539703369
2020-07-18,4.0,4.532794952392578,4.241168975830078,5.098499774932861
2020-07-19,,8.726984977722168,8.035335540771484,9.338184356689453
2020-07-20,,9.180459022521973,9.072456359863281,9.300589561462402
2020-07-21,,8.811022758483887,8.630382537841797,9.119482040405273
2020-07-22,,8.886128425598145,8.151397705078125,9.445133209228516
2020-07-23,,9.033161163330078,8.650781631469727,9.703579902648926
2020-07-24,,9.58178424835205,8.629108428955078,10.480268478393555
2020-07-25,,10.064486503601074,8.965150833129883,11.344454765319824
