,New Mexico,forecast,interval_low,interval_high
2020-04-28,149.0,121.6683349609375,117.15278625488281,128.1925811767578
2020-04-29,239.0,121.46429443359375,118.9122314453125,123.9555435180664
2020-04-30,198.0,136.6698455810547,132.82275390625,142.73924255371094
2020-05-01,102.0,130.63356018066406,127.87718200683594,132.89503479003906
2020-05-02,219.0,134.48838806152344,130.68057250976562,140.05516052246094
2020-05-03,118.0,143.8551025390625,138.86192321777344,151.31362915039062
2020-05-04,181.0,161.8817901611328,156.016845703125,166.9114990234375
2020-05-05,107.0,155.1919708251953,149.499755859375,158.64451599121094
2020-05-06,153.0,154.85670471191406,147.60096740722656,163.0292510986328
2020-05-07,202.0,170.1147918701172,167.08319091796875,173.3745880126953
2020-05-08,180.0,165.35057067871094,161.5170135498047,169.1495361328125
2020-05-09,105.0,170.5246124267578,165.6182861328125,174.23155212402344
2020-05-10,85.0,165.4433135986328,163.05653381347656,169.72445678710938
2020-05-11,206.0,165.37969970703125,158.71034240722656,174.47674560546875
2020-05-12,143.0,169.06797790527344,162.4800567626953,175.2024688720703
2020-05-13,152.0,169.42774963378906,161.4175262451172,179.8450927734375
2020-05-14,139.0,166.62554931640625,161.55618286132812,175.69630432128906
2020-05-15,159.0,170.9161834716797,165.6463623046875,179.03904724121094
2020-05-16,185.0,172.00791931152344,166.41976928710938,180.9723358154297
2020-05-17,91.0,162.7681884765625,160.056396484375,167.08924865722656
2020-05-18,158.0,165.4346160888672,159.0093994140625,174.05889892578125
2020-05-19,96.0,167.12376403808594,160.7388153076172,172.69290161132812
2020-05-20,125.0,168.4072723388672,161.34999084472656,177.7709503173828
2020-05-21,155.0,169.5604705810547,164.93495178222656,175.849365234375
2020-05-22,153.0,171.2158203125,166.19456481933594,178.13711547851562
2020-05-23,0.0,173.33006286621094,167.86795043945312,180.1618194580078
2020-05-24,318.0,151.0781707763672,148.7465057373047,153.9228057861328
2020-05-25,83.0,148.09510803222656,141.9304656982422,156.3248748779297
2020-05-26,104.0,153.17420959472656,146.9337158203125,158.55296325683594
2020-05-27,122.0,152.54241943359375,145.74978637695312,161.59999084472656
2020-05-28,112.0,147.77166748046875,142.65403747558594,156.7112579345703
2020-05-29,129.0,153.3647003173828,148.35690307617188,160.8395233154297
2020-05-30,131.0,153.81907653808594,148.47991943359375,162.15933227539062
2020-05-31,65.0,149.5487060546875,147.523681640625,151.51348876953125
2020-06-01,111.0,146.11802673339844,140.22764587402344,154.34205627441406
2020-06-02,224.0,151.58389282226562,145.84120178222656,156.113525390625
2020-06-03,116.0,152.4029083251953,146.67901611328125,159.8853759765625
2020-06-04,213.0,148.85211181640625,144.47222900390625,156.21376037597656
2020-06-05,319.0,152.52566528320312,148.0553436279297,159.20156860351562
2020-06-06,128.0,152.85411071777344,148.0815887451172,160.3382110595703
2020-06-07,140.0,141.7293243408203,139.28074645996094,143.9464874267578
2020-06-08,122.0,144.44847106933594,139.3917236328125,150.88168334960938
2020-06-09,43.0,145.58396911621094,140.8384246826172,149.26966857910156
2020-06-10,145.0,149.80967712402344,148.4822235107422,152.13262939453125
2020-06-11,117.0,157.1057891845703,154.47364807128906,161.04652404785156
2020-06-12,159.0,152.6541290283203,149.27639770507812,154.95504760742188
2020-06-13,95.0,155.12303161621094,151.22618103027344,157.98345947265625
2020-06-14,102.0,162.36065673828125,155.29981994628906,172.74661254882812
2020-06-15,122.0,159.7744598388672,151.39389038085938,170.36659240722656
2020-06-16,88.0,165.7149200439453,156.4037628173828,178.58494567871094
2020-06-17,132.0,157.44239807128906,140.9170379638672,178.85272216796875
2020-06-18,88.0,140.83181762695312,127.4452133178711,163.61363220214844
2020-06-19,107.0,159.3369598388672,151.1497039794922,174.3448944091797
2020-06-20,170.0,158.46299743652344,149.07131958007812,176.4388885498047
2020-06-21,135.0,130.7353515625,128.23973083496094,132.6163787841797
2020-06-22,129.0,131.52781677246094,126.02264404296875,137.2921600341797
2020-06-23,144.0,134.1756134033203,128.50584411621094,137.2481689453125
2020-06-24,152.0,133.32286071777344,128.990234375,139.30531311035156
2020-06-25,202.0,134.2292938232422,129.93626403808594,138.3938751220703
2020-06-26,216.0,136.6494903564453,132.36073303222656,141.16270446777344
2020-06-27,211.0,138.06082153320312,133.1595916748047,142.19235229492188
2020-06-28,190.0,147.46031188964844,145.59361267089844,148.43162536621094
2020-06-29,173.0,150.66758728027344,145.4203643798828,157.28102111816406
2020-06-30,165.0,152.109130859375,147.35064697265625,155.7812957763672
2020-07-01,129.0,155.7212371826172,153.2674560546875,158.8884735107422
2020-07-02,244.0,162.51800537109375,159.9125518798828,165.3176727294922
2020-07-03,256.0,158.67723083496094,155.34689331054688,161.65927124023438
2020-07-04,287.0,160.8667449951172,157.03402709960938,163.0224609375
2020-07-05,193.0,194.2763671875,190.8412628173828,198.672607421875
2020-07-06,251.0,188.0963134765625,179.8954620361328,200.4966583251953
2020-07-07,220.0,195.3340301513672,187.02703857421875,205.20980834960938
2020-07-08,290.0,196.95440673828125,187.0254364013672,211.31118774414062
2020-07-09,234.0,185.68540954589844,177.74717712402344,200.94473266601562
2020-07-10,298.0,194.71730041503906,187.31759643554688,206.13079833984375
2020-07-11,224.0,194.56153869628906,187.25787353515625,208.8587646484375
2020-07-12,255.0,235.21258544921875,230.04954528808594,245.02273559570312
2020-07-13,263.0,251.94732666015625,240.97145080566406,262.8764343261719
2020-07-14,223.0,247.251953125,236.4915313720703,255.59210205078125
2020-07-15,327.0,253.18927001953125,240.2167510986328,271.12335205078125
2020-07-16,297.0,262.9523010253906,255.35926818847656,270.4580993652344
2020-07-17,318.0,260.957763671875,251.29452514648438,268.71575927734375
2020-07-18,280.0,266.679931640625,256.2781677246094,275.4540100097656
2020-07-19,,242.55345153808594,237.18618774414062,252.87155151367188
2020-07-20,,264.1506652832031,252.72657775878906,274.47357177734375
2020-07-21,,256.9235534667969,245.8826446533203,264.1794738769531
2020-07-22,,264.4202880859375,251.4365692138672,282.1548767089844
2020-07-23,,279.7483215332031,272.52886962890625,284.5406494140625
2020-07-24,,274.3428039550781,264.4588317871094,280.544921875
2020-07-25,,281.4520263671875,270.6607971191406,288.2484436035156
