,Michigan,forecast,interval_low,interval_high
2020-05-10,410.0,453.4087829589844,409.41583251953125,526.8980712890625
2020-05-11,545.0,549.6834106445312,545.2559814453125,566.155029296875
2020-05-12,632.0,631.6864624023438,631.0933837890625,632.369384765625
2020-05-13,556.0,856.9595947265625,556.5695190429688,1344.8165283203125
2020-05-14,1348.0,1346.73876953125,1346.173095703125,1347.290771484375
2020-05-15,643.0,728.9557495117188,643.1849365234375,944.953857421875
2020-05-16,505.0,537.330810546875,505.3497314453125,662.7581176757812
2020-05-17,648.0,614.0109252929688,480.2940979003906,647.8999633789062
2020-05-18,892.0,891.6048583984375,891.2717895507812,891.9775390625
2020-05-19,610.0,667.6957397460938,610.321044921875,894.134521484375
2020-05-20,857.0,785.0548706054688,670.3043212890625,857.0629272460938
2020-05-21,666.0,646.1905517578125,566.1881103515625,667.7031860351562
2020-05-22,555.0,555.8414306640625,555.2034912109375,556.8018188476562
2020-05-23,503.0,501.931640625,500.9341735839844,502.70458984375
2020-05-24,349.0,376.09234619140625,349.09722900390625,481.0341491699219
2020-05-25,226.0,226.00180053710938,225.76394653320312,226.43373107910156
2020-05-26,353.0,357.3555603027344,352.8047790527344,373.90032958984375
2020-05-27,618.0,584.0224609375,451.421875,617.4481811523438
2020-05-28,524.0,524.6163940429688,523.957763671875,525.1351928710938
2020-05-29,717.0,679.4947509765625,532.2457885742188,716.6665649414062
2020-05-30,392.0,467.91754150390625,392.3172607421875,525.3800659179688
2020-05-31,486.0,482.13580322265625,467.2893371582031,486.1026306152344
2020-06-01,217.0,200.23666381835938,146.77310180664062,216.99240112304688
2020-06-02,312.0,311.86846923828125,311.2498474121094,312.2202453613281
2020-06-03,417.0,391.85028076171875,291.01690673828125,417.14849853515625
2020-06-04,322.0,290.3088684082031,162.18792724609375,322.9363708496094
2020-06-05,842.0,560.8788452148438,116.9887924194336,841.522705078125
2020-06-06,93.0,223.2200927734375,92.91667938232422,742.747314453125
2020-06-07,55.0,105.05915832519531,54.56486511230469,305.55303955078125
2020-06-08,135.0,134.74913024902344,134.0323028564453,135.03024291992188
2020-06-09,63.0,62.95048904418945,62.65807342529297,63.27858352661133
2020-06-10,15.0,30.417428970336914,15.571455955505371,87.30419158935547
2020-06-11,267.0,246.35690307617188,167.84718322753906,266.5788879394531
2020-06-12,223.0,222.738037109375,222.34197998046875,222.94940185546875
2020-06-13,164.0,164.51669311523438,164.0592498779297,165.54681396484375
2020-06-14,218.0,201.24282836914062,134.876220703125,218.0836639404297
2020-06-15,31.0,31.244991302490234,30.483562469482422,31.546541213989258
2020-06-16,184.0,168.52365112304688,108.96448516845703,183.5079345703125
