,Maryland,forecast,interval_low,interval_high
2020-06-20,22.0,29.011941316183453,29.011941316183453,29.011941316183453
2020-06-21,14.0,7.153069135468358,7.153069135468358,7.153069135468358
2020-06-22,8.0,6.94378166301294,6.94378166301294,6.94378166301294
2020-06-23,18.0,30.13462650969536,30.13462650969536,30.13462650969536
2020-06-24,16.0,16.41760884282501,16.41760884282501,16.41760884282501
2020-06-25,21.0,22.923369135551802,22.923369135551802,22.923369135551802
2020-06-26,13.0,6.735851219782058,6.735851219782058,6.735851219782058
2020-06-27,15.0,18.85313500509659,18.85313500509659,18.85313500509659
2020-06-28,11.0,12.369325721681513,12.369325721681513,12.369325721681513
2020-06-29,7.0,10.3316398267931,10.3316398267931,10.3316398267931
2020-06-30,15.0,22.846955114705416,22.846955114705416,22.846955114705416
2020-07-01,15.0,12.796063982101419,12.796063982101419,12.796063982101419
2020-07-02,7.0,6.502655777362023,6.502655777362023,6.502655777362023
2020-07-03,11.0,19.802132181144934,19.802132181144934,19.802132181144934
2020-07-04,13.0,14.927486070772249,14.927486070772249,14.927486070772249
2020-07-05,7.0,4.0639407559287175,4.0639407559287175,4.0639407559287175
2020-07-06,3.0,5.608562070393489,5.608562070393489,5.608562070393489
2020-07-07,20.0,28.068822694560318,28.068822694560318,28.068822694560318
2020-07-08,9.0,0.0,0.0,0.0
2020-07-09,13.0,15.546528482860902,15.546528482860902,15.546528482860902
2020-07-10,15.0,13.330518769598157,13.330518769598157,13.330518769598157
2020-07-11,7.0,3.2869810141213165,3.2869810141213165,3.2869810141213165
2020-07-12,9.0,14.78081875039414,14.78081875039414,14.78081875039414
2020-07-13,6.0,6.505529418375492,6.505529418375492,6.505529418375492
2020-07-14,9.0,14.508081380482269,14.508081380482269,14.508081380482269
2020-07-15,7.0,8.793615765153582,8.793615765153582,8.793615765153582
2020-07-16,6.0,9.546213916570103,9.546213916570103,9.546213916570103
2020-07-17,12.0,16.640028117498066,16.640028117498066,16.640028117498066
2020-07-18,9.0,4.276643923368413,4.276643923368413,4.276643923368413
2020-07-19,9.0,7.364983864260109,7.364983864260109,7.364983864260109
2020-07-20,5.0,3.6333339272264893,3.6333339272264893,3.6333339272264893
2020-07-21,20.0,24.304752358555202,24.304752358555202,24.304752358555202
2020-07-22,,7.069486547205862,-25.19934180400007,39.338314898411795
2020-07-23,,10.569761759712167,-22.00809119611006,43.14761471553439
2020-07-24,,11.847209100885447,-21.699072700829493,45.39349090260039
2020-07-25,,11.0664274468812,-23.474298822623886,45.607153716386286
2020-07-26,,11.03311379632856,-23.988319566826046,46.054547159483164
2020-07-27,,9.353865316864882,-26.134341322387485,44.84207195611725
2020-07-28,,12.32849783524967,-23.384664983301164,48.041660653800506
