,Wyoming,forecast,interval_low,interval_high
2020-05-10,662.0,661.9545288085938,661.806884765625,662.02978515625
2020-05-11,669.0,662.6663818359375,637.2833862304688,669.0709838867188
2020-05-12,675.0,684.2662353515625,674.9442749023438,712.9564208984375
2020-05-13,688.0,693.7957153320312,688.0242919921875,702.5364990234375
2020-05-14,701.0,701.0455932617188,700.8807983398438,701.2376708984375
2020-05-15,716.0,723.9992065429688,715.9348754882812,738.4810791015625
2020-05-16,741.0,743.3665161132812,740.8980712890625,752.945068359375
2020-05-17,754.0,754.0347900390625,753.96240234375,754.1390380859375
2020-05-18,766.0,765.9951171875,765.9719848632812,766.0272827148438
2020-05-19,776.0,775.3697509765625,765.8200073242188,783.301513671875
2020-05-20,787.0,794.6546630859375,786.859130859375,825.2077026367188
2020-05-21,801.0,797.4754638671875,783.5071411132812,801.0845336914062
2020-05-22,803.0,811.1891479492188,802.9265747070312,843.8864135742188
2020-05-23,813.0,813.0114135742188,812.8296508789062,813.0982666015625
2020-05-24,838.0,834.3861083984375,819.8199462890625,838.1378173828125
2020-05-25,843.0,844.4725341796875,842.9536743164062,850.3453369140625
2020-05-26,850.0,849.9869995117188,849.8912963867188,850.0416259765625
2020-05-27,860.0,866.7239379882812,859.9557495117188,893.5806274414062
2020-05-28,876.0,875.9654541015625,875.7764892578125,876.0678100585938
2020-05-29,891.0,892.5753784179688,890.9478759765625,898.8509521484375
2020-05-30,898.0,897.9987182617188,897.909912109375,898.0438842773438
2020-05-31,903.0,903.0013427734375,902.9736328125,903.0464477539062
2020-06-01,910.0,909.9940185546875,909.9650268554688,910.037841796875
2020-06-02,912.0,912.1790771484375,911.980712890625,912.8072509765625
2020-06-03,915.0,916.9681396484375,914.9404907226562,920.7396850585938
2020-06-04,921.0,921.0240478515625,920.9954223632812,921.1182861328125
2020-06-05,933.0,930.2848510742188,919.524169921875,933.0370483398438
2020-06-06,939.0,939.5423583984375,938.9788208007812,941.7222900390625
2020-06-07,947.0,950.654296875,946.9661865234375,965.3209228515625
2020-06-08,960.0,959.9802856445312,959.88623046875,960.0799560546875
2020-06-09,970.0,972.7581787109375,969.990234375,983.7125854492188
2020-06-10,980.0,979.9876098632812,979.9063110351562,980.0952758789062
2020-06-11,1009.0,1008.9959716796875,1008.8518676757812,1009.1488037109375
2020-06-12,1027.0,1031.39501953125,1026.883056640625,1048.884765625
2020-06-13,1050.0,1051.7796630859375,1049.9124755859375,1058.9781494140625
2020-06-14,1060.0,1070.014404296875,1060.0179443359375,1089.2164306640625
2020-06-15,1079.0,1081.0880126953125,1078.9556884765625,1089.5294189453125
2020-06-16,1089.0,1089.0045166015625,1088.805419921875,1089.1075439453125
2020-06-17,1114.0,1117.18359375,1113.8739013671875,1129.92333984375
2020-06-18,1144.0,1150.5777587890625,1143.902099609375,1176.84375
2020-06-19,1173.0,1172.955078125,1172.8544921875,1173.0169677734375
2020-06-20,1179.0,1179.0751953125,1179.0068359375,1179.14306640625
2020-06-21,1197.0,1196.9312744140625,1196.8482666015625,1197.0032958984375
2020-06-22,1230.0,1216.7689208984375,1122.7012939453125,1271.0384521484375
2020-06-23,1254.0,1259.08837890625,1253.9295654296875,1279.45068359375
2020-06-24,1282.0,1299.18212890625,1281.931884765625,1367.9349365234375
2020-06-25,1326.0,1326.030029296875,1325.9356689453125,1326.1827392578125
2020-06-26,1368.0,1368.013427734375,1367.9183349609375,1368.0799560546875
2020-06-27,1392.0,1391.9793701171875,1391.9420166015625,1392.02197265625
2020-06-28,1417.0,1417.995361328125,1416.994140625,1421.9171142578125
2020-06-29,1450.0,1430.2696533203125,1351.33056640625,1450.0145263671875
2020-06-30,1487.0,1454.249755859375,1359.5616455078125,1486.998779296875
2020-07-01,1514.0,1529.726806640625,1513.944580078125,1592.657958984375
2020-07-02,1550.0,1560.0325927734375,1549.9375,1600.2744140625
2020-07-03,1582.0,1592.9962158203125,1581.8759765625,1619.787109375
2020-07-04,1606.0,1614.80615234375,1605.9527587890625,1650.054931640625
2020-07-05,1634.0,1664.325927734375,1633.9918212890625,1723.907958984375
2020-07-06,1675.0,1674.9840087890625,1674.9652099609375,1675.0020751953125
2020-07-07,1709.0,1714.1015625,1708.982666015625,1734.3291015625
2020-07-08,1740.0,1739.6197509765625,1738.1986083984375,1740.025390625
2020-07-09,1769.0,1759.616455078125,1741.4154052734375,1769.0728759765625
2020-07-10,1790.0,1814.7197265625,1790.00341796875,1841.4034423828125
2020-07-11,1839.0,1844.697998046875,1838.9512939453125,1867.4453125
2020-07-12,1862.0,1873.419677734375,1861.983154296875,1919.1063232421875
2020-07-13,1903.0,1911.791015625,1902.9921875,1946.9183349609375
2020-07-14,1950.0,1956.039794921875,1949.962646484375,1980.280517578125
2020-07-15,1985.0,1999.502197265625,1984.9947509765625,2025.057373046875
2020-07-16,2026.0,2025.984375,2025.945068359375,2026.04541015625
2020-07-17,2069.0,2076.779296875,2068.999267578125,2107.79345703125
2020-07-18,2108.0,2107.977294921875,2107.927734375,2108.021484375
2020-07-19,,2107.826904296875,2106.22021484375,2108.60595703125
2020-07-20,,2095.877197265625,2061.81640625,2106.03173828125
2020-07-21,,2096.53369140625,2062.16259765625,2106.623046875
2020-07-22,,2096.494140625,2061.848388671875,2107.010009765625
2020-07-23,,2096.09912109375,2061.69287109375,2106.91015625
2020-07-24,,2098.323974609375,2070.82373046875,2108.07958984375
2020-07-25,,2107.61181640625,2106.302490234375,2108.098388671875
