,Arkansas,forecast,interval_low,interval_high
2020-06-06,2.0,2.150160789489746,2.062908887863159,2.2111597061157227
2020-06-07,0.0,2.0968425273895264,1.9753135442733765,2.1893815994262695
2020-06-08,1.0,3.519346237182617,3.3170692920684814,3.923837900161743
2020-06-09,6.0,3.795363664627075,3.6115901470184326,4.149921894073486
2020-06-10,4.0,3.273970603942871,3.0972647666931152,3.4276504516601562
2020-06-11,6.0,3.145232915878296,2.973551034927368,3.3511483669281006
2020-06-12,5.0,3.048952102661133,2.737949848175049,3.276456356048584
2020-06-13,1.0,3.1260921955108643,3.0328867435455322,3.240556240081787
2020-06-14,2.0,3.2036116123199463,3.0204813480377197,3.439846992492676
2020-06-15,3.0,3.5840110778808594,3.393023729324341,3.9501824378967285
2020-06-16,6.0,3.851599931716919,3.6759939193725586,4.1712646484375
2020-06-17,9.0,3.3637094497680664,3.181074857711792,3.5167789459228516
2020-06-18,11.0,3.2696588039398193,3.1123452186584473,3.4569218158721924
2020-06-19,6.0,3.2542572021484375,3.001704692840576,3.4750747680664062
2020-06-20,10.0,3.314364194869995,3.244940757751465,3.433398723602295
2020-06-21,1.0,3.3447868824005127,3.156477451324463,3.5847787857055664
2020-06-22,2.0,4.444766998291016,4.158118724822998,4.68879508972168
2020-06-23,10.0,4.220855236053467,4.118555068969727,4.335741996765137
2020-06-24,3.0,3.99414324760437,3.73710298538208,4.153558254241943
2020-06-25,0.0,4.085726261138916,3.908453941345215,4.275513648986816
2020-06-26,9.0,4.251697063446045,4.073909282684326,4.590034008026123
2020-06-27,10.0,4.794891357421875,4.734487533569336,4.839836597442627
2020-06-28,5.0,4.893362522125244,4.558469772338867,5.436758518218994
2020-06-29,1.0,5.120730876922607,5.0267133712768555,5.244472980499268
2020-06-30,5.0,6.057861328125,5.978089332580566,6.125580787658691
2020-07-01,7.0,5.439864635467529,5.319698333740234,5.509364128112793
2020-07-02,2.0,5.299863338470459,4.949845790863037,5.5849504470825195
2020-07-03,2.0,5.557094097137451,5.377176761627197,5.752018928527832
2020-07-04,5.0,4.792320251464844,4.390398979187012,5.387082099914551
2020-07-05,1.0,4.514553546905518,4.19569206237793,4.81282901763916
2020-07-06,5.0,4.778102397918701,4.673520565032959,4.867412090301514
2020-07-07,9.0,4.957676410675049,4.803077697753906,5.0415191650390625
2020-07-08,4.0,4.781483173370361,4.732603549957275,4.848062515258789
2020-07-09,4.0,4.883671283721924,4.683681964874268,5.195366859436035
2020-07-10,4.0,5.158623218536377,4.961745738983154,5.318243503570557
2020-07-11,6.0,5.1258745193481445,4.932948589324951,5.320436954498291
2020-07-12,2.0,4.966213226318359,4.717112064361572,5.349758625030518
2020-07-13,2.0,3.9046993255615234,3.7569987773895264,4.0074310302734375
2020-07-14,8.0,3.5514984130859375,3.469755172729492,3.5929713249206543
2020-07-15,4.0,3.6276438236236572,3.445523500442505,3.751591682434082
2020-07-16,6.0,3.902453660964966,3.6702213287353516,4.121445178985596
2020-07-17,12.0,4.298394680023193,3.953706741333008,4.499083518981934
2020-07-18,4.0,4.787111759185791,4.622486591339111,5.055805206298828
2020-07-19,0.0,4.710271835327148,4.308463096618652,5.299307346343994
2020-07-20,,4.196592330932617,4.067012310028076,4.366113662719727
2020-07-21,,4.311718463897705,4.277690887451172,4.342262268066406
2020-07-22,,4.09483003616333,3.9915242195129395,4.2034759521484375
2020-07-23,,4.178640842437744,4.011089324951172,4.437082290649414
2020-07-24,,4.419870376586914,4.251667499542236,4.567040920257568
2020-07-25,,4.495995044708252,4.332365989685059,4.585675239562988
2020-07-26,,4.378001689910889,4.15903377532959,4.7557501792907715
