,North Dakota,forecast,interval_low,interval_high
2020-06-20,0.0,0.004055476281791925,0.002113848924636841,0.006237298250198364
2020-06-21,1.0,0.6886202096939087,0.08233502507209778,0.9991641044616699
2020-06-22,0.0,0.6011128425598145,0.0007547736167907715,0.9408145546913147
2020-06-23,1.0,0.7863494157791138,-0.06007784605026245,0.999136209487915
2020-06-24,0.0,0.0007272184011526406,0.00013118982315063477,0.001543879508972168
2020-06-25,0.0,0.05920283868908882,-0.0008470416069030762,0.29632288217544556
2020-06-26,0.0,0.15040338039398193,-0.0009279251098632812,0.40110427141189575
2020-06-27,0.0,0.0009725034469738603,0.0001690983772277832,0.00148850679397583
2020-06-28,1.0,0.8846294283866882,0.4272880256175995,1.0003007650375366
2020-06-29,0.0,2.396106719970703e-05,-0.0007008910179138184,0.0005129575729370117
2020-06-30,0.0,0.08766432106494904,-0.0004094839096069336,0.4363124966621399
2020-07-01,1.0,1.1150453090667725,0.86759352684021,1.7081469297409058
2020-07-02,0.0,0.3893169164657593,-0.0006899237632751465,1.4608819484710693
2020-07-03,0.0,0.4256722033023834,-5.1081180572509766e-05,2.1272659301757812
2020-07-04,0.0,0.15778985619544983,-0.02691805362701416,0.673464834690094
2020-07-05,0.0,0.40743908286094666,-0.000118255615234375,1.898046851158142
2020-07-06,0.0,0.0006476044654846191,-0.0003890395164489746,0.0013944506645202637
2020-07-07,4.0,3.9976348876953125,3.9961764812469482,3.9987449645996094
2020-07-08,1.0,0.9330729246139526,0.6620683670043945,1.001979112625122
2020-07-09,0.0,0.27932029962539673,-0.0015600919723510742,1.3959429264068604
2020-07-10,0.0,0.7917948961257935,-0.000878453254699707,2.000674247741699
2020-07-11,2.0,1.5879666805267334,-0.05512481927871704,1.9992541074752808
2020-07-12,0.0,0.3747861683368683,-0.0005909204483032227,1.8729718923568726
2020-07-13,0.0,0.12909035384655,0.0004665553569793701,0.6419355273246765
2020-07-14,1.0,0.816458523273468,0.08450573682785034,1.000296711921692
2020-07-15,0.0,0.5672816634178162,0.0018602609634399414,1.0944228172302246
2020-07-16,1.0,0.9987308382987976,0.9974461197853088,0.9998875856399536
2020-07-17,1.0,0.9999753832817078,0.9990396499633789,1.0009353160858154
2020-07-18,0.0,0.3682350218296051,0.00010457634925842285,1.8389095067977905
2020-07-19,,0.5404437780380249,-0.1352052092552185,1.912185549736023
2020-07-20,,0.6462292671203613,0.023048818111419678,1.0116565227508545
2020-07-21,,1.0400505065917969,0.4784202575683594,1.4985079765319824
2020-07-22,,0.5535489320755005,0.14262795448303223,0.9952514171600342
2020-07-23,,0.6731051206588745,0.22568532824516296,0.978826642036438
2020-07-24,,0.5620338916778564,0.24448516964912415,0.8164316415786743
2020-07-25,,0.3306289613246918,-0.0692029595375061,1.7341313362121582
