,North Dakota,forecast,interval_low,interval_high
2020-04-10,278.0,277.920166015625,277.719970703125,278.10076904296875
2020-04-11,293.0,295.73907470703125,292.87890625,306.5129089355469
2020-04-12,308.0,313.26678466796875,291.397705078125,332.7470703125
2020-04-13,331.0,333.04473876953125,330.7185974121094,341.34832763671875
2020-04-14,341.0,344.7886962890625,332.6177978515625,368.66839599609375
2020-04-15,365.0,365.1896667480469,339.1096496582031,391.9983215332031
2020-04-16,393.0,392.8329162597656,391.78851318359375,393.2684326171875
2020-04-17,393.0,439.77764892578125,393.0821228027344,516.1884765625
2020-04-18,528.0,536.0848388671875,527.66162109375,569.2341918945312
2020-04-19,585.0,585.0228881835938,584.9146118164062,585.078857421875
2020-04-20,627.0,630.5421142578125,626.9693603515625,644.6331176757812
2020-04-21,644.0,643.9811401367188,643.8565673828125,644.0935668945312
2020-04-22,679.0,685.488037109375,678.9105224609375,711.0201416015625
2020-04-23,709.0,714.61181640625,708.71728515625,737.00146484375
2020-04-24,748.0,747.923828125,747.823486328125,748.0426025390625
2020-04-25,803.0,823.0455322265625,802.7066650390625,903.1205444335938
2020-04-26,867.0,866.9888916015625,866.8709716796875,867.1495361328125
2020-04-27,942.0,942.0096435546875,941.8141479492188,942.2315673828125
2020-04-28,991.0,1011.8660278320312,990.9849243164062,1052.4139404296875
2020-04-29,1033.0,1032.984619140625,1032.927734375,1033.045166015625
2020-04-30,1067.0,1054.2750244140625,1033.01904296875,1067.007568359375
2020-05-01,1107.0,1123.521240234375,1106.9781494140625,1153.435791015625
2020-05-02,1153.0,1153.017333984375,1152.956298828125,1153.0692138671875
2020-05-03,1191.0,1193.4720458984375,1190.9033203125,1203.4461669921875
2020-05-04,1225.0,1223.923828125,1219.3861083984375,1225.17236328125
2020-05-05,1266.0,1266.036376953125,1265.994140625,1266.1221923828125
2020-05-06,1323.0,1312.690185546875,1271.6304931640625,1323.1466064453125
2020-05-07,1371.0,1351.3974609375,1272.9866943359375,1371.242919921875
2020-05-08,1425.0,1439.3629150390625,1424.7518310546875,1496.7830810546875
2020-05-09,1464.0,1463.66552734375,1435.0194091796875,1491.2242431640625
2020-05-10,1491.0,1488.438232421875,1478.217529296875,1491.0548095703125
2020-05-11,1518.0,1529.93505859375,1517.9322509765625,1577.86083984375
2020-05-12,1571.0,1579.6185302734375,1570.756103515625,1614.0732421875
2020-05-13,1647.0,1646.978271484375,1646.7664794921875,1647.350341796875
2020-05-14,1712.0,1697.4488525390625,1639.1143798828125,1712.1951904296875
2020-05-15,1761.0,1834.117919921875,1760.7972412109375,1944.1966552734375
2020-05-16,1848.0,1847.9652099609375,1847.7159423828125,1848.1263427734375
2020-05-17,1900.0,1886.9873046875,1863.6473388671875,1900.2080078125
2020-05-18,1931.0,1944.056640625,1930.9248046875,1996.2353515625
2020-05-19,1994.0,1993.991455078125,1993.703125,1994.170166015625
2020-05-20,2095.0,2122.26220703125,2094.857666015625,2231.4208984375
2020-05-21,2229.0,2229.022216796875,2228.78466796875,2229.263427734375
2020-05-22,2317.0,2337.768310546875,2316.98095703125,2374.835205078125
2020-05-23,2365.0,2375.401123046875,2364.73876953125,2417.396240234375
2020-05-24,2418.0,2434.884033203125,2417.978515625,2502.327880859375
2020-05-25,2457.0,2448.171875,2413.125244140625,2456.999755859375
2020-05-26,2422.0,2427.98876953125,2421.963134765625,2451.543212890625
2020-05-27,2439.0,2439.01611328125,2438.795166015625,2439.1650390625
2020-05-28,2481.0,2480.92578125,2480.793701171875,2481.082275390625
2020-05-29,2520.0,2531.505126953125,2520.020751953125,2573.88037109375
2020-05-30,2554.0,2549.457763671875,2531.207763671875,2554.07470703125
2020-05-31,2577.0,2562.80126953125,2506.135986328125,2577.00439453125
2020-06-01,2625.0,2625.002197265625,2624.915283203125,2625.05615234375
2020-06-02,2646.0,2651.830322265625,2644.920654296875,2676.289306640625
2020-06-03,2679.0,2679.05029296875,2678.984130859375,2679.18310546875
2020-06-04,2706.0,2705.947998046875,2705.78076171875,2706.078125
2020-06-05,2745.0,2765.602294921875,2744.888427734375,2813.609619140625
2020-06-06,2816.0,2815.974365234375,2815.830810546875,2816.18798828125
2020-06-07,2861.0,2846.086669921875,2786.4619140625,2861.081298828125
2020-06-08,2880.0,2880.00830078125,2879.955078125,2880.06103515625
2020-06-09,2901.0,2900.97607421875,2900.884521484375,2901.0517578125
2020-06-10,2941.0,2940.97265625,2940.783203125,2941.126953125
2020-06-11,2980.0,3012.29345703125,2979.86767578125,3052.1142578125
2020-06-12,3016.0,3034.449951171875,3016.01025390625,3107.901611328125
2020-06-13,3058.0,3076.00341796875,3057.982421875,3108.6689453125
2020-06-14,3080.0,3079.9755859375,3079.92919921875,3080.005859375
2020-06-15,3101.0,3101.048095703125,3100.974365234375,3101.11474609375
2020-06-16,3124.0,3123.906005859375,3123.750732421875,3124.093994140625
2020-06-17,3166.0,3170.78369140625,3166.009765625,3189.467529296875
2020-06-18,3193.0,3192.986328125,3192.892333984375,3193.093994140625
2020-06-19,3226.0,3251.3125,3225.798095703125,3352.770263671875
2020-06-20,3251.0,3251.04638671875,3250.934326171875,3251.254150390625
2020-06-21,3288.0,3292.448486328125,3287.942626953125,3310.26123046875
2020-06-22,3313.0,3315.555419921875,3312.95849609375,3320.5693359375
2020-06-23,3320.0,3326.573486328125,3319.95166015625,3352.88623046875
2020-06-24,3362.0,3363.415283203125,3318.2314453125,3392.523681640625
2020-06-25,3393.0,3419.908203125,3392.890869140625,3500.157470703125
2020-06-26,3421.0,3420.97607421875,3420.94384765625,3421.057373046875
2020-06-27,3458.0,3439.18994140625,3363.94677734375,3458.027587890625
2020-06-28,3495.0,3512.254638671875,3494.98095703125,3581.2646484375
2020-06-29,3539.0,3528.012939453125,3484.015380859375,3539.065185546875
2020-06-30,3576.0,3539.391357421875,3469.22607421875,3575.993408203125
2020-07-01,3615.0,3614.99853515625,3614.9541015625,3615.025634765625
2020-07-02,3657.0,3671.31982421875,3619.460693359375,3720.125732421875
2020-07-03,3722.0,3733.611328125,3721.916015625,3780.2783203125
2020-07-04,3779.0,3779.074951171875,3779.01318359375,3779.139404296875
2020-07-05,3816.0,3811.276611328125,3792.40380859375,3816.00048828125
2020-07-06,3849.0,3848.98583984375,3848.961669921875,3849.023681640625
2020-07-07,3898.0,3920.692138671875,3861.349853515625,3973.330078125
2020-07-08,3971.0,4012.449951171875,3970.9814453125,4082.7578125
2020-07-09,4071.0,4087.208984375,4070.895263671875,4152.28125
2020-07-10,4155.0,4182.2861328125,4155.03759765625,4228.53076171875
2020-07-11,4243.0,4276.11376953125,4242.93310546875,4331.36279296875
2020-07-12,4334.0,4318.07470703125,4254.54296875,4334.03173828125
2020-07-13,4442.0,4452.09912109375,4441.861328125,4492.62109375
2020-07-14,4493.0,4493.04052734375,4492.97509765625,4493.14208984375
2020-07-15,4565.0,4606.9033203125,4564.986328125,4680.4619140625
2020-07-16,4668.0,4672.0283203125,4565.02392578125,4791.16162109375
2020-07-17,4792.0,4814.66650390625,4791.95751953125,4905.4560546875
2020-07-18,4907.0,4884.13134765625,4792.5927734375,4907.0537109375
2020-07-19,,4883.4208984375,4792.53662109375,4906.80078125
2020-07-20,,4795.08740234375,4608.341796875,4902.0166015625
2020-07-21,,4795.0703125,4609.70263671875,4900.76220703125
2020-07-22,,4795.63818359375,4608.8017578125,4903.5849609375
2020-07-23,,4798.51953125,4610.11767578125,4901.9345703125
2020-07-24,,4858.9111328125,4791.41552734375,4906.2177734375
2020-07-25,,4882.5234375,4791.1884765625,4906.54541015625
