,Vermont,forecast,interval_low,interval_high
2020-05-12,0.0,0.0010211229091510177,-0.0020415186882019043,0.003711223602294922
2020-05-13,0.0,-0.0008654057746753097,-0.0032201409339904785,0.0026603639125823975
2020-05-14,0.0,0.0062093972228467464,0.0008021891117095947,0.020173311233520508
2020-05-15,0.0,-0.0012871623039245605,-0.0031871795654296875,0.0034266114234924316
2020-05-16,0.0,0.0028823972679674625,0.0010211467742919922,0.005160689353942871
2020-05-17,1.0,0.7974653244018555,0.006096214056015015,0.99587082862854
2020-05-18,0.0,0.0018477201228961349,-0.0002899765968322754,0.004954338073730469
2020-05-19,0.0,-0.008876997046172619,-0.06448894739151001,0.017245173454284668
2020-05-20,0.0,-0.01836686208844185,-0.08258223533630371,-0.0009208321571350098
2020-05-21,0.0,0.1158173456788063,0.0043472349643707275,0.5591068863868713
2020-05-22,0.0,-0.0024629831314086914,-0.00439298152923584,-0.0012393593788146973
2020-05-23,0.0,0.012991338968276978,0.0009253621101379395,0.0525246262550354
2020-05-24,0.0,0.00543899554759264,-0.0014787912368774414,0.031148135662078857
2020-05-25,0.0,-0.00022836327843833715,-0.0008248686790466309,0.0005176365375518799
2020-05-26,0.0,-0.004327863454818726,-0.023364126682281494,0.0015757977962493896
2020-05-27,0.0,0.000704777252394706,4.690885543823242e-05,0.0012102723121643066
2020-05-28,1.0,0.6645763516426086,0.04197213053703308,0.9970903396606445
2020-05-29,0.0,0.03576873615384102,-0.002034902572631836,0.18099328875541687
2020-05-30,0.0,0.0004621148109436035,1.2487173080444336e-05,0.0007817745208740234
2020-05-31,0.0,0.0003180861531291157,-1.71661376953125e-05,0.0006392896175384521
2020-06-01,0.0,-0.005625086836516857,-0.025833606719970703,0.008403688669204712
2020-06-02,0.0,-0.0057711005210876465,-0.014204680919647217,-0.0005082488059997559
2020-06-03,0.0,-0.0010913789737969637,-0.0028072595596313477,0.0003361999988555908
2020-06-04,0.0,0.002196198794990778,-0.0001513957977294922,0.0035534799098968506
2020-06-05,0.0,-0.0006935000419616699,-0.0012828707695007324,0.00010824203491210938
2020-06-06,0.0,-0.0008924722787924111,-0.0019391775131225586,0.00028628110885620117
2020-06-07,0.0,0.0023827969562262297,-0.00020295381546020508,0.007140100002288818
2020-06-08,0.0,-8.258223533630371e-05,-0.0018442273139953613,0.001217663288116455
2020-06-09,0.0,-0.0006977677112445235,-0.0021811723709106445,0.00028383731842041016
2020-06-10,0.0,-0.001260560704395175,-0.0033292174339294434,6.744265556335449e-05
2020-06-11,0.0,0.0021217227913439274,0.0005418658256530762,0.0028873980045318604
2020-06-12,0.0,-0.0003431260702200234,-0.001225888729095459,0.0006712377071380615
