,Alaska,forecast,interval_low,interval_high
2020-06-14,7.0,15.247725486755371,13.638021469116211,16.454734802246094
2020-06-15,3.0,14.050559997558594,12.963667869567871,14.907520294189453
2020-06-16,12.0,13.71363353729248,12.142303466796875,14.683390617370605
2020-06-17,20.0,13.690367698669434,12.413211822509766,14.869898796081543
2020-06-18,12.0,13.793609619140625,13.568764686584473,14.208348274230957
2020-06-19,13.0,15.233136177062988,14.542059898376465,15.752845764160156
2020-06-20,21.0,15.57051944732666,15.248558044433594,15.805488586425781
2020-06-21,11.0,15.172144889831543,13.319878578186035,16.498252868652344
2020-06-22,6.0,17.416425704956055,15.997882843017578,18.718666076660156
2020-06-23,2.0,18.177045822143555,15.363348007202148,20.36234474182129
2020-06-24,29.0,16.790433883666992,15.901385307312012,17.698801040649414
2020-06-25,24.0,14.880165100097656,14.199052810668945,15.822762489318848
2020-06-26,20.0,14.9403657913208,13.216936111450195,17.55322265625
2020-06-27,18.0,14.28725528717041,12.782401084899902,16.070589065551758
2020-06-28,29.0,15.498237609863281,13.410758018493652,16.94492530822754
2020-06-29,21.0,15.837332725524902,14.036206245422363,17.05762481689453
2020-06-30,36.0,16.261812210083008,13.485692977905273,17.940048217773438
2020-07-01,38.0,14.843528747558594,13.429034233093262,15.729792594909668
2020-07-02,39.0,13.245384216308594,12.809040069580078,13.832551002502441
2020-07-03,46.0,14.172953605651855,13.27315616607666,15.933366775512695
2020-07-04,47.0,13.645523071289062,12.56524658203125,14.819497108459473
2020-07-05,27.0,36.189449310302734,31.192916870117188,38.84112548828125
2020-07-06,28.0,33.92171859741211,30.463293075561523,35.95548629760742
2020-07-07,18.0,32.09765625,29.11270523071289,34.04677963256836
2020-07-08,42.0,30.725107192993164,29.24323844909668,31.673221588134766
2020-07-09,46.0,31.85841941833496,31.14132308959961,32.611671447753906
2020-07-10,55.0,34.590579986572266,33.253875732421875,36.95590591430664
2020-07-11,62.0,37.17708969116211,36.60242462158203,37.602298736572266
2020-07-12,94.0,40.511653900146484,36.439388275146484,44.159332275390625
2020-07-13,60.0,52.43032455444336,48.8292350769043,54.94541549682617
2020-07-14,40.0,65.28221893310547,50.66587829589844,74.76761627197266
2020-07-15,52.0,67.5303726196289,56.14043426513672,75.97916412353516
2020-07-16,62.0,58.08329391479492,54.547061920166016,61.17318344116211
2020-07-17,41.0,55.7781867980957,52.1241569519043,59.85875701904297
2020-07-18,62.0,45.4652214050293,40.34437942504883,49.42134475708008
2020-07-19,,62.351863861083984,45.58573532104492,80.4476089477539
2020-07-20,,62.50920486450195,29.049400329589844,95.83263397216797
2020-07-21,,78.9987564086914,61.598175048828125,103.2179183959961
2020-07-22,,136.1124267578125,130.87278747558594,139.75518798828125
2020-07-23,,162.66893005371094,135.3116455078125,177.36671447753906
2020-07-24,,172.2537841796875,155.16998291015625,181.8580322265625
2020-07-25,,142.79942321777344,123.97209167480469,157.0485076904297
