,Utah,forecast,interval_low,interval_high
2020-05-13,2.0,1.9937244653701782,1.985088586807251,1.9984169006347656
2020-05-14,0.0,0.35926759243011475,0.008004933595657349,1.7405658960342407
2020-05-15,2.0,1.6429893970489502,0.24358662962913513,1.999840497970581
2020-05-16,1.0,1.0042295455932617,0.9945985078811646,1.0123465061187744
2020-05-17,2.0,1.9958860874176025,1.9925355911254883,1.9980863332748413
2020-05-18,0.0,1.1704553365707397,0.0020562708377838135,3.533951997756958
2020-05-19,8.0,4.4159955978393555,1.7316455841064453,7.990296840667725
2020-05-20,2.0,2.009247303009033,2.002624988555908,2.0230278968811035
2020-05-21,2.0,1.9925063848495483,1.9850260019302368,2.000382423400879
2020-05-22,1.0,1.3814893960952759,1.00130295753479,2.872128486633301
2020-05-23,4.0,3.991751194000244,3.9838528633117676,4.00086784362793
2020-05-24,0.0,0.008442586287856102,0.0006416738033294678,0.01798802614212036
2020-05-25,1.0,0.9976440668106079,0.9948409199714661,1.0001918077468872
2020-05-26,3.0,2.787929058074951,1.9246855974197388,3.011014461517334
2020-05-27,4.0,3.512052536010742,1.6006569862365723,4.000984191894531
2020-05-28,1.0,0.9985946416854858,0.9925575256347656,1.0036394596099854
2020-05-29,1.0,1.5823945999145508,1.0014965534210205,3.874363899230957
2020-05-30,5.0,4.30655574798584,1.5621490478515625,4.9945969581604
2020-05-31,1.0,1.0009552240371704,0.998042106628418,1.003786325454712
2020-06-01,0.0,0.6229699850082397,-0.0025014877319335938,3.1114683151245117
2020-06-02,0.0,1.8070714473724365,0.0029506683349609375,5.071150302886963
2020-06-03,4.0,3.9913887977600098,3.984173536300659,3.9974000453948975
2020-06-04,0.0,0.008408439345657825,0.0028475821018218994,0.01731303334236145
2020-06-05,3.0,2.6432876586914062,1.2443585395812988,2.998520612716675
2020-06-06,1.0,1.257308006286621,1.0005884170532227,2.0858099460601807
2020-06-07,0.0,-0.0005172431701794267,-0.00572359561920166,0.003495454788208008
2020-06-08,3.0,3.014847755432129,2.9979000091552734,3.075467824935913
2020-06-09,3.0,3.0957424640655518,1.7642626762390137,3.935041904449463
2020-06-10,1.0,2.1973252296447754,1.0120199918746948,4.0335211753845215
2020-06-11,3.0,2.995668888092041,2.9812076091766357,3.0010440349578857
2020-06-12,8.0,6.69064998626709,1.485283613204956,7.997322082519531
2020-06-13,0.0,0.6055244207382202,0.0005701184272766113,3.0091850757598877
2020-06-14,0.0,0.616348147392273,-0.26517271995544434,2.008979558944702
2020-06-15,4.0,3.9952468872070312,3.988593578338623,3.998781442642212
2020-06-16,2.0,2.0091476440429688,2.0030970573425293,2.0154480934143066
2020-06-17,4.0,3.409468173980713,2.4063215255737305,3.9997825622558594
2020-06-18,3.0,2.9955525398254395,2.988741159439087,3.0031092166900635
2020-06-19,3.0,3.1779913902282715,2.9955830574035645,3.8771300315856934
2020-06-20,0.0,1.6393325328826904,0.004845678806304932,3.5472166538238525
2020-06-21,3.0,1.93354070186615,-0.23109054565429688,2.9993879795074463
2020-06-22,0.0,0.6587470769882202,-0.004428446292877197,3.2882938385009766
2020-06-23,5.0,4.209057807922363,1.06907320022583,5.000434398651123
2020-06-24,0.0,1.873308777809143,0.007096081972122192,3.0297343730926514
2020-06-25,1.0,1.0073907375335693,1.001302719116211,1.019013524055481
2020-06-26,2.0,1.9940475225448608,1.9827930927276611,1.9992023706436157
2020-06-27,1.0,1.0052964687347412,0.9963586926460266,1.021395206451416
2020-06-28,0.0,-0.0015925467014312744,-0.009844839572906494,0.002518177032470703
2020-06-29,1.0,1.2096517086029053,0.9993847608566284,2.048335552215576
2020-06-30,4.0,3.1107752323150635,2.1887216567993164,4.000328063964844
2020-07-01,1.0,1.1681149005889893,0.9964965581893921,1.8438446521759033
2020-07-02,3.0,3.00321102142334,2.9990336894989014,3.008948802947998
2020-07-03,5.0,4.339947700500488,1.7144843339920044,4.999858379364014
2020-07-04,0.0,1.3651517629623413,-1.919269561767578e-05,3.738569736480713
2020-07-05,3.0,2.826849937438965,2.13149356842041,3.0038578510284424
2020-07-06,6.0,4.76888370513916,2.3681821823120117,6.003174304962158
2020-07-07,4.0,4.560699462890625,3.9978771209716797,6.787225246429443
2020-07-08,7.0,6.994473934173584,6.989936828613281,7.000119209289551
2020-07-09,4.0,3.4312946796417236,1.8662018775939941,4.006155967712402
2020-07-10,2.0,3.1290125846862793,1.9982550144195557,5.097276210784912
2020-07-11,5.0,4.5870256423950195,2.939742088317871,5.002901077270508
2020-07-12,3.0,3.0013442039489746,2.9981985092163086,3.0025248527526855
2020-07-13,1.0,2.7717480659484863,0.9968041181564331,9.860251426696777
2020-07-14,10.0,9.382490158081055,6.921285629272461,9.999231338500977
2020-07-15,7.0,6.856658935546875,6.271180629730225,7.0055952072143555
2020-07-16,1.0,1.0204970836639404,0.9915517568588257,1.124620795249939
2020-07-17,1.0,1.0034550428390503,1.0009874105453491,1.005906581878662
2020-07-18,8.0,7.998822212219238,7.998123645782471,7.999946117401123
2020-07-19,,6.669665336608887,5.9381890296936035,7.55329704284668
2020-07-20,,6.988506317138672,5.767592430114746,9.43497085571289
2020-07-21,,9.381452560424805,7.736298561096191,10.251680374145508
2020-07-22,,6.5867133140563965,6.215080261230469,7.001736640930176
2020-07-23,,3.689415693283081,1.8395661115646362,7.567888259887695
2020-07-24,,3.387622833251953,1.5030766725540161,7.654767990112305
2020-07-25,,7.448032379150391,6.45759916305542,7.895970821380615
