,Missouri,forecast,interval_low,interval_high
2020-04-19,6.0,10.33433693806131,10.33433693806131,10.33433693806131
2020-04-20,21.0,26.95635517426833,26.95635517426833,26.95635517426833
2020-04-21,18.0,12.104417032055034,12.104417032055034,12.104417032055034
2020-04-22,20.0,17.289147234918353,17.289147234918353,17.289147234918353
2020-04-23,16.0,11.879815202765752,11.879815202765752,11.879815202765752
2020-04-24,26.0,23.174646450936997,23.174646450936997,23.174646450936997
2020-04-25,14.0,5.679202062987002,5.679202062987002,5.679202062987002
2020-04-26,17.0,21.726355697766053,21.726355697766053,21.726355697766053
2020-04-27,21.0,22.26692218233407,22.26692218233407,22.26692218233407
2020-04-28,14.0,11.877089167164636,11.877089167164636,11.877089167164636
2020-04-29,15.0,18.737733216611016,18.737733216611016,18.737733216611016
2020-04-30,19.0,22.44458455441022,22.44458455441022,22.44458455441022
2020-05-01,14.0,11.37529370728239,11.37529370728239,11.37529370728239
2020-05-02,15.0,17.77929400947128,17.77929400947128,17.77929400947128
2020-05-03,12.0,13.846092161407714,13.846092161407714,13.846092161407714
2020-05-04,11.0,12.880727630313768,12.880727630313768,12.880727630313768
2020-05-05,29.0,31.955787087283987,31.955787087283987,31.955787087283987
2020-05-06,15.0,5.451872756788106,5.451872756788106,5.451872756788106
2020-05-07,23.0,24.49304515534122,24.49304515534122,24.49304515534122
2020-05-08,21.0,16.54361556490133,16.54361556490133,16.54361556490133
2020-05-09,11.0,7.090163217256936,7.090163217256936,7.090163217256936
2020-05-10,11.0,16.537530619852276,16.537530619852276,16.537530619852276
2020-05-11,17.0,23.819557125670897,23.819557125670897,23.819557125670897
2020-05-12,10.0,8.954134437806328,8.954134437806328,8.954134437806328
2020-05-13,21.0,27.3713699659185,27.3713699659185,27.3713699659185
2020-05-14,12.0,8.375621533814275,8.375621533814275,8.375621533814275
2020-05-15,15.0,15.9583926930243,15.9583926930243,15.9583926930243
2020-05-16,11.0,10.380471902498519,10.380471902498519,10.380471902498519
2020-05-17,7.0,9.497776584620821,9.497776584620821,9.497776584620821
2020-05-18,16.0,20.459944848274304,20.459944848274304,20.459944848274304
2020-05-19,15.0,13.961666095776454,13.961666095776454,13.961666095776454
2020-05-20,11.0,9.527236577215485,9.527236577215485,9.527236577215485
2020-05-21,9.0,11.237361801954755,11.237361801954755,11.237361801954755
2020-05-22,9.0,10.435189747669586,10.435189747669586,10.435189747669586
2020-05-23,7.0,7.893608056211967,7.893608056211967,7.893608056211967
2020-05-24,3.0,7.267032007580587,7.267032007580587,7.267032007580587
2020-05-25,5.0,10.841809754900245,10.841809754900245,10.841809754900245
2020-05-26,7.0,9.276913597432262,9.276913597432262,9.276913597432262
2020-05-27,-4.0,0.0,0.0,0.0
2020-05-28,13.0,20.94371650617699,20.94371650617699,20.94371650617699
2020-05-29,5.0,0.0,0.0,0.0
2020-05-30,18.0,17.883062354776772,17.883062354776772,17.883062354776772
2020-05-31,2.0,0.0,0.0,0.0
2020-06-01,1.0,4.579482933721126,4.579482933721126,4.579482933721126
2020-06-02,10.0,12.483875844386882,12.483875844386882,12.483875844386882
2020-06-03,6.0,4.147313186541776,4.147313186541776,4.147313186541776
2020-06-04,2.0,3.549840629098714,3.549840629098714,3.549840629098714
2020-06-05,7.0,12.84838134582383,12.84838134582383,12.84838134582383
2020-06-06,8.0,5.092512489617395,5.092512489617395,5.092512489617395
2020-06-07,2.0,0.0,0.0,0.0
2020-06-08,4.0,8.272478296407613,8.272478296407613,8.272478296407613
2020-06-09,8.0,8.533052568988401,8.533052568988401,8.533052568988401
2020-06-10,3.0,0.10273217577583793,0.10273217577583793,0.10273217577583793
2020-06-11,0.0,2.7436481617583217,2.7436481617583217,2.7436481617583217
2020-06-12,16.0,19.924890296519784,19.924890296519784,19.924890296519784
2020-06-13,6.0,0.0,0.0,0.0
2020-06-14,2.0,2.6873023015323767,2.6873023015323767,2.6873023015323767
2020-06-15,2.0,5.904169504244889,5.904169504244889,5.904169504244889
2020-06-16,4.0,4.791796870480791,4.791796870480791,4.791796870480791
2020-06-17,19.0,19.260485176941977,19.260485176941977,19.260485176941977
2020-06-18,36.0,29.02189136647729,29.02189136647729,29.02189136647729
2020-06-19,13.0,0.0,0.0,0.0
2020-06-20,10.0,9.532587136538067,9.532587136538067,9.532587136538067
2020-06-21,2.0,2.4613236703800805,2.4613236703800805,2.4613236703800805
2020-06-22,5.0,11.131174594003642,11.131174594003642,11.131174594003642
2020-06-23,8.0,16.524595396705433,16.524595396705433,16.524595396705433
2020-06-24,10.0,17.318094788859845,17.318094788859845,17.318094788859845
2020-06-25,2.0,1.920374922575169,1.920374922575169,1.920374922575169
2020-06-26,9.0,13.173767687763762,13.173767687763762,13.173767687763762
2020-06-27,5.0,1.6615784693736053,1.6615784693736053,1.6615784693736053
2020-06-28,0.0,0.9290429560360831,0.9290429560360831,0.9290429560360831
2020-06-29,2.0,7.435018297056342,7.435018297056342,7.435018297056342
2020-06-30,3.0,5.411821093406054,5.411821093406054,5.411821093406054
2020-07-01,14.0,14.262153319045236,14.262153319045236,14.262153319045236
2020-07-02,11.0,5.249426951827193,5.249426951827193,5.249426951827193
2020-07-03,3.0,0.0,0.0,0.0
2020-07-04,3.0,4.529472796900089,4.529472796900089,4.529472796900089
2020-07-05,1.0,1.896633676658528,1.896633676658528,1.896633676658528
2020-07-06,0.0,3.2137388958502786,3.2137388958502786,3.2137388958502786
2020-07-07,16.0,21.974536774184358,21.974536774184358,21.974536774184358
2020-07-08,2.0,0.0,0.0,0.0
2020-07-09,4.0,6.425190751359583,6.425190751359583,6.425190751359583
2020-07-10,11.0,11.27955881585274,11.27955881585274,11.27955881585274
2020-07-11,7.0,0.9271539512924507,0.9271539512924507,0.9271539512924507
2020-07-12,1.0,0.6942651387151146,0.6942651387151146,0.6942651387151146
2020-07-13,13.0,19.31778983213851,19.31778983213851,19.31778983213851
2020-07-14,9.0,2.35161436056522,2.35161436056522,2.35161436056522
2020-07-15,5.0,3.771940740106351,3.771940740106351,3.771940740106351
2020-07-16,2.0,5.376467315260314,5.376467315260314,5.376467315260314
2020-07-17,4.0,6.725309526402565,6.725309526402565,6.725309526402565
2020-07-18,11.0,11.47818531458433,11.47818531458433,11.47818531458433
2020-07-19,0.0,0.0,0.0,0.0
2020-07-20,2.0,7.384195401915507,7.384195401915507,7.384195401915507
2020-07-21,10.0,11.592194058983331,11.592194058983331,11.592194058983331
2020-07-22,,4.840167157410622,-4.471887109429691,14.152221424250936
2020-07-23,,5.987733945314975,-3.761129088124493,15.736596978754443
2020-07-24,,6.754715635090501,-3.265721235536696,16.7751525057177
2020-07-25,,4.107413646399044,-6.138199969241768,14.353027262039856
2020-07-26,,5.099558408525556,-5.256352019193302,15.455468836244414
2020-07-27,,6.527822050817715,-4.107580849636825,17.163224951272255
2020-07-28,,5.632043898668697,-5.793073704584823,17.057161501922216
