,Wisconsin,forecast,interval_low,interval_high
2020-06-26,520.0,447.53866279658916,447.53866279658916,447.53866279658916
2020-06-27,539.0,398.2073070971348,398.2073070971348,398.2073070971348
2020-06-28,457.0,334.82585691490016,334.82585691490016,334.82585691490016
2020-06-29,315.0,364.4008329527042,364.4008329527042,364.4008329527042
2020-06-30,601.0,863.5136939581555,863.5136939581555,863.5136939581555
2020-07-01,540.0,266.46997687078294,266.46997687078294,266.46997687078294
2020-07-02,539.0,705.937221317259,705.937221317259,705.937221317259
2020-07-03,579.0,664.0109400712029,664.0109400712029,664.0109400712029
2020-07-04,738.0,744.6502846422195,744.6502846422195,744.6502846422195
2020-07-05,522.0,247.7978628870984,247.7978628870984,247.7978628870984
2020-07-06,484.0,737.3559048586334,737.3559048586334,737.3559048586334
2020-07-07,495.0,646.4399187088374,646.4399187088374,646.4399187088374
2020-07-08,598.0,715.95740721674,715.95740721674,715.95740721674
2020-07-09,754.0,697.3992414370724,697.3992414370724,697.3992414370724
2020-07-10,845.0,654.0437797757994,654.0437797757994,654.0437797757994
2020-07-11,926.0,739.2682663408722,739.2682663408722,739.2682663408722
2020-07-12,769.0,490.0985664204279,490.0985664204279,490.0985664204279
2020-07-13,494.0,573.4635551788791,573.4635551788791,573.4635551788791
2020-07-14,964.0,1395.213454198256,1395.213454198256,1395.213454198256
2020-07-15,821.0,303.5064265171337,303.5064265171337,303.5064265171337
2020-07-16,900.0,1209.0831377550771,1209.0831377550771,1209.0831377550771
2020-07-17,880.0,903.4268673730285,903.4268673730285,903.4268673730285
2020-07-18,978.0,1119.3106563259794,1119.3106563259794,1119.3106563259794
2020-07-19,,909.6468912794928,764.5981448331614,1054.695637725824
2020-07-20,,881.2090310193395,726.0764972756368,1036.3415647630422
2020-07-21,,959.9912156435978,799.9745413719806,1120.007889915215
2020-07-22,,1009.8548052272437,846.8187770246045,1172.8908334298828
2020-07-23,,1044.101290291264,872.8598844088413,1215.3426961736866
2020-07-24,,1061.3365994303067,877.9494794908074,1244.7237193698058
2020-07-25,,1078.7791949286977,870.2738213678418,1287.2845684895535
