,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Total,forecast,interval_low,interval_high
2020-06-13,24601.0,653.0,34660.0,12095.0,150034.0,29002.0,44994.0,10229.0,49.0,9709.0,73552.0,56804.0,103.0,183.0,723.0,3353.0,131871.0,39543.0,23717.0,11020.0,12445.0,46283.0,2757.0,61305.0,105395.0,65836.0,30172.0,19348.0,16232.0,588.0,16640.0,10997.0,5299.0,166605.0,9621.0,382630.0,42845.0,3058.0,30.0,40851.0,8073.0,5377.0,82944.0,5690.0,15947.0,17955.0,5833.0,29549.0,86915.0,13981.0,1125.0,72.0,53869.0,25538.0,2274.0,22518.0,1050.0,2074542.0,2021357.75,1988976.625,2112532.5
2020-06-14,25615.0,660.0,35706.0,12501.0,152349.0,29115.0,45088.0,10264.0,49.0,9767.0,75568.0,57681.0,103.0,183.0,728.0,3399.0,132543.0,39909.0,23926.0,11101.0,12445.0,46619.0,2793.0,61701.0,105603.0,66054.0,30471.0,19516.0,16262.0,601.0,16730.0,11201.0,5318.0,166881.0,9723.0,383324.0,44264.0,3080.0,30.0,41148.0,8231.0,5636.0,83203.0,5811.0,15947.0,18795.0,5898.0,30343.0,88523.0,14313.0,1127.0,72.0,54506.0,25834.0,2290.0,22758.0,1060.0,2094366.0,2023762.0,1997836.0,2081984.375
2020-06-15,26272.0,663.0,36844.0,12917.0,155726.0,29284.0,45235.0,10340.0,49.0,9799.0,77326.0,58414.0,103.0,185.0,736.0,3399.0,133016.0,40430.0,24082.0,11319.0,12647.0,47172.0,2810.0,62032.0,105690.0,66085.0,30693.0,19799.0,16611.0,609.0,16851.0,11315.0,5345.0,167103.0,9845.0,383944.0,45114.0,3101.0,30.0,41576.0,8417.0,5820.0,83589.0,5890.0,16093.0,19378.0,5928.0,31004.0,90211.0,14608.0,1128.0,72.0,54886.0,26158.0,2322.0,22932.0,1079.0,2114026.0,2048060.25,2020993.25,2114865.5
2020-06-16,26912.0,675.0,39185.0,13191.0,158961.0,29427.0,45349.0,10403.0,49.0,9818.0,80109.0,59078.0,103.0,186.0,736.0,3462.0,133639.0,40786.0,24179.0,11411.0,12647.0,47706.0,2819.0,62409.0,105885.0,66269.0,30882.0,20152.0,16857.0,614.0,17038.0,11683.0,5364.0,167426.0,9933.0,384575.0,45907.0,3124.0,30.0,42010.0,8645.0,6098.0,83978.0,5951.0,16164.0,19990.0,5966.0,31751.0,93569.0,14937.0,1131.0,72.0,55331.0,26531.0,2341.0,23198.0,1089.0,2137731.0,2074139.75,2043985.0,2142314.25
2020-06-17,27312.0,695.0,40937.0,13606.0,162798.0,29656.0,45429.0,10444.0,49.0,9847.0,82719.0,60030.0,103.0,188.0,744.0,3632.0,134185.0,41013.0,24460.0,11644.0,12995.0,48634.0,2836.0,62969.0,106151.0,66497.0,31296.0,20641.0,17069.0,630.0,17231.0,11854.0,5436.0,167703.0,10065.0,385142.0,46934.0,3166.0,30.0,42422.0,8904.0,6218.0,84289.0,6003.0,16213.0,20556.0,6050.0,32114.0,97699.0,15344.0,1130.0,73.0,55775.0,26784.0,2376.0,23456.0,1114.0,2163290.0,2104573.0,2073049.875,2181484.75
2020-06-18,28206.0,707.0,43445.0,13928.0,167133.0,29886.0,45440.0,10499.0,49.0,9903.0,85926.0,60912.0,103.0,192.0,762.0,3743.0,134778.0,41438.0,24861.0,11753.0,13197.0,48634.0,2878.0,63229.0,106422.0,66798.0,31675.0,20641.0,17371.0,655.0,17414.0,12169.0,5450.0,168107.0,10153.0,385760.0,48167.0,3193.0,30.0,43122.0,9355.0,6366.0,84683.0,6111.0,16269.0,21533.0,6109.0,32770.0,101259.0,15839.0,1135.0,73.0,56238.0,27192.0,2418.0,23876.0,1144.0,2191099.0,2134913.5,2104587.0,2216717.5
2020-06-19,29002.0,720.0,46910.0,14631.0,170862.0,30172.0,45557.0,10611.0,49.0,9952.0,89748.0,62009.0,103.0,200.0,789.0,3871.0,135470.0,41746.0,25274.0,12021.0,13454.0,48515.0,2913.0,63548.0,106650.0,67097.0,32031.0,20641.0,17667.0,666.0,17588.0,12524.0,5486.0,168496.0,10260.0,386556.0,49785.0,3226.0,30.0,43731.0,9707.0,6572.0,85199.0,6195.0,16337.0,22608.0,6158.0,34017.0,105394.0,16425.0,1144.0,73.0,56793.0,27601.0,2468.0,24154.0,1173.0,2222579.0,2164936.75,2131869.5,2255868.25
2020-06-20,29549.0,741.0,50127.0,15142.0,175243.0,30333.0,45715.0,10681.0,49.0,9984.0,93797.0,63809.0,103.0,222.0,789.0,4004.0,136104.0,42061.0,25496.0,12097.0,13630.0,49385.0,2938.0,63956.0,106936.0,67545.0,32467.0,20641.0,18057.0,698.0,17707.0,12976.0,5518.0,168834.0,10430.0,387272.0,51390.0,3251.0,30.0,44261.0,10038.0,6750.0,85590.0,6463.0,16337.0,23756.0,6225.0,34446.0,109581.0,17068.0,1147.0,73.0,57443.0,28225.0,2500.0,24539.0,1179.0,2255328.0,2189984.25,2155917.5,2284977.0
2020-06-21,30021.0,752.0,52591.0,15561.0,178657.0,30524.0,45755.0,10775.0,49.0,10020.0,97291.0,64701.0,103.0,222.0,814.0,4006.0,136762.0,42423.0,25963.0,12136.0,13750.0,49778.0,2957.0,64306.0,107061.0,67711.0,32920.0,20641.0,18460.0,717.0,17812.0,13240.0,5544.0,169142.0,10565.0,387936.0,52801.0,3288.0,30.0,44808.0,10516.0,6937.0,85935.0,6525.0,16337.0,24661.0,6297.0,35102.0,112944.0,17462.0,1159.0,76.0,57994.0,28680.0,2533.0,24819.0,1197.0,2281767.0,2182889.75,2155887.25,2241070.75
2020-06-22,30454.0,758.0,54599.0,16083.0,184765.0,30689.0,45782.0,10820.0,49.0,10058.0,100217.0,65928.0,103.0,222.0,816.0,4256.0,137224.0,42633.0,26146.0,12428.0,13839.0,50239.0,2971.0,64603.0,107210.0,67957.0,33227.0,22329.0,18593.0,734.0,17963.0,13528.0,5558.0,169415.0,10694.0,388488.0,53964.0,3313.0,30.0,45537.0,10734.0,7083.0,86576.0,6564.0,16459.0,25666.0,6326.0,35553.0,117790.0,17906.0,1163.0,76.0,58465.0,28870.0,2552.0,25068.0,1230.0,2312303.0,2210503.0,2182093.5,2274416.75
2020-06-23,31097.0,760.0,58378.0,16678.0,191477.0,30877.0,45899.0,10847.0,49.0,10094.0,103503.0,67810.0,103.0,225.0,819.0,4254.0,137825.0,42871.0,26469.0,12537.0,14141.0,51595.0,2996.0,65007.0,107439.0,68197.0,33469.0,22898.0,19005.0,743.0,18099.0,13997.0,5571.0,169734.0,10838.0,389085.0,54639.0,3320.0,30.0,46127.0,11031.0,7274.0,87208.0,6685.0,16533.0,26572.0,6353.0,36303.0,122932.0,18300.0,1164.0,76.0,58994.0,29386.0,2593.0,25331.0,1254.0,2347491.0,2240610.5,2208818.25,2304645.75
2020-06-24,32064.0,789.0,60190.0,17375.0,196024.0,31139.0,45913.0,10889.0,49.0,10128.0,109014.0,69381.0,103.0,226.0,835.0,4402.0,138540.0,43140.0,26601.0,12930.0,14363.0,52477.0,3017.0,65337.0,107611.0,68555.0,33763.0,23424.0,19123.0,766.0,18221.0,14362.0,5598.0,169892.0,10990.0,389666.0,56527.0,3362.0,30.0,46759.0,11510.0,7444.0,87685.0,6820.0,16606.0,27897.0,6419.0,37235.0,128132.0,18784.0,1184.0,76.0,59514.0,29869.0,2631.0,25763.0,1282.0,2382426.0,2274703.5,2242370.5,2346707.25
2020-06-25,33206.0,813.0,63281.0,18062.0,201112.0,31463.0,45994.0,10980.0,49.0,10159.0,114018.0,71095.0,103.0,231.0,851.0,4865.0,139434.0,43655.0,27373.0,13107.0,14617.0,53415.0,3070.0,65777.0,107837.0,68989.0,34123.0,24516.0,19637.0,803.0,18346.0,14859.0,5638.0,170196.0,11192.0,390415.0,57472.0,3393.0,30.0,47651.0,11948.0,7568.0,88141.0,6877.0,16640.0,29022.0,6479.0,38034.0,134558.0,19374.0,1191.0,80.0,59946.0,30367.0,2694.0,26227.0,1326.0,2422299.0,2308412.0,2276777.5,2386597.5
2020-06-26,34183.0,833.0,66659.0,18740.0,206844.0,31780.0,46059.0,11017.0,49.0,10185.0,122960.0,72995.0,103.0,247.0,866.0,4865.0,140291.0,44140.0,27717.0,13462.0,14859.0,54769.0,3102.0,66115.0,108070.0,69329.0,34616.0,25066.0,20216.0,829.0,18524.0,15240.0,5671.0,170584.0,11408.0,391220.0,59158.0,3421.0,30.0,48638.0,12347.0,7818.0,88860.0,6922.0,16661.0,30335.0,6535.0,39444.0,140173.0,20050.0,1198.0,81.0,60570.0,30855.0,2730.0,26747.0,1368.0,2467554.0,2343479.0,2309347.5,2428784.25
2020-06-27,35083.0,851.0,70124.0,19310.0,210692.0,32006.0,46206.0,11091.0,49.0,10216.0,132545.0,74985.0,103.0,247.0,872.0,5322.0,141077.0,44575.0,28073.0,13617.0,15167.0,54769.0,3154.0,66450.0,108443.0,69679.0,35033.0,25531.0,20572.0,852.0,18775.0,16339.0,5717.0,170873.0,11619.0,391923.0,60812.0,3458.0,30.0,49455.0,12646.0,8094.0,89446.0,7066.0,16661.0,31939.0,6626.0,40172.0,145894.0,20628.0,1200.0,81.0,61247.0,31404.0,2782.0,27286.0,1392.0,2510259.0,2371920.5,2337140.0,2458808.5
2020-06-28,35441.0,880.0,73920.0,19818.0,215487.0,32290.0,46303.0,11226.0,49.0,10248.0,141075.0,77210.0,103.0,247.0,899.0,5322.0,141723.0,44930.0,28520.0,13847.0,15232.0,56236.0,3191.0,66777.0,108667.0,69946.0,35549.0,25892.0,20796.0,863.0,18899.0,17160.0,5747.0,171182.0,11809.0,392539.0,62248.0,3495.0,30.0,50309.0,12947.0,8341.0,89863.0,7189.0,16661.0,33320.0,6681.0,40172.0,150722.0,21100.0,1202.0,81.0,61736.0,31752.0,2832.0,27743.0,1417.0,2549864.0,2384329.5,2359038.5,2430190.5
2020-06-29,37175.0,901.0,74545.0,20257.0,223646.0,32494.0,46362.0,11376.0,49.0,10292.0,146341.0,79417.0,103.0,253.0,900.0,5752.0,142461.0,45228.0,28845.0,14209.0,15347.0,57081.0,3219.0,67254.0,108768.0,70223.0,35861.0,26567.0,21315.0,919.0,19042.0,17894.0,5760.0,171272.0,11982.0,392930.0,63736.0,3539.0,30.0,51046.0,13175.0,8485.0,90467.0,7250.0,16764.0,34644.0,6716.0,42297.0,156706.0,21664.0,1208.0,81.0,62189.0,32253.0,2870.0,28058.0,1450.0,2590668.0,2417528.5,2392098.5,2466307.75
2020-06-30,38045.0,937.0,79228.0,20777.0,231418.0,32698.0,46514.0,11474.0,49.0,10327.0,152434.0,81291.0,103.0,257.0,917.0,6117.0,143185.0,45594.0,29074.0,14370.0,15624.0,58095.0,3253.0,67559.0,108882.0,70728.0,36303.0,27247.0,21812.0,967.0,19177.0,18456.0,5782.0,171667.0,12147.0,393454.0,65327.0,3576.0,30.0,51789.0,13757.0,8656.0,91139.0,7465.0,16813.0,36399.0,6764.0,43509.0,163060.0,22217.0,1208.0,81.0,62787.0,32824.0,2905.0,28659.0,1487.0,2636414.0,2455785.0,2426314.25,2502308.75
2020-07-01,38962.0,975.0,84105.0,21197.0,238681.0,33012.0,46572.0,11510.0,49.0,10365.0,158997.0,84242.0,103.0,267.0,926.0,6370.0,144013.0,45952.0,29514.0,14830.0,15842.0,60178.0,3294.0,67918.0,109143.0,71089.0,36716.0,27900.0,22104.0,1016.0,19310.0,19101.0,5802.0,171928.0,12276.0,394079.0,66751.0,3615.0,30.0,52865.0,14119.0,8931.0,91775.0,7537.0,16853.0,37919.0,6826.0,45315.0,172368.0,22716.0,1210.0,90.0,63203.0,33435.0,2979.0,29199.0,1514.0,2687588.0,2494564.5,2464757.25,2546282.0
2020-07-02,40111.0,1014.0,87445.0,22075.0,246550.0,33335.0,46646.0,11731.0,49.0,10390.0,169106.0,87709.0,103.0,280.0,946.0,6593.0,144882.0,46387.0,30259.0,15002.0,16079.0,61561.0,3328.0,68423.0,109338.0,71678.0,37210.0,28770.0,22636.0,1083.0,19452.0,19733.0,5822.0,172356.0,12520.0,394954.0,68216.0,3657.0,31.0,54166.0,14531.0,9294.0,92612.0,7608.0,16941.0,39701.0,6893.0,46890.0,179137.0,23270.0,1227.0,92.0,63735.0,34151.0,3053.0,29738.0,1550.0,2742049.0,2532465.5,2502827.75,2590855.5
2020-07-03,41865.0,1060.0,91872.0,22622.0,250514.0,33595.0,46717.0,11923.0,49.0,10435.0,178594.0,90493.0,103.0,280.0,975.0,6994.0,145750.0,46915.0,30463.0,15659.0,16376.0,63289.0,3373.0,68961.0,109628.0,72175.0,37624.0,29684.0,23160.0,1128.0,19660.0,20718.0,5857.0,172742.0,12776.0,395872.0,70262.0,3722.0,31.0,55257.0,15069.0,9636.0,93392.0,7683.0,16991.0,41532.0,6978.0,48712.0,186799.0,23866.0,1236.0,98.0,64393.0,34778.0,3126.0,30317.0,1582.0,2795361.0,2574233.75,2540536.0,2635613.75
2020-07-04,42862.0,1107.0,94567.0,23209.0,252895.0,33849.0,46717.0,11996.0,49.0,10447.0,190052.0,93319.0,103.0,280.0,999.0,7370.0,146612.0,47432.0,31061.0,15911.0,16376.0,63289.0,3397.0,69341.0,109838.0,72581.0,37624.0,30674.0,23583.0,1167.0,19827.0,21575.0,5872.0,173033.0,13063.0,396598.0,71670.0,3779.0,31.0,56183.0,15648.0,9930.0,93922.0,7787.0,16991.0,43386.0,7028.0,50140.0,193958.0,24542.0,1238.0,111.0,65109.0,35247.0,3205.0,31055.0,1606.0,2841241.0,2610815.0,2578583.75,2670900.75
2020-07-05,43953.0,1134.0,98103.0,23814.0,264681.0,34048.0,46717.0,12128.0,49.0,10482.0,200111.0,95516.0,103.0,280.0,1023.0,7733.0,147251.0,48201.0,31517.0,16081.0,16376.0,65226.0,3415.0,69632.0,109974.0,72941.0,38136.0,30900.0,23816.0,1212.0,19929.0,22418.0,5897.0,173402.0,13256.0,397131.0,72992.0,3816.0,31.0,57150.0,15931.0,10230.0,94403.0,7916.0,16991.0,44847.0,7063.0,51316.0,197421.0,24952.0,1249.0,111.0,65748.0,35898.0,3262.0,31577.0,1634.0,2891124.0,2672879.5,2644110.75,2705456.75
2020-07-06,44878.0,1162.0,101455.0,24253.0,271035.0,34240.0,46976.0,12293.0,49.0,10515.0,206447.0,97064.0,103.0,301.0,1030.0,8052.0,147865.0,48524.0,31758.0,16638.0,17152.0,66327.0,3423.0,69904.0,110137.0,73267.0,38569.0,31257.0,24211.0,1249.0,20046.0,22909.0,5914.0,173611.0,13507.0,397649.0,74775.0,3849.0,31.0,57956.0,16362.0,10395.0,95100.0,8585.0,16991.0,46380.0,7105.0,52039.0,205642.0,25469.0,1251.0,112.0,66102.0,36985.0,3442.0,32061.0,1675.0,2936077.0,2715072.25,2678385.75,2750008.0
2020-07-07,45785.0,1180.0,105094.0,24512.0,284012.0,34647.0,47033.0,12414.0,49.0,10569.0,213794.0,100470.0,103.0,303.0,1071.0,8539.0,149574.0,48626.0,32153.0,16860.0,17519.0,68263.0,3440.0,70396.0,110338.0,73900.0,39133.0,32214.0,24918.0,1327.0,20201.0,23785.0,5932.0,173878.0,13727.0,398237.0,76290.0,3898.0,31.0,58904.0,17220.0,10605.0,95898.0,8714.0,17154.0,47352.0,7163.0,53514.0,216026.0,26033.0,1254.0,116.0,66740.0,37420.0,3505.0,32556.0,1709.0,2996098.0,2765629.5,2720331.5,2792696.0
2020-07-08,46962.0,1222.0,108614.0,25246.0,292560.0,35099.0,47108.0,12462.0,49.0,10642.0,223783.0,103890.0,103.0,307.0,1094.0,8969.0,150554.0,49063.0,32624.0,17332.0,17919.0,70151.0,3460.0,70861.0,110602.0,74551.0,39589.0,32888.0,25590.0,1371.0,20425.0,24301.0,5952.0,174039.0,14017.0,398929.0,77687.0,3971.0,31.0,60181.0,17894.0,10817.0,96725.0,8745.0,17204.0,48909.0,7242.0,55986.0,224929.0,26755.0,1256.0,122.0,67375.0,37941.0,3707.0,33154.0,1740.0,3054699.0,2812052.75,2770774.25,2842703.5
2020-07-09,49174.0,1268.0,112671.0,26052.0,302484.0,35507.0,47209.0,12531.0,49.0,10679.0,232718.0,106727.0,103.0,309.0,1130.0,9429.0,151572.0,49575.0,33254.0,17785.0,18245.0,71994.0,3486.0,71447.0,110897.0,75063.0,40163.0,33591.0,26410.0,1466.0,20623.0,24904.0,5973.0,174270.0,14251.0,399513.0,79656.0,4071.0,31.0,61331.0,18497.0,11188.0,97542.0,8862.0,17243.0,50691.0,7336.0,57591.0,236541.0,27356.0,1272.0,144.0,67988.0,38581.0,3826.0,33908.0,1769.0,3117946.0,2858784.0,2818778.5,2884555.25
2020-07-10,50508.0,1323.0,116892.0,26803.0,310885.0,36173.0,47287.0,12652.0,49.0,10743.0,244151.0,111217.0,103.0,310.0,1158.0,9929.0,152899.0,50300.0,34172.0,18303.0,18672.0,74636.0,3499.0,71910.0,111110.0,75685.0,40767.0,34622.0,27069.0,1593.0,20777.0,25908.0,5991.0,174628.0,14549.0,400299.0,82032.0,4155.0,31.0,62856.0,19092.0,11454.0,98482.0,9137.0,17312.0,52419.0,7401.0,59546.0,245920.0,28223.0,1277.0,153.0,68931.0,39218.0,3983.0,34753.0,1790.0,3185737.0,2911214.0,2871842.0,2944892.25
2020-07-11,51947.0,1385.0,119930.0,27864.0,318761.0,36573.0,47287.0,12743.0,49.0,10801.0,254511.0,114401.0,103.0,310.0,1200.0,10506.0,154094.0,51079.0,34658.0,18687.0,19121.0,76803.0,3520.0,72467.0,111398.0,76370.0,41571.0,35419.0,27606.0,1677.0,20998.0,26838.0,6024.0,174959.0,14773.0,401029.0,83906.0,4243.0,33.0,64214.0,19779.0,11851.0,99216.0,9366.0,17312.0,54699.0,7454.0,61006.0,254415.0,28855.0,1283.0,167.0,69782.0,39218.0,4146.0,35679.0,1839.0,3245925.0,2960267.25,2911271.0,2992559.25
2020-07-12,53587.0,1479.0,122467.0,28367.0,324543.0,36895.0,47287.0,12804.0,49.0,10847.0,269811.0,116935.0,103.0,310.0,1220.0,10903.0,155048.0,51612.0,35410.0,18981.0,19389.0,78122.0,3539.0,73109.0,111597.0,76776.0,42281.0,36287.0,27880.0,1758.0,21172.0,27683.0,6054.0,175298.0,15028.0,401706.0,85771.0,4334.0,33.0,65592.0,20235.0,12170.0,99794.0,9654.0,17312.0,56648.0,7499.0,61960.0,262762.0,29484.0,1296.0,181.0,70670.0,40656.0,4244.0,36448.0,1862.0,3304942.0,3050004.0,2995129.75,3091703.75
2020-07-13,55545.0,1539.0,123824.0,28939.0,333357.0,37218.0,47510.0,12879.0,49.0,10906.0,282435.0,120572.0,103.0,312.0,1243.0,11404.0,155931.0,52037.0,35631.0,19645.0,19653.0,79827.0,3558.0,73527.0,111827.0,77198.0,42772.0,36680.0,28289.0,1843.0,21399.0,28515.0,6068.0,175522.0,15291.0,402263.0,87669.0,4442.0,33.0,66853.0,20746.0,12438.0,100330.0,10010.0,17487.0,58168.0,7524.0,65274.0,269778.0,30030.0,1301.0,206.0,71642.0,41757.0,4313.0,36942.0,1903.0,3364157.0,3107714.0,3038460.5,3149622.75
2020-07-14,57255.0,1579.0,128097.0,29812.0,346211.0,37668.0,47530.0,12969.0,49.0,10946.0,291629.0,123963.0,103.0,312.0,1264.0,11720.0,156638.0,52685.0,35866.0,19887.0,20223.0,82042.0,3566.0,74260.0,112130.0,77864.0,43170.0,37542.0,29240.0,1952.0,21717.0,29619.0,6091.0,175915.0,15514.0,403175.0,90000.0,4493.0,36.0,67995.0,21740.0,12805.0,101266.0,10123.0,17588.0,60389.0,7572.0,66788.0,279577.0,30478.0,1305.0,206.0,72443.0,42304.0,4407.0,37906.0,1950.0,3431574.0,3170524.5,3103340.75,3206304.0
2020-07-15,59067.0,1631.0,131354.0,30297.0,354885.0,38137.0,47636.0,13050.0,49.0,11026.0,301810.0,127838.0,103.0,313.0,1292.0,12449.0,157825.0,53370.0,36536.0,20349.0,20677.0,84131.0,3578.0,75016.0,112347.0,78913.0,43742.0,38567.0,30057.0,2096.0,21979.0,30468.0,6113.0,176278.0,15841.0,404006.0,91837.0,4565.0,36.0,69311.0,22814.0,13081.0,102269.0,10379.0,17640.0,62245.0,7652.0,69061.0,290892.0,30891.0,1318.0,243.0,73527.0,43046.0,4557.0,38727.0,1985.0,3498902.0,3228471.0,3151084.0,3271049.25
2020-07-16,61088.0,1693.0,134613.0,31114.0,364706.0,38708.0,47750.0,13114.0,49.0,11076.0,315775.0,131287.0,103.0,314.0,1311.0,13134.0,159082.0,54080.0,37350.0,20817.0,21083.0,86411.0,3598.0,75664.0,112581.0,79839.0,44347.0,39797.0,30873.0,2231.0,22134.0,31915.0,6139.0,176501.0,16138.0,404775.0,93708.0,4668.0,37.0,70601.0,23440.0,13509.0,103075.0,10574.0,17711.0,64083.0,7694.0,71540.0,305854.0,31845.0,1325.0,249.0,74431.0,44313.0,4657.0,39627.0,2026.0,3576157.0,3294102.5,3210099.25,3332343.5
2020-07-17,63091.0,1734.0,138523.0,31762.0,373259.0,39326.0,47893.0,13337.0,49.0,11115.0,327241.0,135192.0,103.0,314.0,1334.0,13753.0,160509.0,54813.0,37903.0,21388.0,21605.0,88590.0,3636.0,76371.0,112879.0,80593.0,45013.0,40829.0,31738.0,2366.0,22361.0,33295.0,6165.0,176551.0,16456.0,405551.0,95570.0,4792.0,37.0,72280.0,24140.0,13802.0,104079.0,11120.0,17793.0,66060.0,7789.0,73819.0,317768.0,32572.0,1334.0,263.0,75433.0,45067.0,4783.0,40507.0,2069.0,3647715.0,3360034.75,3264269.5,3405329.75
2020-07-18,65234.0,1796.0,141265.0,32533.0,380745.0,39770.0,47893.0,13429.0,49.0,11194.0,337569.0,139880.0,103.0,314.0,1354.0,14303.0,161785.0,55654.0,38313.0,21693.0,22184.0,88590.0,3645.0,77206.0,113238.0,81338.0,45470.0,41846.0,32704.0,2471.0,22481.0,34477.0,6188.0,176814.0,16736.0,406305.0,98092.0,4907.0,37.0,73821.0,25057.0,14149.0,104780.0,11453.0,17793.0,67612.0,7862.0,76336.0,327106.0,33332.0,1338.0,283.0,76373.0,46026.0,4894.0,41485.0,2108.0,3711413.0,3424762.5,3330245.0,3474988.0
2020-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512702.5,3392081.25,3568155.25
2020-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3591553.5,3441495.25,3704628.75
2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668354.75,3517343.0,3807021.25
2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3736661.25,3571022.25,3837579.25
2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3835473.5,3646115.0,3939023.5
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907244.0,3710329.5,3997049.75
2020-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4002507.25,3767900.75,4147236.0
