,Kentucky,forecast,interval_low,interval_high
2020-06-27,1.0,3.656216723578317,2.952589750289917,4.066109657287598
2020-06-28,4.0,3.7158922808510915,2.906522035598755,4.2690110206604
2020-06-29,2.0,3.8069755690438405,2.962784767150879,4.538248538970947
2020-06-30,5.0,4.061145373753139,2.9150216579437256,4.867260456085205
2020-07-01,7.0,4.0627521106175015,3.149705410003662,4.906561374664307
2020-07-02,9.0,4.284325872148786,3.618649482727051,5.222869396209717
2020-07-03,4.0,4.334759371621268,4.1121907234191895,4.60706901550293
2020-07-04,0.0,4.363843406949725,3.710472822189331,4.80670166015625
2020-07-05,0.0,4.327115399496896,3.968550682067871,4.659502983093262
2020-07-06,8.0,4.345636299678257,3.81282901763916,4.963172435760498
2020-07-07,9.0,4.3697406223842075,4.128702640533447,4.698866367340088
2020-07-08,6.0,4.494517666952951,4.235791206359863,4.750546932220459
2020-07-09,4.0,4.447935989924839,3.75148868560791,4.837619304656982
2020-07-10,8.0,4.358514717647007,4.1527934074401855,4.663965702056885
2020-07-11,2.0,4.398090158190046,3.911512851715088,4.653704643249512
2020-07-12,3.0,4.506510189601353,4.047313213348389,5.0673933029174805
2020-07-13,4.0,4.694295678819929,4.1714768409729,5.512180328369141
2020-07-14,6.0,4.833730970110212,4.171016693115234,5.572079181671143
2020-07-15,10.0,4.822536059788296,4.126420497894287,5.894091606140137
2020-07-16,5.0,4.797477313450405,4.317821502685547,5.300611972808838
2020-07-17,8.0,4.834291321890695,4.576494216918945,5.5028076171875
2020-07-18,9.0,4.822896684919085,4.2166337966918945,5.217215061187744
2020-07-19,3.0,4.934045314788818,4.443166255950928,5.628183364868164
2020-07-20,1.0,4.98735659463065,4.284533500671387,5.85936975479126
2020-07-21,3.0,5.144311904907227,4.586993217468262,5.894887447357178
2020-07-22,3.0,5.307006200154622,4.727428913116455,5.995233535766602
2020-07-23,7.0,5.492306804656982,4.831708908081055,6.2334160804748535
2020-07-24,7.0,5.4720399379730225,4.949474811553955,5.93255615234375
2020-07-25,5.0,5.744360605875651,5.690529823303223,5.838715553283691
2020-07-26,4.0,5.746663570404053,5.473593235015869,6.019733905792236
2020-07-27,9.0,5.9540114402771,5.9540114402771,5.9540114402771
2020-07-28,,4.877364635467529,4.877364635467529,4.877364635467529
2020-07-29,,4.906189441680908,4.906189441680908,4.906189441680908
2020-07-30,,4.7412309646606445,4.7412309646606445,4.7412309646606445
2020-07-31,,4.8268351554870605,4.8268351554870605,4.8268351554870605
2020-08-01,,4.8742194175720215,4.8742194175720215,4.8742194175720215
2020-08-02,,4.8181843757629395,4.8181843757629395,4.8181843757629395
2020-08-03,,4.9793267250061035,4.9793267250061035,4.9793267250061035
