,Virgin Islands,forecast,interval_low,interval_high
2020-06-13,72.0,78.04410552978516,76.01898193359375,80.20244598388672
2020-06-14,72.0,74.22684478759766,73.43447875976562,75.11727905273438
2020-06-15,72.0,73.45661926269531,71.51390838623047,75.2259521484375
2020-06-16,72.0,75.68444061279297,73.74964904785156,77.20295715332031
2020-06-17,73.0,77.62894439697266,76.68586730957031,79.07415008544922
2020-06-18,73.0,78.1821517944336,76.19612884521484,79.95915222167969
2020-06-19,73.0,80.80067443847656,79.67912292480469,82.25165557861328
2020-06-20,73.0,81.3261489868164,79.22252655029297,83.55562591552734
2020-06-21,76.0,75.5669937133789,75.03612518310547,76.5018081665039
2020-06-22,76.0,74.60687255859375,72.93983459472656,76.41059112548828
2020-06-23,76.0,77.08000946044922,75.3590316772461,78.66360473632812
2020-06-24,76.0,79.2802505493164,78.40848541259766,80.77718353271484
2020-06-25,80.0,79.83466339111328,78.09363555908203,81.67803955078125
2020-06-26,81.0,82.7371826171875,81.85460662841797,84.2578353881836
2020-06-27,81.0,83.28389739990234,81.37886047363281,85.60137939453125
2020-06-28,81.0,78.96826934814453,77.7916030883789,79.82137298583984
2020-06-29,81.0,78.78594207763672,76.34191131591797,80.58655548095703
2020-06-30,81.0,81.30999755859375,78.83451080322266,82.91848754882812
2020-07-01,90.0,83.60769653320312,82.16020965576172,85.0244369506836
2020-07-02,92.0,84.87004852294922,82.11597442626953,86.6978988647461
2020-07-03,98.0,87.8294448852539,86.0334701538086,89.27698516845703
2020-07-04,111.0,89.15169525146484,86.0715103149414,91.44816589355469
2020-07-05,111.0,87.95989227294922,86.99970245361328,88.8330307006836
2020-07-06,112.0,87.31462860107422,85.16566467285156,89.11505126953125
2020-07-07,116.0,90.9727783203125,88.55479431152344,92.81613159179688
2020-07-08,122.0,95.37728118896484,94.08446502685547,96.82752227783203
2020-07-09,144.0,97.23210906982422,94.17146301269531,99.21698760986328
2020-07-10,153.0,101.59542846679688,99.42332458496094,103.20333099365234
2020-07-11,167.0,103.93360137939453,100.0223617553711,106.45020294189453
2020-07-12,181.0,129.97715759277344,124.78851318359375,134.90086364746094
2020-07-13,206.0,137.31703186035156,129.06394958496094,143.9093475341797
2020-07-14,206.0,144.74453735351562,135.94287109375,150.66622924804688
2020-07-15,243.0,158.26422119140625,149.84461975097656,165.92616271972656
2020-07-16,249.0,168.41102600097656,155.8734588623047,178.35752868652344
2020-07-17,263.0,177.94602966308594,166.1434783935547,187.80516052246094
2020-07-18,283.0,189.785400390625,174.20521545410156,201.92295837402344
2020-07-19,,253.74085998535156,243.6253204345703,260.28338623046875
2020-07-20,,345.9050598144531,331.9564208984375,355.931884765625
2020-07-21,,399.0298767089844,370.365966796875,416.2808532714844
2020-07-22,,433.2170715332031,419.68115234375,444.3476257324219
2020-07-23,,483.9488220214844,464.961181640625,508.2945861816406
2020-07-24,,519.0380249023438,500.64495849609375,549.0772094726562
2020-07-25,,549.623291015625,519.3328247070312,576.8740234375
