,Idaho,forecast,interval_low,interval_high
2020-05-03,0.0,5.084318161010742,-0.12526637315750122,25.602096557617188
2020-05-04,45.0,44.902198791503906,44.827880859375,45.03704071044922
2020-05-05,21.0,21.339731216430664,21.269134521484375,21.51577377319336
2020-05-06,31.0,30.611827850341797,30.50981330871582,30.701740264892578
2020-05-07,20.0,18.89338493347168,14.309944152832031,20.111570358276367
2020-05-08,0.0,0.4594385623931885,0.19245702028274536,0.7326444983482361
2020-05-09,27.0,23.368942260742188,9.619080543518066,26.930604934692383
2020-05-10,25.0,25.732990264892578,24.741872787475586,28.619049072265625
2020-05-11,30.0,26.52773094177246,15.050026893615723,30.031917572021484
2020-05-12,33.0,27.912151336669922,6.3199944496154785,34.88545608520508
2020-05-13,0.0,9.2319917678833,0.23782801628112793,44.20402145385742
2020-05-14,58.0,45.219154357910156,-3.3655614852905273,57.73863983154297
2020-05-15,0.0,23.075185775756836,-0.014209926128387451,74.28327178955078
2020-05-16,68.0,49.800384521484375,6.368607997894287,67.99171447753906
2020-05-17,0.0,16.690919876098633,-0.05931413173675537,53.422332763671875
2020-05-18,36.0,35.85053634643555,35.58283996582031,35.958858489990234
2020-05-19,0.0,9.317487716674805,0.0010923445224761963,45.66093444824219
2020-05-20,51.0,24.761409759521484,0.3282117247581482,50.69547653198242
2020-05-21,0.0,0.4630141258239746,0.30070167779922485,0.7481337189674377
2020-05-22,89.0,88.5164566040039,88.01551055908203,88.74252319335938
2020-05-23,0.0,0.5127183198928833,0.2730635404586792,0.9565824270248413
2020-05-24,31.0,30.67510986328125,30.39543914794922,30.912860870361328
2020-05-25,0.0,0.027441078796982765,-0.2287311553955078,0.25693535804748535
2020-05-26,0.0,13.002492904663086,-5.930662155151367e-05,64.08084106445312
2020-05-27,73.0,62.69910430908203,22.708232879638672,72.84485626220703
2020-05-28,71.0,70.95097351074219,70.76187133789062,71.10774993896484
2020-05-29,0.0,28.927709579467773,0.2277202308177948,79.61322021484375
2020-05-30,33.0,36.23197937011719,32.81831359863281,49.47336196899414
2020-05-31,36.0,35.212158203125,32.05802917480469,36.07101821899414
2020-06-01,0.0,43.10202407836914,0.0037904679775238037,76.7718734741211
2020-06-02,94.0,69.01372528076172,3.7183263301849365,94.04190826416016
2020-06-03,0.0,22.8909854888916,0.08042019605636597,58.46778106689453
2020-06-04,57.0,56.987144470214844,56.80454635620117,57.10261535644531
2020-06-05,121.0,90.0190200805664,43.0877685546875,120.76121520996094
2020-06-06,28.0,28.056446075439453,27.799165725708008,28.210506439208984
2020-06-07,0.0,5.736325263977051,-0.013907432556152344,28.287796020507812
2020-06-08,50.0,42.13872528076172,11.169458389282227,49.932579040527344
2020-06-09,32.0,33.70831298828125,31.865076065063477,40.49367904663086
2020-06-10,39.0,34.397056579589844,16.02973175048828,39.02289962768555
2020-06-11,0.0,8.50376033782959,0.3054935038089752,40.90053939819336
2020-06-12,93.0,83.45967102050781,46.59721755981445,92.88709259033203
2020-06-13,0.0,21.582056045532227,-0.25151365995407104,58.40999984741211
2020-06-14,46.0,24.8707218170166,-17.37549591064453,46.0308723449707
2020-06-15,0.0,0.12362585961818695,0.05649060010910034,0.31901347637176514
2020-06-16,63.0,62.95789337158203,62.87917709350586,63.01346969604492
2020-06-17,170.0,156.71630859375,104.92040252685547,169.9521484375
2020-06-18,111.0,111.19657897949219,110.6786117553711,111.68598175048828
2020-06-19,128.0,128.09609985351562,127.97142791748047,128.25938415527344
2020-06-20,133.0,86.26960754394531,5.774571418762207,132.85882568359375
2020-06-21,2.0,40.27246856689453,1.9944159984588623,193.2735137939453
2020-06-22,250.0,151.66525268554688,-3.8021793365478516,250.0667724609375
2020-06-23,-2.0,30.13546371459961,-2.033442497253418,158.39498901367188
2020-06-24,148.0,209.61129760742188,147.99078369140625,455.6210632324219
2020-06-25,463.0,395.55517578125,127.08355712890625,462.832763671875
2020-06-26,0.0,302.037109375,0.3827303946018219,472.8776550292969
2020-06-27,457.0,364.60992431640625,-4.731271266937256,457.06158447265625
2020-06-28,0.0,160.92684936523438,0.047973811626434326,410.12152099609375
2020-06-29,430.0,429.967041015625,429.83245849609375,430.0237121582031
2020-06-30,365.0,391.16552734375,365.0160827636719,449.0341491699219
2020-07-01,253.0,252.94558715820312,252.88595581054688,252.9980010986328
2020-07-02,223.0,259.6641540527344,222.97616577148438,405.741943359375
2020-07-03,401.0,400.8974304199219,400.7525939941406,401.0115966796875
2020-07-04,376.0,392.56646728515625,365.5325622558594,454.8588562011719
2020-07-05,363.0,362.923828125,362.7385559082031,363.0426330566406
2020-07-06,319.0,353.869873046875,319.0623779296875,492.89752197265625
2020-07-07,487.0,486.8988342285156,486.8595275878906,486.9681091308594
2020-07-08,430.0,442.5743713378906,430.00341796875,492.6091613769531
2020-07-09,460.0,464.87078857421875,459.9018249511719,473.0723571777344
2020-07-10,500.0,532.7179565429688,500.0785217285156,584.998291015625
2020-07-11,577.0,576.88037109375,576.8179321289062,576.9324340820312
2020-07-12,397.0,397.1086730957031,397.0252685546875,397.1402587890625
2020-07-13,501.0,500.87445068359375,500.76800537109375,500.9689636230469
2020-07-14,316.0,316.12615966796875,316.0309143066406,316.2024230957031
2020-07-15,729.0,646.7225341796875,318.2678527832031,728.913330078125
2020-07-16,685.0,648.1143798828125,560.2136840820312,685.0713500976562
2020-07-17,619.0,618.9909057617188,618.8584594726562,619.0725708007812
2020-07-18,550.0,550.0594482421875,549.9796142578125,550.1357421875
2020-07-19,571.0,499.06744384765625,413.746826171875,570.9907836914062
2020-07-20,,594.6340942382812,450.0927429199219,651.4475708007812
2020-07-21,,556.5581665039062,402.2389221191406,625.5094604492188
2020-07-22,,605.2177734375,407.4150085449219,689.53173828125
2020-07-23,,587.829833984375,539.5010986328125,616.8883056640625
2020-07-24,,587.3184204101562,560.1060180664062,611.3370971679688
2020-07-25,,552.8099365234375,542.77392578125,560.8392944335938
2020-07-26,,436.3453063964844,178.60916137695312,572.0844116210938
