,Maryland,forecast,interval_low,interval_high
2020-05-31,23.0,27.976831436157227,23.000158309936523,37.010581970214844
2020-06-01,20.0,9.482586860656738,-32.554874420166016,19.999717712402344
2020-06-02,45.0,45.01411819458008,45.00625991821289,45.018795013427734
2020-06-03,44.0,43.97663879394531,43.96200942993164,43.983821868896484
2020-06-04,27.0,29.39554786682129,27.02274513244629,38.8478889465332
2020-06-05,34.0,33.986488342285156,33.962528228759766,34.00288772583008
2020-06-06,38.0,29.81863021850586,18.072343826293945,37.98623275756836
2020-06-07,9.0,9.01287841796875,9.00609016418457,9.025328636169434
2020-06-08,27.0,23.9032039642334,16.2769775390625,26.998342514038086
2020-06-09,35.0,34.81245803833008,34.05906677246094,35.02063751220703
2020-06-10,33.0,33.00341033935547,32.9615592956543,33.03424072265625
2020-06-11,31.0,30.974109649658203,30.95146942138672,31.00179672241211
2020-06-12,25.0,25.464065551757812,25.015226364135742,27.181873321533203
2020-06-13,26.0,24.304628372192383,17.48716163635254,26.01978302001953
2020-06-14,13.0,12.983453750610352,12.945331573486328,12.998830795288086
2020-06-15,8.0,17.558759689331055,5.39816951751709,27.079683303833008
2020-06-16,35.0,31.735401153564453,18.82284164428711,34.98308181762695
2020-06-17,14.0,14.035329818725586,14.014572143554688,14.063879013061523
2020-06-18,20.0,19.974773406982422,19.926855087280273,20.014217376708984
2020-06-19,14.0,16.816070556640625,14.0308256149292,21.371963500976562
2020-06-20,22.0,21.976421356201172,21.953697204589844,21.994596481323242
2020-06-21,14.0,14.005250930786133,14.000200271606445,14.008585929870605
2020-06-22,8.0,9.322081565856934,7.975060939788818,14.660872459411621
2020-06-23,18.0,18.73520278930664,17.997238159179688,21.628435134887695
2020-06-24,16.0,16.814075469970703,15.990937232971191,20.05245590209961
2020-06-25,21.0,19.247295379638672,12.306947708129883,20.991741180419922
2020-06-26,13.0,14.113761901855469,13.001346588134766,18.549291610717773
2020-06-27,15.0,16.264583587646484,14.993021011352539,19.795589447021484
2020-06-28,11.0,11.512621879577637,11.000785827636719,13.074972152709961
2020-06-29,7.0,9.432317733764648,5.940749168395996,20.21759605407715
2020-06-30,15.0,18.205242156982422,14.207857131958008,28.27096939086914
2020-07-01,15.0,13.801149368286133,9.016317367553711,15.000406265258789
2020-07-02,7.0,10.835784912109375,6.995699405670166,26.17734718322754
2020-07-03,11.0,12.851068496704102,10.94915771484375,20.304563522338867
2020-07-04,13.0,12.168508529663086,8.84679889678955,13.00497055053711
2020-07-05,7.0,8.512975692749023,6.993190288543701,12.587189674377441
2020-07-06,3.0,3.020641326904297,3.012277603149414,3.0362002849578857
2020-07-07,20.0,19.978425979614258,19.957517623901367,19.99479866027832
2020-07-08,9.0,10.668594360351562,9.012743949890137,17.257572174072266
2020-07-09,13.0,12.561924934387207,10.842113494873047,12.999032020568848
2020-07-10,15.0,12.526891708374023,8.344944953918457,15.00670337677002
2020-07-11,7.0,8.080459594726562,7.004159927368164,12.349031448364258
2020-07-12,9.0,8.991564750671387,8.972721099853516,9.009427070617676
2020-07-13,6.0,5.365987777709961,2.8433516025543213,6.007637977600098
2020-07-14,9.0,9.516863822937012,9.004014015197754,11.522028923034668
2020-07-15,7.0,7.023520469665527,6.981656074523926,7.162463188171387
2020-07-16,6.0,7.379393100738525,5.998027324676514,12.851983070373535
2020-07-17,12.0,11.101236343383789,7.569486618041992,11.993958473205566
2020-07-18,9.0,9.641084671020508,9.003020286560059,12.15188980102539
2020-07-19,9.0,9.061034202575684,8.92210865020752,9.398804664611816
2020-07-20,,11.644919395446777,5.508649826049805,18.974834442138672
2020-07-21,,10.899333000183105,6.2098388671875,17.637399673461914
2020-07-22,,7.622155666351318,6.71546745300293,9.461623191833496
2020-07-23,,8.076311111450195,2.9647512435913086,11.982756614685059
2020-07-24,,10.735969543457031,7.398531913757324,13.011923789978027
2020-07-25,,11.121941566467285,9.30160903930664,13.025802612304688
2020-07-26,,8.788920402526855,7.991641044616699,9.321488380432129
