,Nebraska,forecast,interval_low,interval_high
2020-04-20,174.0,75.01361083984375,72.33206939697266,78.25228881835938
2020-04-21,37.0,85.44652557373047,82.39253997802734,88.83889770507812
2020-04-22,128.0,93.52938079833984,84.02557373046875,102.1405258178711
2020-04-23,389.0,93.11566925048828,80.43803405761719,111.84489440917969
2020-04-24,222.0,94.2928695678711,89.70758819580078,101.49580383300781
2020-04-25,295.0,95.8836441040039,83.59134674072266,108.48355865478516
2020-04-26,311.0,141.44944763183594,133.75816345214844,153.56309509277344
2020-04-27,328.0,150.02537536621094,148.09971618652344,151.77786254882812
2020-04-28,159.0,180.5089569091797,166.24830627441406,200.505615234375
2020-04-29,334.0,200.48594665527344,168.05764770507812,222.7256622314453
2020-04-30,430.0,188.9403839111328,163.73452758789062,216.848388671875
2020-05-01,727.0,170.33892822265625,156.84765625,181.4996337890625
2020-05-02,309.0,166.45716857910156,157.841064453125,183.01901245117188
2020-05-03,344.0,292.8879699707031,283.727783203125,302.68206787109375
2020-05-04,376.0,289.6993103027344,282.6556701660156,293.33245849609375
2020-05-05,336.0,263.7488098144531,248.9099578857422,286.9879455566406
2020-05-06,316.0,257.8189697265625,226.21656799316406,286.1646423339844
2020-05-07,645.0,258.7486267089844,235.86349487304688,273.1173095703125
2020-05-08,484.0,268.22137451171875,253.74847412109375,285.3689270019531
2020-05-09,275.0,273.3266906738281,265.2530822753906,282.0328063964844
2020-05-10,78.0,373.6429443359375,361.0775451660156,398.6527099609375
2020-05-11,236.0,372.7939453125,352.3762512207031,392.07086181640625
2020-05-12,125.0,310.355712890625,278.3240051269531,349.2582092285156
2020-05-13,380.0,267.18145751953125,196.05780029296875,351.7391662597656
2020-05-14,348.0,260.03326416015625,220.8831024169922,304.787841796875
2020-05-15,350.0,279.7532043457031,249.35073852539062,326.9856872558594
2020-05-16,610.0,296.3374938964844,290.8473815917969,306.49688720703125
2020-05-17,-43.0,349.2919921875,306.9002990722656,380.6043701171875
2020-05-18,448.0,336.08544921875,296.9564514160156,357.46551513671875
2020-05-19,229.0,232.53492736816406,199.6396942138672,273.8276672363281
2020-05-20,268.0,152.7270965576172,70.38668060302734,260.4692077636719
2020-05-21,305.0,173.04124450683594,143.6627655029297,223.14959716796875
2020-05-22,235.0,236.88629150390625,224.0897216796875,255.5120086669922
2020-05-23,301.0,283.5669250488281,250.3313446044922,303.1483459472656
2020-05-24,171.0,310.9414367675781,301.31890869140625,325.3924865722656
2020-05-25,228.0,311.3454895019531,297.9929504394531,323.3459777832031
2020-05-26,257.0,277.16436767578125,255.65933227539062,300.40679931640625
2020-05-27,365.0,255.0788116455078,210.91006469726562,301.58905029296875
2020-05-28,265.0,245.9449462890625,213.94271850585938,269.5812072753906
2020-05-29,399.0,254.75001525878906,227.41517639160156,287.896240234375
2020-05-30,257.0,266.1203308105469,258.1690368652344,270.8971862792969
2020-05-31,196.0,285.4837951660156,276.66864013671875,300.3687438964844
2020-06-01,244.0,274.3190612792969,263.9535827636719,280.4827575683594
2020-06-02,271.0,240.77268981933594,226.406982421875,268.5158386230469
2020-06-03,269.0,237.98744201660156,204.723388671875,264.62200927734375
2020-06-04,254.0,259.9399719238281,237.79164123535156,279.4000549316406
2020-06-05,267.0,285.2890930175781,281.3808898925781,292.2695617675781
2020-06-06,166.0,288.76495361328125,259.0186462402344,305.3923034667969
2020-06-07,92.0,283.2553405761719,275.5849304199219,296.8750305175781
2020-06-08,122.0,278.18121337890625,267.9590759277344,284.84674072265625
2020-06-09,132.0,250.15966796875,235.33804321289062,272.97808837890625
2020-06-10,140.0,240.58306884765625,203.85321044921875,272.45806884765625
2020-06-11,257.0,245.1930694580078,218.5264892578125,261.2374267578125
2020-06-12,207.0,259.40802001953125,244.4136505126953,272.91998291015625
2020-06-13,118.0,265.435791015625,252.70233154296875,276.852294921875
2020-06-14,90.0,201.5312957763672,188.22218322753906,211.52706909179688
2020-06-15,121.0,198.60601806640625,184.0774688720703,208.6600799560547
2020-06-16,187.0,173.3324737548828,166.1895751953125,183.81634521484375
2020-06-17,193.0,154.1275177001953,122.21747589111328,180.9091796875
2020-06-18,183.0,153.84622192382812,132.90548706054688,166.56787109375
2020-06-19,174.0,172.823486328125,161.7520294189453,179.04295349121094
2020-06-20,119.0,191.0875701904297,170.88540649414062,207.4423828125
2020-06-21,105.0,204.0675811767578,189.59323120117188,216.18206787109375
2020-06-22,151.0,194.0360107421875,182.1821746826172,204.68240356445312
2020-06-23,136.0,168.3599853515625,157.21115112304688,184.7902069091797
2020-06-24,122.0,160.6619873046875,131.66015625,180.80482482910156
2020-06-25,125.0,178.693115234375,163.3085479736328,196.3216552734375
2020-06-26,178.0,203.846923828125,192.90235900878906,213.03857421875
2020-06-27,251.0,214.08447265625,179.5314483642578,234.000244140625
2020-06-28,124.0,169.3811492919922,164.06982421875,174.4039306640625
2020-06-29,143.0,166.3273468017578,159.54379272460938,172.89967346191406
2020-06-30,135.0,161.65440368652344,158.62188720703125,167.19049072265625
2020-07-01,133.0,164.22486877441406,151.2144775390625,175.16030883789062
2020-07-02,142.0,169.62525939941406,158.40554809570312,190.99510192871094
2020-07-03,208.0,178.9182891845703,172.57040405273438,187.78167724609375
2020-07-04,167.0,183.5721435546875,160.0883331298828,201.54620361328125
2020-07-05,102.0,176.3172607421875,173.77713012695312,178.04566955566406
2020-07-06,117.0,179.2108612060547,173.6599578857422,182.33718872070312
2020-07-07,155.0,185.9467010498047,179.87400817871094,194.1906280517578
2020-07-08,224.0,191.12017822265625,184.01710510253906,200.9180908203125
2020-07-09,198.0,184.9063262939453,171.8300018310547,208.3881072998047
2020-07-10,154.0,182.1011505126953,168.85189819335938,191.0004119873047
2020-07-11,221.0,186.10919189453125,172.79019165039062,202.56556701660156
2020-07-12,174.0,190.1490936279297,182.98350524902344,197.41429138183594
2020-07-13,227.0,184.00611877441406,174.8606719970703,190.40553283691406
2020-07-14,318.0,173.2686309814453,167.29714965820312,181.60340881347656
2020-07-15,262.0,175.0183563232422,162.1478271484375,184.9062042236328
2020-07-16,155.0,190.0137176513672,177.20533752441406,212.64007568359375
2020-07-17,227.0,205.10980224609375,194.89051818847656,217.0877227783203
2020-07-18,120.0,211.23838806152344,179.1295928955078,231.2935791015625
2020-07-19,,234.8221893310547,225.02720642089844,239.93675231933594
2020-07-20,,225.5873565673828,222.21322631835938,227.7956085205078
2020-07-21,,229.01548767089844,220.46603393554688,244.31988525390625
2020-07-22,,256.5428771972656,244.81211853027344,271.9835510253906
2020-07-23,,279.1294250488281,253.3883514404297,310.58758544921875
2020-07-24,,284.32666015625,265.6141662597656,296.6214904785156
2020-07-25,,266.6961975097656,237.98751831054688,286.4317321777344
