,Colorado,forecast,interval_low,interval_high
2020-06-27,1.0,11.945999145507812,11.034818649291992,13.257944107055664
2020-06-28,2.0,7.354272365570068,6.178110122680664,9.245925903320312
2020-06-29,5.0,7.167799949645996,5.73459005355835,8.668787956237793
2020-06-30,9.0,7.816754341125488,5.737046718597412,10.659135818481445
2020-07-01,7.0,7.632399082183838,6.316866874694824,9.542313575744629
2020-07-02,4.0,7.237174034118652,6.356645584106445,8.015514373779297
2020-07-03,0.0,7.736971378326416,6.872610092163086,8.694379806518555
2020-07-04,0.0,7.928412437438965,7.208146572113037,8.55140209197998
2020-07-05,0.0,5.884852409362793,5.105867862701416,7.2928948402404785
2020-07-06,-10.0,4.79833984375,4.286931037902832,5.951841831207275
2020-07-07,5.0,5.934324741363525,4.412715435028076,8.46886920928955
2020-07-08,8.0,6.400199890136719,4.775258541107178,7.807709217071533
2020-07-09,2.0,6.008868217468262,5.19761848449707,6.621266841888428
2020-07-10,18.0,6.929281711578369,6.181157112121582,8.544069290161133
2020-07-11,1.0,6.8863348960876465,5.976814270019531,8.149515151977539
2020-07-12,0.0,2.669370412826538,1.724402666091919,3.997246742248535
2020-07-13,2.0,1.067686915397644,0.12389278411865234,1.9694830179214478
2020-07-14,11.0,1.0194121599197388,0.0,3.677577495574951
2020-07-15,6.0,0.8834285736083984,0.0,3.0231552124023438
2020-07-16,1.0,0.5511668920516968,0.0,2.321538209915161
2020-07-17,6.0,1.8844938278198242,0.6198561191558838,3.1625425815582275
2020-07-18,1.0,3.3771872520446777,2.5233101844787598,4.114641189575195
2020-07-19,,8.424131393432617,6.876773834228516,10.30423641204834
2020-07-20,,8.217445373535156,6.319985389709473,9.596515655517578
2020-07-21,,8.770318984985352,6.2505059242248535,11.451149940490723
2020-07-22,,8.334684371948242,7.008044719696045,10.276766777038574
2020-07-23,,7.416546821594238,6.515637397766113,8.268027305603027
2020-07-24,,8.0045747756958,7.082180976867676,9.379851341247559
2020-07-25,,8.770593643188477,8.372757911682129,9.294827461242676
