,Tennessee,forecast,interval_low,interval_high
2020-05-17,96.0,140.97676135099687,140.97676135099687,140.97676135099687
2020-05-18,652.0,1125.7512639579113,1125.7512639579113,1125.7512639579113
2020-05-19,401.0,0.0,0.0,0.0
2020-05-20,0.0,189.76420167860135,189.76420167860135,189.76420167860135
2020-05-21,549.0,1350.8254158184554,1350.8254158184554,1350.8254158184554
2020-05-22,433.0,0.0,0.0,0.0
2020-05-23,391.0,427.4511944689365,427.4511944689365,427.4511944689365
2020-05-24,326.0,351.22291099737237,351.22291099737237,351.22291099737237
2020-05-25,424.0,482.3158796883194,482.3158796883194,482.3158796883194
2020-05-26,360.0,257.91959085176205,257.91959085176205,257.91959085176205
2020-05-27,390.0,446.827185856287,446.827185856287,446.827185856287
2020-05-28,394.0,384.75836787484525,384.75836787484525,384.75836787484525
2020-05-29,384.0,388.89733072500815,388.89733072500815,388.89733072500815
2020-05-30,503.0,560.5684679379817,560.5684679379817,560.5684679379817
2020-05-31,0.0,0.0,0.0,0.0
2020-06-01,0.0,929.8822231232127,929.8822231232127,929.8822231232127
2020-06-02,1776.0,2200.083107590377,2200.083107590377,2200.083107590377
2020-06-03,491.0,0.0,0.0,0.0
2020-06-04,357.0,1610.6395199659357,1610.6395199659357,1610.6395199659357
2020-06-05,474.0,817.9053014959286,817.9053014959286,817.9053014959286
2020-06-06,513.0,264.28184871957893,264.28184871957893,264.28184871957893
2020-06-07,316.0,449.2329185250368,449.2329185250368,449.2329185250368
2020-06-08,512.0,883.5025988051889,883.5025988051889,883.5025988051889
2020-06-09,570.0,556.7910872988158,556.7910872988158,556.7910872988158
2020-06-10,355.0,376.8612678017731,376.8612678017731,376.8612678017731
2020-06-11,410.0,907.544938197612,907.544938197612,907.544938197612
2020-06-12,778.0,884.6189980697729,884.6189980697729,884.6189980697729
2020-06-13,431.0,0.0,0.0,0.0
2020-06-14,794.0,1277.5631346082544,1277.5631346082544,1277.5631346082544
2020-06-15,661.0,79.2076481389256,79.2076481389256,79.2076481389256
2020-06-16,747.0,763.1826368840054,763.1826368840054,763.1826368840054
2020-06-17,363.0,189.4975405831829,189.4975405831829,189.4975405831829
2020-06-18,656.0,1249.2863588176774,1249.2863588176774,1249.2863588176774
2020-06-19,1247.0,1007.5497305788651,1007.5497305788651,1007.5497305788651
2020-06-20,429.0,0.0,0.0,0.0
2020-06-21,656.0,1824.5107390507465,1824.5107390507465,1824.5107390507465
2020-06-22,451.0,336.8223103662356,336.8223103662356,336.8223103662356
