,Georgia,forecast,interval_low,interval_high
2020-06-16,664.0,665.17578125,663.9418334960938,666.3492431640625
2020-06-17,952.0,950.3958129882812,949.5855712890625,951.3837890625
2020-06-18,882.0,884.0227661132812,883.2384033203125,885.9278564453125
2020-06-19,1097.0,1198.618896484375,1095.2469482421875,1608.190185546875
2020-06-20,1800.0,1642.698974609375,1015.3782958984375,1800.6409912109375
2020-06-21,892.0,1228.234130859375,892.2976684570312,1766.1351318359375
2020-06-22,1227.0,1345.8453369140625,1226.6734619140625,1820.5146484375
2020-06-23,1882.0,1639.0814208984375,1433.0906982421875,1880.6356201171875
2020-06-24,1571.0,1571.94091796875,1570.8427734375,1573.57275390625
2020-06-25,1714.0,1713.427734375,1711.9844970703125,1714.615966796875
2020-06-26,1900.0,1910.1654052734375,1899.298583984375,1949.1448974609375
2020-06-27,1990.0,2079.61083984375,1989.917724609375,2437.75830078125
2020-06-28,2225.0,2106.97412109375,1636.3406982421875,2225.033203125
2020-06-29,2207.0,2207.063232421875,2206.862548828125,2207.427978515625
2020-06-30,1874.0,2237.397216796875,1873.7320556640625,2854.9775390625
2020-07-01,2951.0,2951.2333984375,2950.928955078125,2951.457763671875
2020-07-02,3467.0,3319.365234375,2730.35595703125,3466.80810546875
2020-07-03,2784.0,2896.6953125,2783.931396484375,3346.11962890625
2020-07-04,2826.0,2829.4833984375,2825.592529296875,2842.45947265625
2020-07-05,2197.0,2261.16015625,2196.66845703125,2372.693115234375
2020-07-06,1548.0,1919.4058837890625,1546.98828125,3405.325439453125
2020-07-07,3406.0,3325.408935546875,3002.30419921875,3407.1474609375
2020-07-08,3420.0,3434.6875,3418.817626953125,3495.98779296875
2020-07-09,2837.0,3435.280517578125,2837.6708984375,4344.39111328125
2020-07-10,4490.0,3703.803955078125,3152.333251953125,4489.41552734375
2020-07-11,3184.0,3184.503173828125,3183.495361328125,3185.375244140625
2020-07-12,2534.0,2764.264892578125,2533.4716796875,3685.09130859375
2020-07-13,3637.0,3005.5234375,2087.614013671875,3636.411865234375
2020-07-14,3391.0,3485.404296875,3390.90771484375,3631.044189453125
2020-07-15,3875.0,3763.322998046875,3573.17431640625,3875.0390625
2020-07-16,3449.0,3449.11572265625,3448.636962890625,3449.70263671875
2020-07-17,3905.0,4060.99365234375,3904.9267578125,4684.2197265625
2020-07-18,4688.0,4522.9482421875,3864.87841796875,4687.78369140625
2020-07-19,,3858.835205078125,3305.308837890625,4360.4326171875
2020-07-20,,3779.27734375,3217.294677734375,4450.0166015625
2020-07-21,,3832.10986328125,3370.5927734375,4478.728515625
2020-07-22,,3815.64697265625,3184.51708984375,4227.666015625
2020-07-23,,3753.977783203125,3177.9990234375,4218.9853515625
2020-07-24,,3884.96923828125,3331.709716796875,4349.8017578125
2020-07-25,,4001.50390625,3285.2431640625,4511.0830078125
