,Connecticut,forecast,interval_low,interval_high
2020-05-26,430.0,487.1259765625,332.4034729003906,634.1002807617188
2020-05-27,-15.0,555.8079833984375,424.05615234375,689.8610229492188
2020-05-28,271.0,497.65716552734375,329.109130859375,639.4725341796875
2020-05-29,203.0,495.05242919921875,418.8628234863281,639.3392944335938
2020-05-30,260.0,426.582763671875,168.9197235107422,605.3925170898438
2020-05-31,179.0,394.0426940917969,240.22134399414062,542.0009155273438
2020-06-01,539.0,335.25494384765625,180.276611328125,432.8990478515625
2020-06-02,239.0,202.59115600585938,61.65407180786133,384.6125793457031
2020-06-03,112.0,315.3655090332031,254.69775390625,384.6856384277344
2020-06-04,148.0,405.05450439453125,365.37725830078125,474.0664978027344
2020-06-05,221.0,142.04898071289062,0.0,387.1149597167969
2020-06-06,358.0,285.2976379394531,159.38905334472656,506.7848205566406
2020-06-07,150.0,335.2627868652344,247.12060546875,450.88092041015625
2020-06-08,124.0,276.9387512207031,229.9586944580078,329.7428894042969
2020-06-09,87.0,241.83731079101562,159.3365020751953,322.4091796875
2020-06-10,168.0,328.17938232421875,267.5118103027344,499.5924072265625
2020-06-11,114.0,358.25897216796875,300.85693359375,443.3441467285156
2020-06-12,228.0,252.3282012939453,110.19329071044922,343.5121765136719
2020-06-13,305.0,285.3765869140625,217.9078826904297,401.1617431640625
2020-06-14,94.0,160.710693359375,90.39191436767578,216.82266235351562
2020-06-15,147.0,148.270751953125,92.3531494140625,206.32090759277344
2020-06-16,114.0,163.11805725097656,120.01253509521484,199.399169921875
2020-06-17,80.0,141.28451538085938,89.78253936767578,222.83535766601562
2020-06-18,11.0,91.87724304199219,39.749237060546875,212.30979919433594
2020-06-19,117.0,113.11051940917969,32.226905822753906,226.96739196777344
2020-06-20,158.0,120.96733093261719,61.097412109375,223.50259399414062
2020-06-21,40.0,138.20437622070312,75.77024841308594,205.7262725830078
2020-06-22,27.0,140.3491668701172,93.94113159179688,184.9202117919922
2020-06-23,117.0,112.73820495605469,75.18804931640625,176.1789093017578
2020-06-24,14.0,115.4542007446289,66.83258819580078,198.46487426757812
2020-06-25,81.0,101.16327667236328,60.402976989746094,190.8556671142578
2020-06-26,65.0,61.08130645751953,6.315734386444092,200.48654174804688
2020-06-27,147.0,90.69349670410156,29.05367660522461,199.38563537597656
2020-06-28,97.0,63.184043884277344,30.44380760192871,103.57404327392578
2020-06-29,59.0,88.23039245605469,56.38473129272461,124.37022399902344
2020-06-30,152.0,61.450233459472656,32.90708541870117,92.30052947998047
2020-07-01,58.0,76.41339874267578,47.36542510986328,111.04749298095703
2020-07-02,74.0,86.26802825927734,56.262672424316406,126.24042510986328
2020-07-03,71.0,48.67527389526367,6.74039888381958,118.78907012939453
2020-07-04,0.0,74.7606430053711,45.810523986816406,124.62310791015625
2020-07-05,0.0,97.93157958984375,76.25736999511719,130.0148162841797
2020-07-06,259.0,119.34375,94.89922332763672,148.21798706054688
2020-07-07,57.0,105.6686782836914,81.31920623779297,133.72781372070312
2020-07-08,75.0,124.8017807006836,94.9244155883789,157.5308837890625
2020-07-09,101.0,139.04885864257812,116.33234405517578,186.68875122070312
2020-07-10,78.0,114.74690246582031,75.59758758544922,161.72311401367188
2020-07-11,0.0,135.04226684570312,114.2071304321289,187.63865661621094
2020-07-12,0.0,105.43525695800781,69.87425994873047,145.26695251464844
2020-07-13,223.0,110.07635498046875,88.90363311767578,142.1785430908203
2020-07-14,20.0,121.0481185913086,98.07695770263672,144.52713012695312
2020-07-15,106.0,143.274169921875,120.06340789794922,191.52334594726562
2020-07-16,114.0,168.50192260742188,109.49459838867188,220.98138427734375
2020-07-17,143.0,160.8571319580078,107.40672302246094,212.42564392089844
2020-07-18,0.0,174.3253173828125,132.84634399414062,217.36016845703125
2020-07-19,,94.60334014892578,62.579132080078125,121.79452514648438
2020-07-20,,90.59519958496094,72.58118438720703,117.23631286621094
2020-07-21,,108.29515075683594,86.80255889892578,130.9581756591797
2020-07-22,,118.4485855102539,91.65939331054688,157.38133239746094
2020-07-23,,128.05496215820312,102.1615982055664,170.72323608398438
2020-07-24,,141.48013305664062,98.26029205322266,195.85789489746094
2020-07-25,,150.27088928222656,116.92024230957031,191.38812255859375
