,New Mexico,forecast,interval_low,interval_high
2020-04-24,2521.0,1637.6903076171875,1512.2294921875,1863.0421142578125
2020-04-25,2660.0,1732.8541259765625,1581.1337890625,2017.96826171875
2020-04-26,2726.0,2036.787109375,1918.48388671875,2264.90771484375
2020-04-27,2825.0,2051.111083984375,1973.130126953125,2171.7392578125
2020-04-28,2974.0,2175.8076171875,2055.79833984375,2411.91162109375
2020-04-29,3213.0,2253.099609375,2125.123779296875,2498.470703125
2020-04-30,3411.0,2340.394287109375,2185.302001953125,2629.078369140625
2020-05-01,3513.0,2417.684814453125,2253.568603515625,2711.6806640625
2020-05-02,3732.0,2535.091552734375,2342.298583984375,2899.67041015625
2020-05-03,3850.0,2981.875,2859.580322265625,3216.8359375
2020-05-04,4031.0,3014.501708984375,2918.0595703125,3153.5068359375
2020-05-05,4138.0,3160.939697265625,3034.197265625,3414.370361328125
2020-05-06,4291.0,3255.111328125,3119.929931640625,3513.391845703125
2020-05-07,4493.0,3360.567626953125,3192.282958984375,3667.858642578125
2020-05-08,4673.0,3457.185546875,3279.072998046875,3765.896484375
2020-05-09,4778.0,3592.9892578125,3392.888916015625,3963.806884765625
2020-05-10,4863.0,4120.28173828125,4020.25927734375,4298.60107421875
2020-05-11,5069.0,4192.87841796875,4087.66650390625,4321.736328125
2020-05-12,5212.0,4343.97119140625,4236.29931640625,4551.82763671875
2020-05-13,5364.0,4459.74560546875,4342.21142578125,4669.57373046875
2020-05-14,5503.0,4581.62451171875,4430.43798828125,4834.9453125
2020-05-15,5662.0,4699.05712890625,4538.7578125,4948.13330078125
2020-05-16,5847.0,4845.18408203125,4678.42578125,5127.01025390625
2020-05-17,5938.0,5239.00830078125,5172.7607421875,5318.3955078125
2020-05-18,6096.0,5338.744140625,5234.4423828125,5421.6630859375
2020-05-19,6192.0,5498.4609375,5423.18896484375,5613.0234375
2020-05-20,6317.0,5623.00830078125,5534.74462890625,5738.76171875
2020-05-21,6472.0,5754.96435546875,5637.2529296875,5897.81298828125
2020-05-22,6625.0,5888.755859375,5763.07080078125,6021.07958984375
2020-05-23,6625.0,6035.24462890625,5919.08935546875,6166.984375
2020-05-24,6943.0,6312.52001953125,6278.640625,6364.24755859375
2020-05-25,7026.0,6438.23193359375,6340.06396484375,6504.962890625
2020-05-26,7130.0,6600.55712890625,6557.779296875,6625.1474609375
2020-05-27,7252.0,6735.455078125,6675.5419921875,6772.99609375
2020-05-28,7364.0,6875.509765625,6792.15380859375,6927.2890625
2020-05-29,7493.0,7023.83154296875,6933.36376953125,7096.41259765625
2020-05-30,7624.0,7170.05712890625,7101.73291015625,7249.73046875
2020-05-31,7689.0,7276.765625,7181.50341796875,7382.2333984375
2020-06-01,7800.0,7422.2578125,7331.74267578125,7528.685546875
2020-06-02,8024.0,7587.41650390625,7526.0810546875,7666.81982421875
2020-06-03,8140.0,7730.943359375,7678.134765625,7822.96533203125
2020-06-04,8353.0,7878.53759765625,7819.9482421875,7994.10400390625
2020-06-05,8672.0,8037.84814453125,7964.5556640625,8174.56640625
2020-06-06,8800.0,8185.91259765625,8064.22607421875,8341.263671875
2020-06-07,8940.0,8179.68212890625,8025.6962890625,8329.107421875
2020-06-08,9062.0,8333.8154296875,8250.7236328125,8476.4609375
2020-06-09,9105.0,8507.6796875,8382.8671875,8633.9599609375
2020-06-10,9250.0,8654.6572265625,8543.1982421875,8792.7353515625
2020-06-11,9367.0,8808.54296875,8677.484375,8978.55078125
2020-06-12,9526.0,8976.37890625,8830.7529296875,9166.9716796875
