,South Carolina,forecast,interval_low,interval_high
2020-04-12,2.0,4.964228561946324,4.165055274963379,5.761497497558594
2020-04-13,0.0,4.996500492095947,3.7036471366882324,5.724939823150635
2020-04-14,15.0,5.347307545798166,3.280691623687744,5.997386455535889
2020-04-15,9.0,6.203240258353097,4.058768272399902,7.310609817504883
2020-04-16,5.0,7.385265622820173,6.408695220947266,8.694697380065918
2020-04-17,5.0,7.235231808253697,6.1263322830200195,8.535196304321289
2020-04-18,3.0,6.804172311510358,5.553389072418213,8.664911270141602
2020-04-19,1.0,6.541086946214948,5.187930107116699,7.38950777053833
2020-04-20,3.0,6.808617319379534,5.564682960510254,7.755995273590088
2020-04-21,1.0,7.696401868547712,6.792455196380615,8.914953231811523
2020-04-22,16.0,7.649594851902553,5.0555033683776855,10.487297058105469
2020-04-23,10.0,6.7352568762643,5.301214218139648,9.01597785949707
2020-04-24,7.0,5.793347494942801,4.549737453460693,8.497640609741211
2020-04-25,9.0,4.856576783316476,3.6929311752319336,7.128914833068848
2020-04-26,8.0,4.700718913759504,3.080965280532837,6.482378959655762
2020-04-27,3.0,5.659059592655727,2.619884490966797,7.894583225250244
2020-04-28,15.0,6.898866415023804,3.981527090072632,8.572298049926758
2020-04-29,39.0,8.761434963771276,7.491268157958984,11.01881217956543
2020-04-30,13.0,10.053413936070033,9.18891716003418,12.385953903198242
2020-05-01,12.0,10.219139916556221,9.008806228637695,12.089345932006836
2020-05-02,11.0,10.411993299211774,8.805279731750488,13.429500579833984
2020-05-03,8.0,11.946989059448242,8.744062423706055,15.135074615478516
2020-05-04,8.0,15.036949702671595,9.452123641967773,17.43526268005371
2020-05-05,13.0,19.260119029453822,12.533926010131836,21.004026412963867
2020-05-06,9.0,22.337209156581334,20.319252014160156,25.114471435546875
2020-05-07,11.0,20.775607926504954,11.75118350982666,23.837186813354492
2020-05-08,4.0,17.31299604688372,11.116731643676758,22.288986206054688
2020-05-09,10.0,14.142134257725306,10.004639625549316,20.183502197265625
2020-05-10,1.0,12.039159911019462,9.844154357910156,17.247060775756836
2020-05-11,15.0,11.278472082955497,9.288975715637207,15.601350784301758
2020-05-12,9.0,11.564405577523369,9.78024959564209,16.5205078125
2020-05-13,7.0,10.791331972394671,8.985723495483398,13.798712730407715
2020-05-14,9.0,9.991715158735003,8.572588920593262,13.879152297973633
2020-05-15,9.0,9.07695061819894,8.094614028930664,11.549591064453125
2020-05-16,0.0,8.972493784768242,7.816181659698486,11.657954216003418
2020-05-17,5.0,8.919991765703474,7.979238510131836,9.485429763793945
2020-05-18,6.0,9.604407719203405,8.208391189575195,11.655917167663574
2020-05-19,8.0,9.628127029963903,7.533376216888428,11.616470336914062
2020-05-20,8.0,9.141599518912178,7.101228713989258,11.101027488708496
2020-05-21,9.0,8.326753956930977,6.983943462371826,11.028621673583984
2020-05-22,3.0,7.473437922341483,6.280786991119385,11.574575424194336
2020-05-23,6.0,6.455081599099295,5.73812198638916,8.518779754638672
2020-05-24,10.0,6.539740903036935,5.437116622924805,8.285402297973633
2020-05-25,5.0,7.038447448185512,6.443062782287598,7.790343284606934
2020-05-26,6.0,7.587276458740234,7.187038421630859,8.084821701049805
2020-05-27,20.0,7.769992351531982,7.238521575927734,8.734504699707031
2020-05-28,4.0,7.875527109418597,7.324238300323486,9.381695747375488
2020-05-29,13.0,7.603947911943708,7.193599700927734,7.919529914855957
2020-05-30,4.0,7.8407528059823175,7.100765228271484,9.278008460998535
2020-05-31,7.0,8.497553825378418,7.272472858428955,9.515552520751953
2020-06-01,6.0,9.21157237461635,7.498619079589844,10.228972434997559
2020-06-02,1.0,10.074076516287667,8.63436508178711,11.454153060913086
2020-06-03,0.0,10.887553351266044,9.714960098266602,12.958786010742188
2020-06-04,0.0,10.12175955091204,6.219335556030273,12.489364624023438
2020-06-05,38.0,9.25688123703003,6.002232551574707,13.256729125976562
2020-06-06,0.0,8.34377029963902,6.356204032897949,11.534564971923828
2020-06-07,7.0,7.150712149483817,5.420636177062988,10.655378341674805
2020-06-08,11.0,6.023969377790179,3.9839110374450684,10.122003555297852
2020-06-09,11.0,6.0702029296330045,2.855985403060913,8.086980819702148
2020-06-10,7.0,7.4528720038277765,2.173196315765381,10.096062660217285
2020-06-11,13.0,9.695406436920166,3.8397717475891113,12.255290985107422
2020-06-12,5.0,12.406096049717494,10.738643646240234,15.20716667175293
2020-06-13,6.0,11.972945485796247,7.797975540161133,16.313932418823242
2020-06-14,1.0,11.157540253230504,7.490227222442627,13.277706146240234
2020-06-15,2.0,10.759286199297224,8.799239158630371,12.845601081848145
2020-06-16,5.0,10.501657622201103,7.974578857421875,13.32059383392334
2020-06-17,10.0,9.8682507787432,6.892103672027588,13.065044403076172
2020-06-18,4.0,9.417005675179619,6.943737983703613,15.18880844116211
2020-06-19,18.0,7.514120510646275,5.126479148864746,10.924283027648926
2020-06-20,5.0,6.412453515189035,4.859832286834717,10.664166450500488
2020-06-21,9.0,5.62441737311227,4.616885662078857,8.29694652557373
2020-06-22,6.0,5.696805613381522,4.327719688415527,7.543740272521973
2020-06-23,14.0,6.6741807120186945,5.657362461090088,8.689278602600098
2020-06-24,10.0,8.22794839314052,5.8576555252075195,10.148738861083984
2020-06-25,10.0,9.220460210527692,6.709885597229004,10.095261573791504
2020-06-26,1.0,10.207810401916504,9.524600982666016,11.183748245239258
2020-06-27,17.0,10.030463763645717,8.410099983215332,11.247429847717285
2020-06-28,5.0,10.272896221705846,8.502121925354004,11.07432746887207
2020-06-29,4.0,10.548398290361677,9.583807945251465,11.391407012939453
2020-06-30,19.0,10.854212215968541,9.800604820251465,12.888041496276855
2020-07-01,27.0,10.73316832951137,9.639501571655273,13.120545387268066
2020-07-02,18.0,10.774756840297155,9.620155334472656,13.77622127532959
2020-07-03,9.0,10.292481558663505,9.0054349899292,11.901236534118652
2020-07-04,20.0,10.999726976667132,8.84924602508545,14.249679565429688
2020-07-05,7.0,12.243529864719935,8.73080825805664,14.685014724731445
2020-07-06,7.0,14.81021363394601,10.283672332763672,17.14728546142578
2020-07-07,19.0,18.29392855507987,13.54647159576416,20.229846954345703
2020-07-08,38.0,20.965042659214564,19.316905975341797,23.94647979736328
2020-07-09,21.0,21.067765372140066,17.62914276123047,22.592012405395508
2020-07-10,24.0,19.268660954066686,16.63102912902832,22.994510650634766
2020-07-11,22.0,17.913169588361466,15.134978294372559,22.25417137145996
2020-07-12,10.0,17.838106291634695,13.640637397766113,20.00043487548828
2020-07-13,11.0,20.877304758344376,14.718667030334473,24.06844711303711
2020-07-14,21.0,26.618404388427734,19.01993179321289,30.036428451538086
2020-07-15,5.0,32.29853739057268,28.085603713989258,39.549251556396484
2020-07-16,72.0,32.842114857264924,21.237430572509766,39.44325256347656
2020-07-17,26.0,30.843808037894114,24.905925750732422,35.80317687988281
2020-07-18,39.0,26.705583572387695,22.734825134277344,32.283687591552734
2020-07-19,20.0,22.898752212524414,19.061351776123047,26.44744110107422
2020-07-20,9.0,23.65315737043108,16.958412170410156,29.83323860168457
2020-07-21,57.0,32.526445388793945,16.0372371673584,40.79679870605469
2020-07-22,64.0,43.71371714274088,18.843303680419922,61.623207092285156
2020-07-23,49.0,54.849362182617185,43.8942756652832,64.23300170898438
2020-07-24,51.0,58.37381553649902,46.11753845214844,68.72359466552734
2020-07-25,80.0,58.264364878336586,51.72134780883789,66.87210083007812
2020-07-26,26.0,39.866403579711914,35.5638427734375,44.16896438598633
2020-07-27,15.0,26.032381057739258,26.032381057739258,26.032381057739258
2020-07-28,,118.7617416381836,118.7617416381836,118.7617416381836
2020-07-29,,177.30995178222656,177.30995178222656,177.30995178222656
2020-07-30,,166.31349182128906,166.31349182128906,166.31349182128906
2020-07-31,,170.77450561523438,170.77450561523438,170.77450561523438
2020-08-01,,222.5231170654297,222.5231170654297,222.5231170654297
2020-08-02,,74.47602081298828,74.47602081298828,74.47602081298828
2020-08-03,,54.210201263427734,54.210201263427734,54.210201263427734
