,District of Columbia,forecast,interval_low,interval_high
2020-06-29,44.0,33.80670928955078,28.3967227935791,52.03337478637695
2020-06-30,35.0,33.65501403808594,26.550884246826172,47.37272644042969
2020-07-01,38.0,36.66336441040039,31.994630813598633,49.404991149902344
2020-07-02,25.0,35.54723358154297,30.08576011657715,48.129966735839844
2020-07-03,45.0,34.54370880126953,25.776042938232422,47.52699661254883
2020-07-04,12.0,36.01236343383789,25.737016677856445,48.67344284057617
2020-07-05,35.0,42.08415603637695,36.92070007324219,44.72789764404297
2020-07-06,33.0,46.30718231201172,40.0784912109375,49.456600189208984
2020-07-07,54.0,48.486270904541016,40.228424072265625,53.19266891479492
2020-07-08,73.0,51.08684158325195,39.67852020263672,56.348880767822266
2020-07-09,37.0,54.643943786621094,44.07714080810547,60.97916793823242
2020-07-10,64.0,57.48870849609375,46.21767807006836,61.866668701171875
2020-07-11,58.0,61.3148307800293,46.277671813964844,68.47173309326172
2020-07-12,46.0,51.98899459838867,45.013431549072266,58.5251350402832
2020-07-13,59.0,58.2779426574707,45.92499923706055,65.40302276611328
2020-07-14,40.0,68.4480209350586,44.02973556518555,79.45065307617188
2020-07-15,80.0,75.72865295410156,45.09379959106445,92.39684295654297
2020-07-16,50.0,76.11195373535156,51.85841751098633,88.39070892333984
2020-07-17,39.0,81.52119445800781,57.587345123291016,89.106689453125
2020-07-18,79.0,89.58424377441406,54.83652877807617,102.32708740234375
2020-07-19,,60.27122116088867,56.1221923828125,68.97051239013672
2020-07-20,,60.81425857543945,53.07964324951172,71.24168395996094
2020-07-21,,63.131996154785156,59.2161750793457,66.9906234741211
2020-07-22,,68.22010040283203,58.8269157409668,78.2467041015625
2020-07-23,,67.98260498046875,64.2939682006836,72.45138549804688
2020-07-24,,69.8145751953125,66.8615493774414,71.50641632080078
2020-07-25,,71.68992614746094,66.52592468261719,77.16658020019531
