,Florida,forecast,interval_low,interval_high
2020-05-14,48.0,43.69294357299805,38.20674514770508,48.65462112426758
2020-05-15,42.0,46.25551223754883,43.26054763793945,48.667076110839844
2020-05-16,47.0,56.00725173950195,51.25810241699219,59.289249420166016
2020-05-17,9.0,62.372833251953125,61.2339973449707,63.114723205566406
2020-05-18,24.0,54.51662826538086,50.03746795654297,57.55603790283203
2020-05-19,55.0,53.50226974487305,52.09328842163086,55.395042419433594
2020-05-20,44.0,44.4151725769043,42.95722579956055,45.577754974365234
2020-05-21,48.0,30.750341415405273,24.955184936523438,37.41645431518555
2020-05-22,46.0,23.596845626831055,20.1971378326416,25.749387741088867
2020-05-23,43.0,29.148178100585938,25.638168334960938,32.147247314453125
2020-05-24,4.0,44.17544937133789,42.71104049682617,46.465633392333984
2020-05-25,15.0,43.364681243896484,40.78256607055664,45.82392501831055
2020-05-26,7.0,41.9793701171875,40.377281188964844,43.157066345214844
2020-05-27,60.0,37.88212585449219,36.928340911865234,39.002017974853516
2020-05-28,45.0,35.68600082397461,31.230327606201172,41.01664733886719
2020-05-29,49.0,35.86363220214844,32.994468688964844,38.19365310668945
2020-05-30,34.0,41.65482711791992,37.7325553894043,44.398216247558594
2020-05-31,4.0,47.8824462890625,46.20887756347656,49.512351989746094
2020-06-01,9.0,41.49101257324219,38.646209716796875,43.541748046875
2020-06-02,70.0,38.44197463989258,37.01532745361328,40.1106071472168
2020-06-03,36.0,30.682859420776367,30.49674415588379,31.005203247070312
2020-06-04,41.0,21.39600944519043,16.998292922973633,26.508039474487305
2020-06-05,53.0,17.649627685546875,14.709887504577637,19.95670509338379
2020-06-06,28.0,25.06728172302246,21.944211959838867,26.796716690063477
2020-06-07,12.0,37.627193450927734,36.21154022216797,39.55067825317383
2020-06-08,12.0,40.21232604980469,38.22940444946289,42.11564636230469
2020-06-09,53.0,37.52760696411133,36.298492431640625,38.71225357055664
2020-06-10,36.0,32.994930267333984,32.41305160522461,33.38359451293945
2020-06-11,47.0,30.4311580657959,26.439863204956055,35.282859802246094
2020-06-12,29.0,31.15826416015625,28.603551864624023,33.59294891357422
2020-06-13,48.0,38.38393783569336,34.98835754394531,40.955810546875
2020-06-14,6.0,44.98093795776367,43.8642692565918,46.55061721801758
2020-06-15,7.0,39.132568359375,36.943580627441406,41.078792572021484
2020-06-16,55.0,37.03566360473633,35.76966857910156,38.127723693847656
2020-06-17,25.0,32.32319259643555,31.379547119140625,33.15792465209961
2020-06-18,43.0,28.91132164001465,25.03854751586914,33.90170669555664
2020-06-19,43.0,28.634241104125977,26.02404022216797,30.92007064819336
2020-06-20,40.0,34.50478744506836,31.167896270751953,36.896480560302734
2020-06-21,17.0,41.37160873413086,40.00925064086914,43.15489959716797
2020-06-22,12.0,36.62491989135742,34.506309509277344,38.36741256713867
2020-06-23,65.0,35.03171157836914,33.62400817871094,35.90092086791992
2020-06-24,43.0,30.5662784576416,29.22848129272461,31.754100799560547
2020-06-25,46.0,27.071739196777344,23.568490982055664,32.12070083618164
2020-06-26,39.0,26.48375701904297,23.92955207824707,28.71040153503418
2020-06-27,24.0,30.826980590820312,27.695655822753906,33.145545959472656
2020-06-28,29.0,36.91633224487305,35.26466369628906,38.933685302734375
2020-06-29,28.0,41.212955474853516,39.048439025878906,43.53242492675781
2020-06-30,58.0,39.34446716308594,37.7166862487793,40.429691314697266
2020-07-01,45.0,35.86629104614258,34.9108772277832,36.737091064453125
2020-07-02,67.0,35.331851959228516,31.13401985168457,40.26836395263672
2020-07-03,67.0,36.78651809692383,34.09462356567383,39.13047409057617
2020-07-04,18.0,43.296443939208984,39.424434661865234,46.29806137084961
2020-07-05,29.0,48.45068359375,46.86750030517578,49.8633918762207
2020-07-06,47.0,40.221824645996094,38.26411819458008,42.58233642578125
2020-07-07,63.0,38.62774658203125,36.67827224731445,39.6888542175293
2020-07-08,48.0,36.49094009399414,35.18869400024414,37.552520751953125
2020-07-09,120.0,38.536380767822266,34.4860725402832,43.31452178955078
2020-07-10,93.0,41.49724197387695,38.920467376708984,43.81987762451172
2020-07-11,95.0,47.70359802246094,43.618892669677734,51.2037239074707
2020-07-12,45.0,50.758026123046875,48.89507293701172,51.95326232910156
2020-07-13,35.0,55.38541030883789,51.37207794189453,58.987884521484375
2020-07-14,132.0,56.38381576538086,54.5512580871582,57.757530212402344
2020-07-15,112.0,52.05878829956055,50.645320892333984,53.80973815917969
2020-07-16,156.0,47.60654830932617,41.47032165527344,54.264129638671875
2020-07-17,128.0,45.8252067565918,42.340057373046875,48.181983947753906
2020-07-18,90.0,50.18198776245117,45.34218215942383,52.603858947753906
2020-07-19,87.0,57.4253044128418,55.433441162109375,59.05891418457031
2020-07-20,,111.09921264648438,96.86753845214844,131.51730346679688
2020-07-21,,132.29685974121094,130.44915771484375,133.24871826171875
2020-07-22,,125.76395416259766,111.39834594726562,135.38192749023438
2020-07-23,,96.97151947021484,78.43421936035156,108.29984283447266
2020-07-24,,73.13270568847656,65.71208190917969,81.26103973388672
2020-07-25,,69.35389709472656,58.40421676635742,88.10968017578125
2020-07-26,,92.24817657470703,86.80709075927734,96.89260864257812
