,Total,forecast,interval_low,interval_high
2020-06-07,451.0,604.3406919212741,604.3406919212741,604.3406919212741
2020-06-08,505.0,849.6936473550775,849.6936473550775,849.6936473550775
2020-06-09,940.0,1080.3370895433377,1080.3370895433377,1080.3370895433377
2020-06-10,917.0,425.0042902972541,425.0042902972541,425.0042902972541
2020-06-11,881.0,847.414309723214,847.414309723214,847.414309723214
2020-06-12,822.0,758.9665800942103,758.9665800942103,758.9665800942103
2020-06-13,750.0,566.1539371688109,566.1539371688109,566.1539371688109
2020-06-14,298.0,128.3535993326002,128.3535993326002,128.3535993326002
2020-06-15,391.0,986.1576105346104,986.1576105346104,986.1576105346104
2020-06-16,839.0,1035.9724409254322,1035.9724409254322,1035.9724409254322
2020-06-17,751.0,307.7225045121354,307.7225045121354,307.7225045121354
2020-06-18,704.0,804.6539944414933,804.6539944414933,804.6539944414933
2020-06-19,672.0,688.2945442430562,688.2945442430562,688.2945442430562
2020-06-20,610.0,483.0735029634434,483.0735029634434,483.0735029634434
2020-06-21,255.0,55.1893827911951,55.1893827911951,55.1893827911951
2020-06-22,406.0,832.5364993210887,832.5364993210887,832.5364993210887
2020-06-23,837.0,883.234528856728,883.234528856728,883.234528856728
2020-06-24,757.0,247.30582672498366,247.30582672498366,247.30582672498366
2020-06-25,2422.0,2449.279230697743,2449.279230697743,2449.279230697743
2020-06-26,605.0,0.0,0.0,0.0
2020-06-27,489.0,2384.39360611591,2384.39360611591,2384.39360611591
2020-06-28,241.0,515.0387601367561,515.0387601367561,515.0387601367561
2020-06-29,350.0,832.3967295872533,832.3967295872533,832.3967295872533
2020-06-30,721.0,1087.794923190577,1087.794923190577,1087.794923190577
2020-07-01,673.0,700.8528663923564,700.8528663923564,700.8528663923564
2020-07-02,698.0,1440.0945435686908,1440.0945435686908,1440.0945435686908
2020-07-03,639.0,380.33270113276143,380.33270113276143,380.33270113276143
2020-07-04,247.0,0.0,0.0,0.0
2020-07-05,271.0,375.2111532575202,375.2111532575202,375.2111532575202
2020-07-06,325.0,203.03197380828186,203.03197380828186,203.03197380828186
2020-07-07,1195.0,1232.0612272745852,1232.0612272745852,1232.0612272745852
2020-07-08,820.0,0.0,0.0,0.0
2020-07-09,990.0,1286.0653739931372,1286.0653739931372,1286.0653739931372
2020-07-10,811.0,452.80368885992135,452.80368885992135,452.80368885992135
2020-07-11,676.0,579.4646018941041,579.4646018941041,579.4646018941041
2020-07-12,428.0,491.8814988639259,491.8814988639259,491.8814988639259
2020-07-13,361.0,867.295864244219,867.295864244219,867.295864244219
2020-07-14,900.0,1558.2306598044534,1558.2306598044534,1558.2306598044534
