,Texas,forecast,interval_low,interval_high
2020-05-29,60901.0,61375.04296875,60895.8359375,63256.49609375
2020-05-30,62894.0,62893.85546875,62889.765625,62897.5703125
2020-05-31,64652.0,64240.98828125,62602.26953125,64651.72265625
2020-06-01,65593.0,65593.421875,65589.734375,65596.7734375
2020-06-02,67310.0,67310.9375,67301.0,67318.859375
2020-06-03,68877.0,69377.578125,68877.1640625,70246.171875
2020-06-04,70555.0,70547.078125,70541.4296875,70557.046875
2020-06-05,72548.0,73011.9140625,72530.3046875,74870.6796875
2020-06-06,74470.0,74637.40625,74456.609375,75301.453125
2020-06-07,75408.0,75405.4921875,75395.4140625,75409.7265625
2020-06-08,76463.0,75899.2265625,73629.546875,76475.5078125
2020-06-09,78208.0,78538.1953125,78196.0546875,79877.6484375
2020-06-10,80777.0,80778.640625,80763.4140625,80792.5
2020-06-11,82658.0,82577.7265625,80875.3203125,84003.28125
2020-06-12,84927.0,85663.0234375,84914.71875,87002.25
2020-06-13,86915.0,86442.2890625,84549.828125,86923.5703125
2020-06-14,88523.0,88318.0390625,87496.421875,88528.1015625
2020-06-15,90211.0,90210.3125,90205.875,90217.5078125
2020-06-16,93569.0,92882.2265625,90163.1328125,93567.9453125
2020-06-17,97699.0,98321.8125,97694.3671875,100776.0703125
2020-06-18,101259.0,101201.734375,100987.765625,101263.765625
2020-06-19,105394.0,106279.4609375,105373.75,109853.9375
2020-06-20,109581.0,109589.125,109581.3828125,109600.265625
2020-06-21,112944.0,112938.984375,112935.8046875,112942.1171875
2020-06-22,117790.0,119910.9375,117786.640625,123270.234375
2020-06-23,122932.0,122541.0859375,120951.5,122944.2890625
2020-06-24,128132.0,129466.5859375,128121.4140625,134835.546875
2020-06-25,134558.0,135692.015625,134559.390625,140200.65625
2020-06-26,140173.0,141626.578125,140162.15625,147454.234375
2020-06-27,145894.0,145891.59375,145884.65625,145900.203125
2020-06-28,150722.0,150802.453125,150721.171875,151110.578125
2020-06-29,156706.0,156705.65625,156704.53125,156708.015625
2020-06-30,163060.0,160229.453125,155388.140625,163061.296875
2020-07-01,172368.0,175017.765625,172365.03125,179066.703125
2020-07-02,179137.0,182192.90625,179136.421875,194412.53125
2020-07-03,186799.0,190394.515625,186800.0625,198628.359375
2020-07-04,193958.0,194664.5,193956.640625,197488.0625
2020-07-05,197421.0,197420.90625,197420.0625,197421.875
2020-07-06,205642.0,207682.078125,205634.34375,215854.375
2020-07-07,216026.0,216030.671875,216024.046875,216033.53125
2020-07-08,224929.0,227236.046875,224922.671875,236478.84375
2020-07-09,236541.0,238434.65625,236527.59375,246017.34375
2020-07-10,245920.0,245920.875,245910.46875,245929.578125
2020-07-11,254415.0,257702.75,254406.859375,262716.625
2020-07-12,262762.0,261134.203125,254620.84375,262765.46875
2020-07-13,269778.0,274114.90625,269776.34375,281715.40625
2020-07-14,279577.0,279574.5,279570.34375,279581.46875
2020-07-15,290892.0,294078.1875,290887.9375,306822.28125
2020-07-16,305854.0,308151.59375,305854.46875,317325.71875
2020-07-17,317768.0,317767.59375,317765.71875,317771.3125
2020-07-18,327106.0,325237.375,317765.28125,327106.625
2020-07-19,,312319.3125,285665.78125,327113.625
2020-07-20,,307580.84375,269493.5,327060.28125
2020-07-21,,307610.0625,269451.6875,327079.21875
2020-07-22,,307633.96875,269525.03125,327098.09375
2020-07-23,,308465.1875,273941.84375,327086.90625
2020-07-24,,311937.34375,285654.75,327078.375
2020-07-25,,312320.21875,285679.0,327106.75
