,Florida,forecast,interval_low,interval_high
2020-06-03,1317.0,1292.2216205409536,1292.2216205409536,1292.2216205409536
2020-06-04,1419.0,433.89213253574985,433.89213253574985,433.89213253574985
2020-06-05,1305.0,1062.5583537522093,1062.5583537522093,1062.5583537522093
2020-06-06,1270.0,1255.4888982959246,1255.4888982959246,1255.4888982959246
2020-06-07,1180.0,1237.0562705710804,1237.0562705710804,1237.0562705710804
2020-06-08,966.0,1005.1506803200963,1005.1506803200963,1005.1506803200963
2020-06-09,1096.0,1372.3303992143665,1372.3303992143665,1372.3303992143665
2020-06-10,1371.0,1525.223462138983,1525.223462138983,1525.223462138983
2020-06-11,1698.0,1650.9386911963365,1650.9386911963365,1650.9386911963365
2020-06-12,1902.0,1550.287591342224,1550.287591342224,1550.287591342224
2020-06-13,2581.0,2252.2948197832957,2252.2948197832957,2252.2948197832957
2020-06-14,2016.0,853.4441472464896,853.4441472464896,853.4441472464896
2020-06-15,1758.0,2068.5019633335833,2068.5019633335833,2068.5019633335833
2020-06-16,2783.0,3022.0261641231045,3022.0261641231045,3022.0261641231045
2020-06-17,2610.0,1415.7944093463668,1415.7944093463668,1415.7944093463668
2020-06-18,3207.0,3194.4084024809076,3194.4084024809076,3194.4084024809076
2020-06-19,3822.0,2971.9729456773634,2971.9729456773634,2971.9729456773634
2020-06-20,4049.0,3421.9040586036162,3421.9040586036162,3421.9040586036162
2020-06-21,3494.0,2776.0357722342733,2776.0357722342733,2776.0357722342733
2020-06-22,2926.0,3418.870756058497,3418.870756058497,3418.870756058497
2020-06-23,3286.0,4513.531689640519,4513.531689640519,4513.531689640519
2020-06-24,5511.0,5743.900370034625,5743.900370034625,5743.900370034625
2020-06-25,5004.0,2335.5775643345755,2335.5775643345755,2335.5775643345755
2020-06-26,8942.0,9352.23150338297,9352.23150338297,9352.23150338297
2020-06-27,9585.0,3908.882433984025,3908.882433984025,3908.882433984025
2020-06-28,8530.0,6037.622052791672,6037.622052791672,6037.622052791672
2020-06-29,5266.0,4339.289844588952,4339.289844588952,4339.289844588952
2020-06-30,6093.0,10642.088903325644,10642.088903325644,10642.088903325644
2020-07-01,6563.0,7293.4199424698545,7293.4199424698545,7293.4199424698545
2020-07-02,10109.0,11054.800698492385,11054.800698492385,11054.800698492385
2020-07-03,9488.0,6249.203675165853,6249.203675165853,6249.203675165853
2020-07-04,11458.0,13661.48535056668,13661.48535056668,13661.48535056668
2020-07-05,10059.0,7991.239625935875,7991.239625935875,7991.239625935875
2020-07-06,6336.0,7776.5543617329595,7776.5543617329595,7776.5543617329595
2020-07-07,7347.0,12121.63602482526,12121.63602482526,12121.63602482526
2020-07-08,9989.0,10828.11327816696,10828.11327816696,10828.11327816696
2020-07-09,8935.0,7357.015533011106,7357.015533011106,7357.015533011106
2020-07-10,11433.0,13367.788244038806,13367.788244038806,13367.788244038806
2020-07-11,10360.0,8819.320221005066,8819.320221005066,8819.320221005066
2020-07-12,15300.0,17485.41596998857,17485.41596998857,17485.41596998857
2020-07-13,12624.0,4179.817050264626,4179.817050264626,4179.817050264626
2020-07-14,9194.0,10449.790748610076,10449.790748610076,10449.790748610076
2020-07-15,10181.0,14286.283713891891,14286.283713891891,14286.283713891891
2020-07-16,13965.0,15210.688783408023,15210.688783408023,15210.688783408023
2020-07-17,11466.0,7338.77670020853,7338.77670020853,7338.77670020853
2020-07-18,10328.0,13278.748867478487,13278.748867478487,13278.748867478487
2020-07-19,12478.0,16881.626598366733,16881.626598366733,16881.626598366733
2020-07-20,,14717.61832311919,13194.782212888456,16240.454433349923
2020-07-21,,12909.784637219316,11199.577287644952,14619.99198679368
2020-07-22,,12025.388467010756,10280.333038441413,13770.4438955801
2020-07-23,,13514.149715297252,11758.61921121706,15269.680219377444
2020-07-24,,14050.493220763463,12193.292405651779,15907.694035875147
2020-07-25,,13002.44754648911,11098.990295411157,14905.904797567062
2020-07-26,,13259.184822423209,11302.296297578783,15216.073347267635
