,Arizona,forecast,interval_low,interval_high
2020-05-30,786.0,761.4255981445312,662.2835693359375,786.8738403320312
2020-05-31,678.0,722.9659423828125,678.0169067382812,819.8493041992188
2020-06-01,193.0,530.6013793945312,193.06874084472656,1127.380859375
2020-06-02,1135.0,1134.4967041015625,1134.151611328125,1134.732421875
2020-06-03,1092.0,835.43408203125,601.2998657226562,1092.2686767578125
2020-06-04,530.0,530.4814453125,530.2378540039062,530.5990600585938
2020-06-05,1553.0,1552.1407470703125,1551.73291015625,1552.600341796875
2020-06-06,1012.0,1013.3475341796875,1012.84423828125,1014.3059692382812
2020-06-07,1538.0,1537.1243896484375,1536.955810546875,1537.4019775390625
2020-06-08,689.0,688.8929443359375,688.3804321289062,689.11669921875
2020-06-09,618.0,618.9215087890625,618.3939819335938,619.6895751953125
2020-06-10,1556.0,1370.46142578125,633.3492431640625,1555.1900634765625
2020-06-11,1415.0,1330.608642578125,989.5911865234375,1416.0406494140625
2020-06-12,1772.0,1725.531494140625,1617.3687744140625,1930.6632080078125
2020-06-13,1621.0,1545.2568359375,1244.9476318359375,1620.8388671875
2020-06-14,1046.0,1046.562744140625,1045.970458984375,1047.064697265625
2020-06-15,1138.0,1192.8763427734375,1137.270263671875,1412.3077392578125
2020-06-16,2341.0,2291.557861328125,2095.564697265625,2341.948974609375
2020-06-17,1752.0,1894.489990234375,1751.651123046875,2461.78271484375
2020-06-18,2508.0,2604.265869140625,2506.974609375,2990.995849609375
2020-06-19,3465.0,3465.098388671875,3463.904052734375,3465.92333984375
2020-06-20,3217.0,3060.38818359375,2435.907958984375,3217.297607421875
2020-06-21,2464.0,2592.295654296875,2464.12548828125,3104.07275390625
2020-06-22,2008.0,2007.7769775390625,2007.718994140625,2007.8642578125
2020-06-23,3779.0,3082.556640625,1901.4371337890625,3779.011474609375
2020-06-24,1812.0,1812.7271728515625,1812.197509765625,1813.766845703125
2020-06-25,3091.0,2835.13525390625,1814.934326171875,3090.91845703125
2020-06-26,3378.0,3568.93310546875,3378.150390625,4032.66796875
2020-06-27,3465.0,3577.23046875,3464.966552734375,3759.64111328125
2020-06-28,3796.0,3795.688232421875,3795.19091796875,3795.911376953125
2020-06-29,625.0,625.119873046875,624.941650390625,625.1744384765625
2020-06-30,4683.0,4682.97900390625,4682.8251953125,4683.37646484375
2020-07-01,4877.0,4398.26171875,3342.145263671875,4877.052734375
