,Maine,forecast,interval_low,interval_high
2020-04-04,24.0,22.590974807739258,16.953136444091797,24.04521942138672
2020-04-05,14.0,14.027070999145508,14.002572059631348,14.084872245788574
2020-04-06,29.0,25.846948623657227,20.819150924682617,28.998863220214844
2020-04-07,20.0,20.412919998168945,19.974498748779297,22.061744689941406
2020-04-08,18.0,18.086450576782227,17.98158073425293,18.19680404663086
2020-04-09,23.0,24.114933013916016,23.001829147338867,26.02692222595215
2020-04-10,26.0,25.998920440673828,25.991539001464844,26.006553649902344
2020-04-11,30.0,29.916086196899414,29.76588249206543,29.997865676879883
2020-04-12,17.0,25.326513290405273,17.01923179626465,46.98936462402344
2020-04-13,65.0,58.5876579284668,33.297542572021484,64.95753479003906
2020-04-14,37.0,41.06003189086914,36.97544479370117,57.191200256347656
2020-04-15,35.0,31.692834854125977,24.011131286621094,34.92583084106445
2020-04-16,26.0,27.757129669189453,26.062896728515625,34.42223358154297
2020-04-17,31.0,28.2281436920166,21.87407875061035,31.013202667236328
2020-04-18,20.0,20.34567642211914,19.94190788269043,21.59990882873535
2020-04-19,20.0,20.309772491455078,14.12536334991455,27.569110870361328
2020-04-20,8.0,8.05601692199707,8.028596878051758,8.120494842529297
2020-04-21,13.0,14.237095832824707,12.899767875671387,16.429479598999023
2020-04-22,19.0,19.58073616027832,18.99391746520996,21.766677856445312
2020-04-23,30.0,30.791126251220703,29.89065933227539,34.11440658569336
2020-04-24,28.0,21.900102615356445,2.6123533248901367,43.720184326171875
2020-04-25,0.0,9.247376441955566,0.03539741039276123,45.864688873291016
2020-04-26,50.0,39.854286193847656,-0.5046004056930542,49.970333099365234
2020-04-27,8.0,8.573293685913086,7.983675956726074,10.83618450164795
2020-04-28,17.0,15.1596040725708,11.85094165802002,17.00441551208496
2020-04-29,16.0,21.20954704284668,12.396607398986816,33.445594787597656
2020-04-30,39.0,33.145328521728516,9.74351692199707,39.00164031982422
2020-05-01,28.0,29.97506332397461,28.00629997253418,37.767982482910156
2020-05-02,30.0,30.004375457763672,29.978641510009766,30.019838333129883
2020-05-03,32.0,31.989688873291016,31.97859001159668,32.00004959106445
2020-05-04,20.0,19.233051300048828,14.283463478088379,21.855165481567383
2020-05-05,21.0,19.7325496673584,16.691051483154297,20.974138259887695
2020-05-06,28.0,28.028682708740234,27.99749755859375,28.07781219482422
2020-05-07,76.0,68.93492126464844,41.097267150878906,75.91962432861328
2020-05-08,44.0,43.98286819458008,43.88172149658203,44.028221130371094
2020-05-09,34.0,34.019493103027344,34.004905700683594,34.03105545043945
2020-05-10,28.0,28.84299659729004,27.99068832397461,32.14594268798828
2020-05-11,26.0,22.74323272705078,9.753698348999023,26.005495071411133
2020-05-12,15.0,17.910783767700195,15.003108978271484,29.33798599243164
2020-05-13,38.0,39.82573318481445,37.98064422607422,47.08621597290039
