,South Dakota,forecast,interval_low,interval_high
2020-04-18,0.0,0.42942189388080687,0.42942189388080687,0.42942189388080687
2020-04-19,0.0,0.3024206876587532,0.3024206876587532,0.3024206876587532
2020-04-20,0.0,0.18451413641137016,0.18451413641137016,0.18451413641137016
2020-04-21,1.0,1.5662686747357195,1.5662686747357195,1.5662686747357195
2020-04-22,1.0,0.6092247987373542,0.6092247987373542,0.6092247987373542
2020-04-23,0.0,0.0,0.0,0.0
2020-04-24,1.0,1.3530676039263836,1.3530676039263836,1.3530676039263836
2020-04-25,0.0,0.0,0.0,0.0
2020-04-26,1.0,1.4018900212552152,1.4018900212552152,1.4018900212552152
2020-04-27,0.0,0.0,0.0,0.0
2020-04-28,0.0,0.42628995695250516,0.42628995695250516,0.42628995695250516
2020-04-29,2.0,2.639729799066516,2.639729799066516,2.639729799066516
2020-04-30,4.0,2.6363745930458915,2.6363745930458915,2.6363745930458915
2020-05-01,4.0,1.1804783296163048,1.1804783296163048,1.1804783296163048
2020-05-02,0.0,0.0,0.0,0.0
2020-05-03,0.0,0.0,0.0,0.0
2020-05-04,0.0,0.0,0.0,0.0
2020-05-05,3.0,3.6742832579490727,3.6742832579490727,3.6742832579490727
2020-05-06,5.0,4.214250211145857,4.214250211145857,4.214250211145857
2020-05-07,2.0,0.0,0.0,0.0
2020-05-08,0.0,0.0,0.0,0.0
2020-05-09,3.0,2.8705351569747455,2.8705351569747455,2.8705351569747455
2020-05-10,0.0,0.0,0.0,0.0
2020-05-11,0.0,1.6388556907165706,1.6388556907165706,1.6388556907165706
2020-05-12,5.0,6.63314921121734,6.63314921121734,6.63314921121734
2020-05-13,0.0,0.0,0.0,0.0
2020-05-14,4.0,5.811022397722758,5.811022397722758,5.811022397722758
2020-05-15,1.0,0.0,0.0,0.0
2020-05-16,0.0,0.0,0.0,0.0
2020-05-17,0.0,1.4964694412120823,1.4964694412120823,1.4964694412120823
2020-05-18,0.0,0.5676412118398945,0.5676412118398945,0.5676412118398945
2020-05-19,2.0,3.743772483401604,3.743772483401604,3.743772483401604
2020-05-20,0.0,0.0,0.0,0.0
2020-05-21,2.0,3.4098503745644306,3.4098503745644306,3.4098503745644306
2020-05-22,2.0,1.161805242075204,1.161805242075204,1.161805242075204
2020-05-23,0.0,0.0,0.0,0.0
2020-05-24,0.0,1.0763210073252198,1.0763210073252198,1.0763210073252198
2020-05-25,0.0,0.46096262316704106,0.46096262316704106,0.46096262316704106
2020-05-26,0.0,0.8977771372700785,0.8977771372700785,0.8977771372700785
2020-05-27,4.0,5.4778397384778375,5.4778397384778375,5.4778397384778375
2020-05-28,0.0,0.0,0.0,0.0
2020-05-29,5.0,6.099402272106124,6.099402272106124,6.099402272106124
2020-05-30,3.0,0.0,0.0,0.0
2020-05-31,0.0,0.0,0.0,0.0
2020-06-01,0.0,1.064440743243998,1.064440743243998,1.064440743243998
2020-06-02,0.0,0.0,0.0,0.0
2020-06-03,0.0,1.3929543980185208,1.3929543980185208,1.3929543980185208
2020-06-04,2.0,4.162548241202943,4.162548241202943,4.162548241202943
2020-06-05,0.0,0.0,0.0,0.0
2020-06-06,1.0,2.4423811972465157,2.4423811972465157,2.4423811972465157
2020-06-07,0.0,0.11687172912176735,0.11687172912176735,0.11687172912176735
2020-06-08,0.0,0.6704121591532882,0.6704121591532882,0.6704121591532882
2020-06-09,3.0,4.2401852434261516,4.2401852434261516,4.2401852434261516
2020-06-10,1.0,0.0,0.0,0.0
2020-06-11,4.0,4.347241049351197,4.347241049351197,4.347241049351197
2020-06-12,1.0,0.0,0.0,0.0
2020-06-13,1.0,0.39869335931155236,0.39869335931155236,0.39869335931155236
2020-06-14,0.0,0.0,0.0,0.0
2020-06-15,0.0,0.5165408010606755,0.5165408010606755,0.5165408010606755
2020-06-16,2.0,3.6552634842199905,3.6552634842199905,3.6552634842199905
2020-06-17,1.0,0.7791428154102986,0.7791428154102986,0.7791428154102986
2020-06-18,0.0,0.7851385656034895,0.7851385656034895,0.7851385656034895
2020-06-19,3.0,4.215960935652752,4.215960935652752,4.215960935652752
2020-06-20,0.0,0.0,0.0,0.0
2020-06-21,0.0,1.283634891518325,1.283634891518325,1.283634891518325
2020-06-22,0.0,1.151043314092625,1.151043314092625,1.151043314092625
2020-06-23,2.0,2.6428916048279913,2.6428916048279913,2.6428916048279913
2020-06-24,1.0,0.8746290871475375,0.8746290871475375,0.8746290871475375
2020-06-25,3.0,3.53874387656567,3.53874387656567,3.53874387656567
2020-06-26,1.0,0.0,0.0,0.0
2020-06-27,3.0,2.7351113276172194,2.7351113276172194,2.7351113276172194
2020-06-28,0.0,0.0,0.0,0.0
2020-06-29,0.0,0.72038501322438,0.72038501322438,0.72038501322438
2020-06-30,0.0,1.2825601155572022,1.2825601155572022,1.2825601155572022
2020-07-01,2.0,3.0708545854733416,3.0708545854733416,3.0708545854733416
2020-07-02,4.0,4.184191287752476,4.184191287752476,4.184191287752476
2020-07-03,0.0,0.0,0.0,0.0
2020-07-04,0.0,1.2505922836099697,1.2505922836099697,1.2505922836099697
2020-07-05,0.0,0.44332540764409056,0.44332540764409056,0.44332540764409056
2020-07-06,0.0,0.683489030607961,0.683489030607961,0.683489030607961
2020-07-07,1.0,3.051694821616028,3.051694821616028,3.051694821616028
2020-07-08,0.0,0.8052730061340609,0.8052730061340609,0.8052730061340609
2020-07-09,3.0,4.47741409614305,4.47741409614305,4.47741409614305
2020-07-10,6.0,4.498946824993977,4.498946824993977,4.498946824993977
2020-07-11,2.0,0.0,0.0,0.0
2020-07-12,0.0,0.0,0.0,0.0
2020-07-13,0.0,0.0,0.0,0.0
2020-07-14,0.0,0.19810475472899625,0.19810475472899625,0.19810475472899625
2020-07-15,2.0,4.097951633013184,4.097951633013184,4.097951633013184
2020-07-16,4.0,4.595022517506301,4.595022517506301,4.595022517506301
2020-07-17,1.0,0.0,0.0,0.0
2020-07-18,0.0,0.5852637762949866,0.5852637762949866,0.5852637762949866
2020-07-19,,0.6420623428839962,-1.485772042014936,2.7698967277829283
2020-07-20,,0.7986004954310946,-1.338262966764234,2.935463957626423
2020-07-21,,2.0538633745393073,-0.08311625707556125,4.190843006154176
2020-07-22,,2.1380055458012373,-0.010795376458092587,4.286806468060567
2020-07-23,,1.7010102941674707,-0.5046822450174779,3.906702833352419
2020-07-24,,1.4038472260325239,-0.8190587374182068,3.6267531894832548
2020-07-25,,1.065003489784534,-1.1823522846047163,3.312359264173784
