,Colorado,forecast,interval_low,interval_high
2020-05-09,548.0,367.2688293457031,333.7825927734375,386.61578369140625
2020-05-10,328.0,430.9988708496094,407.7828063964844,469.203125
2020-05-11,176.0,422.7745666503906,407.83673095703125,441.8101501464844
2020-05-12,278.0,396.6884460449219,380.34979248046875,410.03448486328125
2020-05-13,318.0,364.6805725097656,357.8855895996094,373.6539306640625
2020-05-14,363.0,338.9001159667969,308.9131774902344,355.5714111328125
2020-05-15,394.0,356.5003356933594,328.0263671875,393.47601318359375
2020-05-16,401.0,385.6070251464844,357.3428039550781,433.4613037109375
2020-05-17,305.0,363.5444030761719,345.1992492675781,389.9190368652344
2020-05-18,264.0,388.9306640625,375.2532653808594,407.4901428222656
2020-05-19,280.0,367.2065124511719,350.8264465332031,375.53375244140625
2020-05-20,315.0,305.8377685546875,293.97760009765625,317.7072448730469
2020-05-21,394.0,253.64501953125,216.1294403076172,286.8328857421875
2020-05-22,296.0,250.7338409423828,214.6783447265625,270.0910949707031
2020-05-23,477.0,305.9476013183594,273.53875732421875,333.8094787597656
2020-05-24,210.0,333.1959533691406,313.3753356933594,353.0488586425781
2020-05-25,82.0,350.8374328613281,332.29632568359375,368.0352783203125
2020-05-26,296.0,348.7208251953125,340.1941223144531,359.9159240722656
2020-05-27,202.0,317.8212890625,303.9299621582031,339.2124328613281
2020-05-28,353.0,290.5416564941406,268.96392822265625,305.6545104980469
2020-05-29,491.0,285.0054016113281,262.891845703125,306.2515869140625
2020-05-30,486.0,312.8701477050781,287.4468078613281,338.8824157714844
2020-05-31,280.0,289.2789306640625,267.4864501953125,311.9674377441406
2020-06-01,199.0,319.4934387207031,302.22320556640625,340.3543395996094
2020-06-02,211.0,310.78375244140625,301.9232482910156,321.68243408203125
2020-06-03,272.0,263.5556335449219,257.02874755859375,274.72467041015625
2020-06-04,300.0,228.0482940673828,206.27001953125,248.28895568847656
2020-06-05,255.0,218.5628662109375,194.06112670898438,231.67044067382812
2020-06-06,233.0,265.27239990234375,237.6825408935547,288.67633056640625
2020-06-07,153.0,319.5898742675781,299.16204833984375,335.8773193359375
2020-06-08,182.0,353.0462951660156,336.1046447753906,371.01995849609375
2020-06-09,164.0,346.7054443359375,335.2450866699219,359.7849426269531
2020-06-10,151.0,294.0668640136719,282.791259765625,314.30670166015625
2020-06-11,148.0,247.6200408935547,218.31356811523438,271.5828857421875
2020-06-12,175.0,234.1484832763672,205.47132873535156,254.26480102539062
2020-06-13,195.0,280.0873718261719,251.39642333984375,295.94580078125
2020-06-14,113.0,225.2943115234375,206.8212432861328,239.91775512695312
2020-06-15,169.0,255.56744384765625,240.06532287597656,272.91015625
2020-06-16,143.0,256.399658203125,247.3843536376953,269.993408203125
2020-06-17,229.0,225.4388427734375,213.77938842773438,242.1429443359375
2020-06-18,230.0,205.7793731689453,190.85699462890625,217.25430297851562
2020-06-19,286.0,193.20960998535156,175.4783477783203,208.82176208496094
2020-06-20,161.0,229.2409210205078,207.30838012695312,251.71595764160156
2020-06-21,191.0,205.6937255859375,192.2256317138672,227.67214965820312
2020-06-22,165.0,215.2832794189453,200.0778045654297,238.18533325195312
2020-06-23,188.0,220.69427490234375,203.3115997314453,242.11822509765625
2020-06-24,262.0,226.47247314453125,202.12240600585938,253.86248779296875
2020-06-25,324.0,228.4722900390625,205.60321044921875,257.84625244140625
2020-06-26,317.0,233.1757049560547,203.8799591064453,271.5180969238281
2020-06-27,226.0,246.5211944580078,218.58592224121094,290.6006164550781
2020-06-28,284.0,250.7974395751953,233.72450256347656,280.518310546875
2020-06-29,204.0,261.8507080078125,245.2802276611328,288.0857238769531
2020-06-30,204.0,257.38140869140625,245.73326110839844,274.7916259765625
2020-07-01,314.0,247.3802032470703,232.86773681640625,263.77569580078125
2020-07-02,323.0,238.7186279296875,229.67030334472656,254.05657958984375
2020-07-03,260.0,244.49853515625,227.38754272460938,274.095947265625
2020-07-04,254.0,270.44171142578125,247.82310485839844,312.902587890625
2020-07-05,199.0,297.5798645019531,279.0556335449219,328.16729736328125
2020-07-06,192.0,309.9297790527344,292.3434143066406,335.80169677734375
2020-07-07,407.0,301.54510498046875,293.5889892578125,316.89874267578125
2020-07-08,452.0,280.7276916503906,269.3149108886719,295.718994140625
2020-07-09,408.0,261.7783203125,248.01112365722656,271.8013916015625
2020-07-10,666.0,266.1215515136719,249.94937133789062,290.17645263671875
2020-07-11,400.0,297.0740966796875,274.7716064453125,334.6617431640625
2020-07-12,322.0,357.6586608886719,316.5879821777344,416.1494140625
2020-07-13,323.0,334.0036926269531,315.1981506347656,370.87481689453125
2020-07-14,450.0,311.0870361328125,302.2554626464844,323.6360778808594
2020-07-15,469.0,319.7864990234375,312.7563171386719,324.7364196777344
2020-07-16,571.0,324.8927001953125,315.7279052734375,338.3742370605469
2020-07-17,618.0,360.4704284667969,321.6161804199219,408.6166687011719
2020-07-18,444.0,376.8439636230469,324.7264709472656,449.4817810058594
2020-07-19,,429.9592590332031,405.6605224609375,469.9005432128906
2020-07-20,,420.4721984863281,404.6007080078125,441.4547119140625
2020-07-21,,394.8837890625,378.90399169921875,406.9088439941406
2020-07-22,,365.6445617675781,359.6419982910156,374.3455505371094
2020-07-23,,341.5378112792969,313.65985107421875,356.9185485839844
2020-07-24,,360.5123596191406,333.5736083984375,397.27587890625
2020-07-25,,388.1045227050781,360.1470642089844,437.1810607910156
