,South Dakota,forecast,interval_low,interval_high
2020-05-09,248.0,247.91262817382812,247.7587127685547,248.02313232421875
2020-05-10,124.0,124.03570556640625,124.00391387939453,124.08853912353516
2020-05-11,97.0,84.62244415283203,35.21514129638672,96.9942855834961
2020-05-12,49.0,51.77836990356445,48.92830276489258,62.9541015625
2020-05-13,69.0,69.97686767578125,69.03343963623047,73.31466674804688
2020-05-14,60.0,65.36670684814453,59.83537292480469,76.32302856445312
2020-05-15,95.0,90.40980529785156,72.30545043945312,95.06414794921875
2020-05-16,72.0,72.10014343261719,72.00714111328125,72.16923522949219
2020-05-17,28.0,33.90499496459961,27.931535720825195,57.69535827636719
2020-05-18,40.0,50.5633430480957,39.98991394042969,81.40532684326172
2020-05-19,58.0,63.35059356689453,52.63818359375,82.74783325195312
2020-05-20,92.0,74.0674057006836,2.9228837490081787,91.9257583618164
2020-05-21,0.0,0.1372813582420349,0.047167032957077026,0.21987107396125793
2020-05-22,179.0,160.6703643798828,87.90951538085938,178.9259033203125
2020-05-23,108.0,113.7746810913086,107.92349243164062,136.61036682128906
2020-05-24,99.0,92.74114990234375,67.84404754638672,99.02407836914062
2020-05-25,23.0,23.013336181640625,22.941387176513672,23.078853607177734
2020-05-26,67.0,50.93247985839844,26.227514266967773,66.97754669189453
2020-05-27,57.0,68.99481201171875,57.11135482788086,90.53484344482422
2020-05-28,83.0,82.92530059814453,82.85079193115234,82.9949951171875
2020-05-29,73.0,73.0433349609375,73.00405883789062,73.0950927734375
2020-05-30,94.0,85.83343505859375,53.35576629638672,93.98628234863281
2020-05-31,33.0,33.033931732177734,33.01324462890625,33.05892562866211
2020-06-01,41.0,37.66282653808594,24.361713409423828,41.01426315307617
2020-06-02,33.0,42.41475296020508,33.039485931396484,63.51729965209961
2020-06-03,95.0,87.17279052734375,70.92586517333984,94.94107055664062
2020-06-04,85.0,84.93159484863281,84.86676025390625,85.02973175048828
2020-06-05,30.0,62.48527908325195,30.200239181518555,89.91568756103516
2020-06-06,90.0,89.978271484375,89.88615417480469,90.03545379638672
2020-06-07,71.0,67.19099426269531,50.25326919555664,72.7073974609375
2020-06-08,33.0,35.214691162109375,33.00485610961914,43.937034606933594
2020-06-09,52.0,51.85505294799805,51.33140563964844,52.01580810546875
2020-06-10,81.0,80.93767547607422,80.8445816040039,81.01470184326172
2020-06-11,61.0,64.9106216430664,61.059303283691406,80.02783203125
2020-06-12,77.0,76.53308868408203,74.84957885742188,77.08671569824219
2020-06-13,91.0,90.91644287109375,90.83756256103516,91.0025634765625
2020-06-14,65.0,65.03446197509766,65.01050567626953,65.08786010742188
2020-06-15,30.0,30.02483558654785,30.007789611816406,30.054107666015625
2020-06-16,38.0,41.48876190185547,37.94376754760742,52.37495040893555
2020-06-17,84.0,83.9247817993164,83.87974548339844,83.97858428955078
2020-06-18,59.0,59.016845703125,58.983707427978516,59.09364318847656
