,Wyoming,forecast,interval_low,interval_high
2020-04-25,0.0,1.002252221107483,0.20569798350334167,1.8910446166992188
2020-04-26,0.0,0.958484947681427,0.6961702108383179,1.0659791231155396
2020-04-27,0.0,0.17797896265983582,0.023641355335712433,0.34851837158203125
2020-04-28,0.0,0.1971406489610672,0.0,0.4891927242279053
2020-04-29,0.0,0.010809363797307014,0.0,0.0994388535618782
2020-04-30,0.0,0.002989955246448517,0.0,0.14802363514900208
2020-05-01,0.0,0.12839803099632263,0.0,0.376760870218277
2020-05-02,0.0,0.0,0.0,0.059332408010959625
2020-05-03,0.0,0.24561090767383575,0.13865754008293152,0.3338492810726166
2020-05-04,0.0,0.07957195490598679,0.0,0.17576174437999725
2020-05-05,0.0,0.7927976846694946,0.23531314730644226,1.1331292390823364
2020-05-06,0.0,0.21286995708942413,0.025612778961658478,0.353371798992157
2020-05-07,0.0,0.09040826559066772,0.0,0.20752295851707458
2020-05-08,0.0,0.0,0.0,0.11081117391586304
2020-05-09,0.0,0.0,0.0,0.048644986003637314
2020-05-10,0.0,0.06721801310777664,0.047074414789676666,0.1052473932504654
2020-05-11,0.0,0.06847451627254486,0.04000897705554962,0.10441574454307556
2020-05-12,0.0,0.04317144304513931,0.0,0.08208874613046646
2020-05-13,0.0,0.049247391521930695,0.013735715299844742,0.07236934453248978
2020-05-14,0.0,0.0730060487985611,0.0,0.13300977647304535
2020-05-15,0.0,0.06699230521917343,0.01760578155517578,0.13510580360889435
2020-05-16,0.0,0.12333468347787857,0.061325669288635254,0.22680892050266266
2020-05-17,1.0,0.06721801310777664,0.047074414789676666,0.1052473932504654
2020-05-18,2.0,0.06847451627254486,0.04000897705554962,0.10441574454307556
2020-05-19,0.0,0.04317144304513931,0.0,0.08208874613046646
2020-05-20,1.0,0.049247391521930695,0.013735715299844742,0.07236934453248978
2020-05-21,1.0,0.0730060487985611,0.0,0.13300977647304535
2020-05-22,0.0,0.06699230521917343,0.01760578155517578,0.13510580360889435
2020-05-23,0.0,0.12333468347787857,0.061325669288635254,0.22680892050266266
2020-05-24,0.0,0.4213739335536957,0.28009381890296936,0.6977778077125549
2020-05-25,0.0,0.12173497676849365,0.0,0.38630494475364685
2020-05-26,1.0,0.06313010305166245,0.009431704878807068,0.15456122159957886
2020-05-27,1.0,0.048380009829998016,0.0,0.1747659295797348
2020-05-28,1.0,0.06110135465860367,0.0,0.34734880924224854
2020-05-29,0.0,0.6747981309890747,0.36532700061798096,0.9555796384811401
2020-05-30,1.0,0.4976871907711029,0.3638274371623993,0.6733630895614624
2020-05-31,0.0,0.5057926774024963,0.3573541045188904,0.5784011483192444
2020-06-01,1.0,0.07194621860980988,0.0,0.23525986075401306
2020-06-02,0.0,0.4849936366081238,0.24596115946769714,0.6215534806251526
2020-06-03,0.0,0.2910395860671997,0.16109658777713776,0.4386187493801117
2020-06-04,0.0,0.3896280527114868,0.19505026936531067,0.6385399103164673
2020-06-05,0.0,0.13352414965629578,0.04631465673446655,0.2653771936893463
2020-06-06,0.0,0.10910391807556152,0.008741743862628937,0.20692408084869385
2020-06-07,0.0,0.13324831426143646,0.0,0.263835608959198
2020-06-08,0.0,0.14405414462089539,0.0,0.3651236593723297
2020-06-09,0.0,0.6398673057556152,0.30885210633277893,1.0873998403549194
2020-06-10,1.0,0.6536234617233276,0.309602826833725,1.118371844291687
2020-06-11,0.0,0.4272634983062744,0.3457692563533783,0.6206841468811035
2020-06-12,0.0,0.24391186237335205,0.08585584163665771,0.3356573283672333
2020-06-13,0.0,0.2895081639289856,0.18279549479484558,0.49276331067085266
2020-06-14,0.0,0.22869464755058289,0.16855351626873016,0.2719954550266266
2020-06-15,0.0,0.16144344210624695,0.122917041182518,0.23359552025794983
2020-06-16,0.0,0.22325262427330017,0.10441860556602478,0.41045430302619934
2020-06-17,0.0,0.056591808795928955,0.015183467417955399,0.1440446525812149
2020-06-18,0.0,0.004466257989406586,0.0,0.08729588240385056
2020-06-19,2.0,0.18308702111244202,0.10441327095031738,0.2874935269355774
2020-06-20,0.0,0.07395259290933609,0.03660678118467331,0.11472104489803314
2020-06-21,0.0,0.06721801310777664,0.047074414789676666,0.1052473932504654
2020-06-22,0.0,0.06847451627254486,0.04000897705554962,0.10441574454307556
2020-06-23,0.0,0.04317144304513931,0.0,0.08208874613046646
2020-06-24,0.0,0.049247391521930695,0.013735715299844742,0.07236934453248978
2020-06-25,0.0,0.0730060487985611,0.0,0.13300977647304535
2020-06-26,0.0,0.06699230521917343,0.01760578155517578,0.13510580360889435
2020-06-27,0.0,0.12333468347787857,0.061325669288635254,0.22680892050266266
2020-06-28,0.0,0.2913002371788025,0.1549835205078125,0.5448497533798218
2020-06-29,0.0,0.3236883580684662,0.17415288090705872,0.4628058075904846
2020-06-30,0.0,0.2380717694759369,0.0,0.5067946314811707
2020-07-01,0.0,0.2850942015647888,0.049091748893260956,0.46131253242492676
2020-07-02,0.0,0.27337846159935,0.20741066336631775,0.3335046172142029
2020-07-03,0.0,0.1587543785572052,0.05565497279167175,0.2764132618904114
2020-07-04,0.0,0.11122526973485947,0.05688605457544327,0.19121021032333374
2020-07-05,0.0,0.06721801310777664,0.047074414789676666,0.1052473932504654
2020-07-06,0.0,0.06847451627254486,0.04000897705554962,0.10441574454307556
2020-07-07,1.0,0.04317144304513931,0.0,0.08208874613046646
2020-07-08,0.0,0.049247391521930695,0.013735715299844742,0.07236934453248978
2020-07-09,0.0,0.0730060487985611,0.0,0.13300977647304535
2020-07-10,0.0,0.06699230521917343,0.01760578155517578,0.13510580360889435
2020-07-11,0.0,0.12333468347787857,0.061325669288635254,0.22680892050266266
2020-07-12,0.0,0.08070693165063858,0.0,0.17487993836402893
2020-07-13,0.0,0.20467408001422882,0.11846104264259338,0.3082542419433594
2020-07-14,1.0,0.1126960963010788,0.07731838524341583,0.18330439925193787
2020-07-15,0.0,0.09380128234624863,0.06668432056903839,0.13321977853775024
2020-07-16,2.0,0.10665269941091537,0.015635192394256592,0.18191348016262054
2020-07-17,0.0,0.01459211390465498,0.0,0.19532370567321777
2020-07-18,0.0,0.43193501234054565,0.19404199719429016,0.5936362743377686
2020-07-19,,0.08070693165063858,0.0,0.17487993836402893
2020-07-20,,0.20467408001422882,0.11846104264259338,0.3082542419433594
2020-07-21,,0.1126960963010788,0.07731838524341583,0.18330439925193787
2020-07-22,,0.09380128234624863,0.06668432056903839,0.13321977853775024
2020-07-23,,0.10665269941091537,0.015635192394256592,0.18191348016262054
2020-07-24,,0.01459211390465498,0.0,0.19532370567321777
2020-07-25,,0.43193501234054565,0.19404199719429016,0.5936362743377686
