,Minnesota,forecast,interval_low,interval_high
2020-05-16,729.0,726.5775146484375,682.6556396484375,762.7089233398438
2020-05-17,699.0,686.8058471679688,638.0188598632812,699.0350952148438
2020-05-18,704.0,688.6033935546875,627.2800903320312,703.9849853515625
2020-05-19,657.0,656.9923706054688,656.8695068359375,657.1254272460938
2020-05-20,641.0,609.595703125,484.24462890625,641.0133666992188
2020-05-21,530.0,570.6146240234375,530.095947265625,732.4382934570312
2020-05-22,805.0,808.077880859375,799.8492431640625,825.3212280273438
2020-05-23,840.0,839.7899169921875,839.7107543945312,839.8812255859375
2020-05-24,728.0,728.0452270507812,727.9708862304688,728.0936279296875
2020-05-25,742.0,741.9780883789062,741.876220703125,742.0276489257812
2020-05-26,645.0,659.441650390625,645.01416015625,716.8572387695312
2020-05-27,504.0,502.28216552734375,495.8927307128906,504.0299987792969
2020-05-28,483.0,505.20635986328125,483.00341796875,553.615234375
2020-05-29,584.0,595.9818115234375,583.9163208007812,643.7684936523438
2020-05-30,659.0,658.9683227539062,658.8618774414062,659.150390625
2020-05-31,660.0,657.9199829101562,649.5733032226562,660.0742797851562
2020-06-01,358.0,347.4625549316406,305.3963623046875,358.0076599121094
2020-06-02,300.0,303.3245544433594,300.0148620605469,316.3937683105469
2020-06-03,362.0,364.12005615234375,355.580078125,379.2432861328125
2020-06-04,403.0,403.11175537109375,403.0830078125,403.1631164550781
2020-06-05,707.0,618.0584716796875,450.02996826171875,706.8394775390625
2020-06-06,521.0,505.4007873535156,442.6976013183594,521.216552734375
2020-06-07,385.0,409.72332763671875,384.87249755859375,508.5240173339844
2020-06-08,338.0,327.47821044921875,285.6882019042969,338.00823974609375
2020-06-09,299.0,299.01568603515625,298.9845275878906,299.0869140625
2020-06-10,346.0,346.8497619628906,345.96173095703125,349.8406066894531
2020-06-11,447.0,446.84466552734375,446.79437255859375,446.8773193359375
2020-06-12,479.0,479.0874938964844,478.9748840332031,479.2119445800781
2020-06-13,377.0,362.2686767578125,338.9842224121094,376.9761657714844
2020-06-14,299.0,299.0611877441406,298.9799499511719,299.12884521484375
2020-06-15,222.0,222.02590942382812,222.00625610351562,222.06121826171875
2020-06-16,189.0,222.1371612548828,188.96621704101562,354.66009521484375
2020-06-17,414.0,413.8819274902344,413.83349609375,413.938720703125
2020-06-18,379.0,378.9994812011719,378.949462890625,379.1083984375
2020-06-19,356.0,383.50799560546875,356.1076354980469,492.9451904296875
2020-06-20,436.0,440.8905334472656,435.9728088378906,460.4807434082031
2020-06-21,453.0,445.63092041015625,416.39276123046875,453.01239013671875
2020-06-22,307.0,314.7450256347656,255.77830505371094,397.0282287597656
2020-06-23,242.0,268.45635986328125,241.98068237304688,374.15960693359375
2020-06-24,294.0,309.655517578125,293.98345947265625,372.1304626464844
