,Pennsylvania,forecast,interval_low,interval_high
2020-04-06,1538.0,1545.358154296875,1538.1060791015625,1573.2593994140625
2020-04-07,1726.0,1725.794189453125,1725.2904052734375,1726.0550537109375
2020-04-08,1778.0,1700.2261962890625,1393.1177978515625,1777.48681640625
2020-04-09,1669.0,1679.772705078125,1669.11328125,1719.9937744140625
2020-04-10,1751.0,1733.94921875,1668.24609375,1751.3004150390625
2020-04-11,1668.0,1611.2967529296875,1383.77001953125,1668.4786376953125
2020-04-12,1219.0,1226.564453125,1207.37451171875,1267.7388916015625
2020-04-13,1354.0,1353.8321533203125,1353.695556640625,1353.9849853515625
2020-04-14,1173.0,1205.625732421875,1173.6187744140625,1332.7015380859375
2020-04-15,1288.0,1287.1947021484375,1286.5609130859375,1287.955078125
2020-04-16,1505.0,1526.551025390625,1505.6131591796875,1609.4730224609375
2020-04-17,1630.0,1630.06640625,1629.8695068359375,1630.2464599609375
2020-04-18,1764.0,1693.3101806640625,1413.4385986328125,1763.5673828125
2020-04-19,1250.0,1250.2275390625,1250.0400390625,1250.590087890625
2020-04-20,1012.0,1082.3355712890625,791.3329467773438,1308.2359619140625
2020-04-21,1335.0,1231.501220703125,818.990966796875,1334.74169921875
2020-04-22,833.0,833.8644409179688,833.5650024414062,834.7008666992188
2020-04-23,2297.0,2295.868408203125,2295.091796875,2296.50537109375
2020-04-24,1829.0,1829.1148681640625,1828.8997802734375,1829.4052734375
2020-04-25,945.0,1103.4937744140625,944.9197387695312,1734.14599609375
2020-04-26,1463.0,1364.4505615234375,971.4176635742188,1463.0015869140625
2020-04-27,942.0,942.40966796875,942.0421142578125,942.6620483398438
2020-04-28,1579.0,1578.3468017578125,1577.8170166015625,1579.020751953125
2020-04-29,1190.0,1240.787109375,1190.13623046875,1442.5665283203125
2020-04-30,1644.0,1433.982177734375,1302.7733154296875,1643.9775390625
2020-05-01,1608.0,1607.774658203125,1607.5723876953125,1607.9862060546875
2020-05-02,915.0,915.4127197265625,914.9859619140625,915.7640380859375
2020-05-03,731.0,731.0369262695312,730.7039794921875,731.7047119140625
2020-05-04,1591.0,1590.523193359375,1589.912353515625,1590.788818359375
2020-05-05,1048.0,1037.1781005859375,967.0970458984375,1075.0137939453125
2020-05-06,936.0,970.7844848632812,936.2734985351562,1107.5732421875
2020-05-07,1156.0,1200.068359375,1156.026123046875,1375.274658203125
2020-05-08,1415.0,1414.5474853515625,1414.16162109375,1414.8924560546875
2020-05-09,1189.0,1224.3529052734375,1189.0491943359375,1363.910888671875
2020-05-10,1379.0,1023.2545166015625,482.5678405761719,1378.65380859375
2020-05-11,520.0,520.7357788085938,520.1602783203125,521.6945190429688
2020-05-12,851.0,838.3963012695312,790.1497802734375,850.9811401367188
2020-05-13,791.0,803.0872802734375,789.8738403320312,850.8974609375
2020-05-14,1004.0,965.9041748046875,876.2740478515625,1004.6018676757812
2020-05-15,1031.0,1031.5701904296875,1030.84521484375,1032.9356689453125
2020-05-16,1049.0,1003.5807495117188,824.1137084960938,1048.704833984375
2020-05-17,515.0,605.7877807617188,515.1370239257812,967.6719970703125
2020-05-18,969.0,968.2779541015625,967.3828125,968.7491455078125
2020-05-19,642.0,642.9745483398438,642.410888671875,643.6475219726562
2020-05-20,815.0,816.7095336914062,745.4152221679688,894.8156127929688
2020-05-21,1126.0,1071.999267578125,858.7905883789062,1125.69775390625
2020-05-22,959.0,934.3727416992188,833.735107421875,960.1199951171875
2020-05-23,798.0,799.8436279296875,706.9441528320312,897.9434814453125
2020-05-24,554.0,520.5635986328125,396.2316589355469,554.2836303710938
2020-05-25,362.0,454.669189453125,362.1205139160156,823.9300537109375
2020-05-26,853.0,770.1270751953125,441.2816162109375,852.8600463867188
2020-05-27,779.0,735.1896362304688,559.861328125,779.4176025390625
2020-05-28,663.0,686.8677978515625,663.1104736328125,780.156494140625
2020-05-29,764.0,752.3851318359375,706.420654296875,763.9969482421875
2020-05-30,713.0,698.8448486328125,642.7901611328125,713.0137329101562
2020-05-31,432.0,463.13409423828125,431.8275146484375,587.591064453125
2020-06-01,517.0,517.1136474609375,516.975341796875,517.2346801757812
2020-06-02,579.0,581.4138793945312,578.8917236328125,591.2949829101562
2020-06-03,555.0,546.9243774414062,534.9347534179688,554.9217529296875
2020-06-04,555.0,554.9681396484375,554.7180786132812,555.1589965820312
2020-06-05,480.0,541.5807495117188,480.0633239746094,648.110107421875
2020-06-06,690.0,610.69384765625,484.93878173828125,689.4354248046875
2020-06-07,403.0,391.2582702636719,343.2082824707031,403.8087158203125
2020-06-08,431.0,442.65850830078125,431.022705078125,488.30438232421875
2020-06-09,531.0,521.1547241210938,484.4541931152344,530.9720458984375
2020-06-10,446.0,446.7579040527344,446.08209228515625,447.80950927734375
2020-06-11,532.0,531.7642822265625,531.3873291015625,532.0527954101562
2020-06-12,633.0,632.6610107421875,631.68115234375,633.4996948242188
2020-06-13,463.0,463.012451171875,462.640380859375,463.3981018066406
2020-06-14,259.0,283.55712890625,258.6310729980469,381.5848693847656
2020-06-15,386.0,386.0006103515625,385.7071228027344,386.14044189453125
2020-06-16,389.0,381.41455078125,348.6139221191406,420.184326171875
2020-06-17,311.0,327.9239196777344,311.14715576171875,393.464111328125
2020-06-18,394.0,410.83880615234375,393.8226013183594,477.61114501953125
2020-06-19,516.0,515.4991455078125,514.5995483398438,516.10205078125
2020-06-20,391.0,391.3629455566406,390.5589599609375,392.4423828125
2020-06-21,345.0,350.70208740234375,344.7149963378906,373.5763244628906
2020-06-22,641.0,640.6026611328125,640.0994262695312,640.894287109375
2020-06-23,632.0,607.6587524414062,508.4346008300781,633.0115356445312
2020-06-24,477.0,476.78271484375,476.3564453125,477.5082092285156
2020-06-25,456.0,496.2521057128906,455.4226989746094,657.4159545898438
2020-06-26,719.0,718.9835205078125,718.4475708007812,719.453125
2020-06-27,586.0,582.5065307617188,561.2493896484375,593.0035400390625
2020-06-28,417.0,432.5010681152344,416.8130187988281,494.5439453125
2020-06-29,604.0,612.8455810546875,603.9197387695312,647.9251098632812
2020-06-30,672.0,672.0109252929688,671.7596435546875,672.1922607421875
2020-07-01,636.0,739.7125244140625,636.111083984375,838.1759643554688
2020-07-02,837.0,836.6781005859375,836.3167114257812,836.9512329101562
2020-07-03,780.0,782.9594116210938,672.7024536132812,888.7105102539062
2020-07-04,530.0,530.21484375,530.0234985351562,530.3990478515625
2020-07-05,481.0,480.70361328125,480.0036315917969,481.0295104980469
2020-07-06,697.0,646.3272094726562,515.2146606445312,697.0230712890625
2020-07-07,798.0,827.0123901367188,798.2796020507812,872.3090209960938
2020-07-08,827.0,817.6491088867188,781.2527465820312,826.9938354492188
2020-07-09,817.0,829.091796875,782.1427612304688,911.5437622070312
2020-07-10,940.0,910.2692260742188,863.2581176757812,940.1207275390625
2020-07-11,734.0,728.4033203125,706.674072265625,734.1583251953125
2020-07-12,578.0,578.0826416015625,577.9202270507812,578.488525390625
2020-07-13,536.0,611.8021240234375,536.0154418945312,914.6936645507812
2020-07-14,936.0,935.8458862304688,935.5579223632812,936.0399169921875
2020-07-15,1003.0,921.0665283203125,794.041259765625,1003.0238647460938
2020-07-16,806.0,844.5413208007812,806.0076904296875,997.957763671875
2020-07-17,1004.0,1003.8386840820312,1003.596923828125,1003.9901733398438
2020-07-18,701.0,701.0509033203125,700.9318237304688,701.17138671875
2020-07-19,,550.8088989257812,512.6275024414062,592.6611328125
2020-07-20,,739.7770385742188,669.70556640625,861.4074096679688
2020-07-21,,983.380859375,922.342529296875,1034.4775390625
2020-07-22,,929.7391357421875,807.1539916992188,1008.8594970703125
2020-07-23,,889.9235229492188,819.2089233398438,986.3251953125
2020-07-24,,953.3689575195312,935.9429321289062,982.758544921875
2020-07-25,,673.4201049804688,655.8089599609375,704.4140014648438
