,Alabama,forecast,interval_low,interval_high
2020-04-20,6.0,8.989648337116218,8.989648337116218,8.989648337116218
2020-04-21,20.0,25.41436206669166,25.41436206669166,25.41436206669166
2020-04-22,13.0,3.2493200044907145,3.2493200044907145,3.2493200044907145
2020-04-23,6.0,7.14399039183632,7.14399039183632,7.14399039183632
2020-04-24,7.0,13.8191436237497,13.8191436237497,13.8191436237497
2020-04-25,0.0,0.0,0.0,0.0
2020-04-26,10.0,14.001655813360106,14.001655813360106,14.001655813360106
2020-04-27,9.0,8.345139559919225,8.345139559919225,8.345139559919225
2020-04-28,14.0,20.248753093259275,20.248753093259275,20.248753093259275
2020-04-29,14.0,13.527331601365841,13.527331601365841,13.527331601365841
2020-04-30,16.0,10.380602622043632,10.380602622043632,10.380602622043632
2020-05-01,17.0,11.01796037073527,11.01796037073527,11.01796037073527
2020-05-02,-1.0,0.0,0.0,0.0
2020-05-03,2.0,10.865884820096078,10.865884820096078,10.865884820096078
2020-05-04,8.0,14.874075064091244,14.874075064091244,14.874075064091244
2020-05-05,17.0,20.55168002443648,20.55168002443648,20.55168002443648
2020-05-06,28.0,26.5134040421756,26.5134040421756,26.5134040421756
2020-05-07,26.0,17.064031331420647,17.064031331420647,17.064031331420647
2020-05-08,14.0,6.100268337526247,6.100268337526247,6.100268337526247
2020-05-09,7.0,0.0,0.0,0.0
2020-05-10,3.0,1.7127365195924042,1.7127365195924042,1.7127365195924042
2020-05-11,10.0,15.42994775950229,15.42994775950229,15.42994775950229
2020-05-12,32.0,38.44428025374425,38.44428025374425,38.44428025374425
2020-05-13,15.0,10.90935663092834,10.90935663092834,10.90935663092834
2020-05-14,23.0,29.27304585468234,29.27304585468234,29.27304585468234
2020-05-15,10.0,4.919302550325365,4.919302550325365,4.919302550325365
2020-05-16,2.0,0.0,0.0,0.0
2020-05-17,3.0,7.438824348126499,7.438824348126499,7.438824348126499
2020-05-18,1.0,8.01986158988905,8.01986158988905,8.01986158988905
2020-05-19,15.0,35.18762016563193,35.18762016563193,35.18762016563193
2020-05-20,18.0,18.81766545231778,18.81766545231778,18.81766545231778
2020-05-21,7.0,8.235041181428151,8.235041181428151,8.235041181428151
2020-05-22,12.0,14.608592337931674,14.608592337931674,14.608592337931674
2020-05-23,8.0,2.0048691501152023,2.0048691501152023,2.0048691501152023
2020-05-24,2.0,0.0,0.0,0.0
2020-05-25,15.0,17.398122694519884,17.398122694519884,17.398122694519884
2020-05-26,14.0,14.126355822846312,14.126355822846312,14.126355822846312
2020-05-27,3.0,4.314738371428586,4.314738371428586,4.314738371428586
2020-05-28,8.0,12.869270081860542,12.869270081860542,12.869270081860542
2020-05-29,19.0,21.821391379533072,21.821391379533072,21.821391379533072
2020-05-30,8.0,0.0,0.0,0.0
2020-05-31,12.0,10.017182026723255,10.017182026723255,10.017182026723255
2020-06-01,16.0,19.014426874511923,19.014426874511923,19.014426874511923
2020-06-02,7.0,4.014658566660961,4.014658566660961,4.014658566660961
2020-06-03,0.0,0.0,0.0,0.0
2020-06-04,0.0,7.823210885728676,7.823210885728676,7.823210885728676
2020-06-05,23.0,35.4815164100361,35.4815164100361,35.4815164100361
2020-06-06,13.0,2.7865153957706053,2.7865153957706053,2.7865153957706053
2020-06-07,3.0,2.1703031422264125,2.1703031422264125,2.1703031422264125
2020-06-08,26.0,36.2107262076528,36.2107262076528,36.2107262076528
2020-06-09,11.0,0.0,0.0,0.0
2020-06-10,15.0,7.653800428871888,7.653800428871888,7.653800428871888
2020-06-11,11.0,5.363309559368748,5.363309559368748,5.363309559368748
2020-06-12,14.0,20.20312729925582,20.20312729925582,20.20312729925582
2020-06-13,4.0,4.035538464437847,4.035538464437847,4.035538464437847
2020-06-14,0.0,1.9034571771929487,1.9034571771929487,1.9034571771929487
2020-06-15,1.0,18.8518521925814,18.8518521925814,18.8518521925814
2020-06-16,11.0,18.46907864161504,18.46907864161504,18.46907864161504
2020-06-17,5.0,7.533359882894846,7.533359882894846,7.533359882894846
2020-06-18,20.0,24.45243510061205,24.45243510061205,24.45243510061205
2020-06-19,12.0,7.350054495171743,7.350054495171743,7.350054495171743
2020-06-20,16.0,9.570121737679889,9.570121737679889,9.570121737679889
2020-06-21,1.0,0.0,0.0,0.0
2020-06-22,2.0,3.16192552889267,3.16192552889267,3.16192552889267
2020-06-23,23.0,30.712739368791354,30.712739368791354,30.712739368791354
2020-06-24,27.0,14.995935477373102,14.995935477373102,14.995935477373102
2020-06-25,5.0,0.0,0.0,0.0
2020-06-26,11.0,17.80012162865095,17.80012162865095,17.80012162865095
2020-06-27,12.0,15.16368935529305,15.16368935529305,15.16368935529305
2020-06-28,0.0,0.0,0.0,0.0
2020-06-29,10.0,15.47050654253757,15.47050654253757,15.47050654253757
2020-06-30,21.0,30.51431394492037,30.51431394492037,30.51431394492037
2020-07-01,22.0,22.86716288909395,22.86716288909395,22.86716288909395
2020-07-02,13.0,2.4937841008960486,2.4937841008960486,2.4937841008960486
2020-07-03,21.0,20.442150499917176,20.442150499917176,20.442150499917176
2020-07-04,1.0,0.0,0.0,0.0
2020-07-05,0.0,1.1897148957594368,1.1897148957594368,1.1897148957594368
2020-07-06,0.0,10.426249249569853,10.426249249569853,10.426249249569853
2020-07-07,26.0,39.89862233768133,39.89862233768133,39.89862233768133
2020-07-08,25.0,21.397174566101732,21.397174566101732,21.397174566101732
2020-07-09,10.0,1.0578307155952835,1.0578307155952835,1.0578307155952835
2020-07-10,36.0,43.5721470566113,43.5721470566113,43.5721470566113
2020-07-11,10.0,0.0,0.0,0.0
2020-07-12,7.0,0.28432095460756024,0.28432095460756024,0.28432095460756024
2020-07-13,3.0,4.632845114385012,4.632845114385012,4.632845114385012
2020-07-14,40.0,54.52546744301016,54.52546744301016,54.52546744301016
2020-07-15,47.0,35.562075148877376,35.562075148877376,35.562075148877376
2020-07-16,19.0,0.0,0.0,0.0
2020-07-17,35.0,46.534684756852954,46.534684756852954,46.534684756852954
2020-07-18,21.0,4.460090324923755,4.460090324923755,4.460090324923755
2020-07-19,1.0,0.0,0.0,0.0
2020-07-20,4.0,13.082254583937269,13.082254583937269,13.082254583937269
2020-07-21,12.0,37.42070349324472,37.42070349324472,37.42070349324472
2020-07-22,,32.982190107092805,20.894996213636496,45.069384000549114
2020-07-23,,24.494291040418158,11.964499785541113,37.0240822952952
2020-07-24,,29.44074528960816,16.89449920211097,41.98699137710535
2020-07-25,,23.059040142533735,10.442575633104203,35.675504651963266
2020-07-26,,8.150787571946555,-4.465849464543179,20.76742460843629
2020-07-27,,8.691146755987809,-3.932819664371543,21.31511317634716
2020-07-28,,14.083885961462801,1.3871988219621763,26.780573100963426
