,Delaware,forecast,interval_low,interval_high
2020-04-11,1479.0,1443.376953125,1300.4017333984375,1479.380615234375
2020-04-12,1625.0,1592.235107421875,1304.807861328125,1781.8209228515625
2020-04-13,1758.0,1828.777099609375,1757.563720703125,1944.85595703125
2020-04-14,1926.0,1930.710693359375,1925.129638671875,1950.285400390625
2020-04-15,2014.0,2026.71875,2013.0826416015625,2079.162353515625
2020-04-16,2070.0,2070.42578125,2069.873046875,2070.734130859375
2020-04-17,2317.0,2433.985595703125,2316.40478515625,2558.527099609375
2020-04-18,2538.0,2523.026123046875,2463.710693359375,2538.197021484375
2020-04-19,2538.0,2533.748291015625,2516.530029296875,2538.362060546875
2020-04-20,2745.0,2783.34228515625,2745.0283203125,2935.9453125
2020-04-21,2931.0,2930.65771484375,2930.37841796875,2931.19580078125
2020-04-22,3200.0,3221.961181640625,3199.9052734375,3308.124755859375
2020-04-23,3308.0,3325.31103515625,3307.656982421875,3394.65380859375
2020-04-24,3442.0,3468.465576171875,3441.592529296875,3574.491943359375
2020-04-25,3576.0,3667.53076171875,3575.76953125,4032.964111328125
2020-04-26,4034.0,4033.987060546875,4033.7216796875,4034.2861328125
2020-04-27,4162.0,4162.0166015625,4161.80419921875,4162.19091796875
2020-04-28,4575.0,4598.0263671875,4574.8515625,4645.1533203125
2020-04-29,4655.0,4642.53759765625,4593.51904296875,4654.98388671875
2020-04-30,4734.0,4702.54736328125,4655.14501953125,4734.28662109375
2020-05-01,4918.0,5002.8583984375,4918.14013671875,5208.48876953125
2020-05-02,5038.0,5099.97412109375,5037.86767578125,5207.79541015625
2020-05-03,5208.0,5168.5791015625,5010.86181640625,5208.12255859375
2020-05-04,5288.0,5288.087890625,5287.53759765625,5288.34130859375
2020-05-05,5371.0,5370.8642578125,5370.39453125,5371.60498046875
2020-05-06,5778.0,5778.1103515625,5777.5634765625,5778.490234375
2020-05-07,5939.0,5992.0283203125,5938.64208984375,6075.1953125
2020-05-08,6111.0,6110.91015625,6110.5810546875,6111.22314453125
2020-05-09,6277.0,6213.35302734375,6104.99609375,6277.27490234375
2020-05-10,6277.0,6380.4853515625,6242.212890625,6664.24853515625
2020-05-11,6565.0,6642.8056640625,6564.59326171875,6770.794921875
2020-05-12,6741.0,6741.4091796875,6740.60205078125,6741.873046875
2020-05-13,6952.0,7006.18505859375,6951.4365234375,7223.48193359375
2020-05-14,7223.0,7222.9970703125,7222.4150390625,7223.62890625
2020-05-15,7373.0,7322.4765625,7243.525390625,7373.544921875
2020-05-16,7547.0,7619.9345703125,7546.45361328125,7754.94775390625
2020-05-17,7670.0,7670.1171875,7669.77880859375,7670.5078125
2020-05-18,7869.0,7868.8955078125,7868.56591796875,7869.240234375
2020-05-19,8037.0,8062.14306640625,8036.8818359375,8161.34326171875
2020-05-20,8194.0,8212.869140625,8157.9375,8324.9228515625
2020-05-21,8386.0,8308.845703125,7957.14013671875,8429.5595703125
2020-05-22,8529.0,8537.716796875,8414.326171875,8687.01953125
2020-05-23,8529.0,8528.994140625,8528.7578125,8529.19140625
2020-05-24,8809.0,8808.892578125,8808.634765625,8809.01171875
2020-05-25,8965.0,8989.361328125,8964.716796875,9086.439453125
2020-05-26,9066.0,9111.93359375,9065.640625,9295.9775390625
2020-05-27,9096.0,9096.1044921875,9095.498046875,9096.572265625
2020-05-28,9171.0,9196.7265625,9170.810546875,9235.6650390625
2020-05-29,9236.0,9276.2744140625,9236.0400390625,9436.736328125
2020-05-30,9422.0,9438.1611328125,9421.796875,9503.0087890625
2020-05-31,9498.0,9517.9716796875,9497.970703125,9597.916015625
2020-06-01,9605.0,9663.5830078125,9604.8662109375,9758.9794921875
2020-06-02,9685.0,9681.580078125,9668.2890625,9685.0146484375
2020-06-03,9712.0,9731.2119140625,9711.9482421875,9807.5859375
2020-06-04,9746.0,9745.876953125,9745.4970703125,9746.2529296875
2020-06-05,9773.0,9759.4521484375,9704.650390625,9773.3515625
2020-06-06,9845.0,9861.16796875,9819.9091796875,9951.6982421875
2020-06-07,9942.0,9980.658203125,9897.1943359375,10180.619140625
2020-06-08,9972.0,9942.375,9823.208984375,9972.205078125
2020-06-09,10020.0,10039.1328125,10019.4638671875,10116.794921875
2020-06-10,10056.0,10095.927734375,10055.953125,10196.6318359375
2020-06-11,10106.0,10127.869140625,10105.4853515625,10215.5927734375
2020-06-12,10173.0,10189.4140625,10172.603515625,10255.1650390625
2020-06-13,10229.0,10233.3408203125,10228.8095703125,10250.3193359375
2020-06-14,10264.0,10297.779296875,10263.978515625,10432.28125
2020-06-15,10340.0,10339.8974609375,10339.734375,10340.0361328125
2020-06-16,10403.0,10403.0439453125,10402.6455078125,10403.3974609375
2020-06-17,10444.0,10454.36328125,10443.927734375,10495.4716796875
2020-06-18,10499.0,10521.7998046875,10498.8876953125,10612.455078125
2020-06-19,10611.0,10629.9521484375,10610.53125,10678.9970703125
2020-06-20,10681.0,10680.919921875,10680.4267578125,10681.44921875
2020-06-21,10775.0,10775.150390625,10774.7294921875,10775.681640625
2020-06-22,10820.0,10819.939453125,10819.7646484375,10820.1171875
2020-06-23,10847.0,10854.873046875,10846.7119140625,10886.451171875
2020-06-24,10889.0,10888.9638671875,10888.6357421875,10889.3056640625
2020-06-25,10980.0,10997.271484375,10910.564453125,11098.81640625
2020-06-26,11017.0,11036.373046875,11016.6357421875,11089.8095703125
2020-06-27,11091.0,11090.96484375,11090.75390625,11091.35546875
2020-06-28,11226.0,11407.669921875,11225.685546875,11655.7177734375
2020-06-29,11376.0,11397.3984375,11376.00390625,11482.6875
2020-06-30,11474.0,11459.3798828125,11401.0498046875,11474.1376953125
2020-07-01,11510.0,11574.4658203125,11509.8525390625,11725.4228515625
2020-07-02,11731.0,11731.1357421875,11730.8310546875,11731.38671875
2020-07-03,11923.0,11944.560546875,11922.7734375,12031.20703125
2020-07-04,11996.0,12022.197265625,11995.830078125,12127.28515625
2020-07-05,12128.0,12104.3681640625,12009.3583984375,12128.1767578125
2020-07-06,12293.0,12318.759765625,12292.7880859375,12422.3349609375
2020-07-07,12414.0,12425.0869140625,12413.986328125,12468.642578125
2020-07-08,12462.0,12453.2724609375,12418.6796875,12462.1865234375
2020-07-09,12531.0,12570.6279296875,12530.94921875,12631.0986328125
2020-07-10,12652.0,12651.884765625,12651.7353515625,12652.10546875
2020-07-11,12743.0,12743.171875,12743.09375,12743.2890625
2020-07-12,12804.0,12803.8935546875,12803.8515625,12803.9462890625
2020-07-13,12879.0,12879.0234375,12878.841796875,12879.150390625
2020-07-14,12969.0,12968.9814453125,12968.8974609375,12969.0830078125
2020-07-15,13050.0,13050.02734375,13049.85546875,13050.2744140625
2020-07-16,13114.0,13113.9814453125,13113.8017578125,13114.2431640625
2020-07-17,13337.0,13355.798828125,13336.82421875,13430.876953125
2020-07-18,13429.0,13410.486328125,13336.3974609375,13429.0888671875
2020-07-19,,13410.875,13337.9228515625,13435.330078125
2020-07-20,,13306.0751953125,13203.6953125,13394.0859375
2020-07-21,,13309.599609375,13200.8486328125,13398.5712890625
2020-07-22,,13306.8408203125,13199.7421875,13395.66015625
2020-07-23,,13307.2607421875,13201.9404296875,13385.087890625
2020-07-24,,13376.2939453125,13334.6123046875,13424.55078125
2020-07-25,,13407.892578125,13338.70703125,13427.400390625
