,Oklahoma,forecast,interval_low,interval_high
2020-05-13,126.0,125.70731353759766,125.46420288085938,125.86022186279297
2020-05-14,105.0,105.2396011352539,105.14278411865234,105.35787963867188
2020-05-15,124.0,148.1277313232422,123.97852325439453,160.47744750976562
2020-05-16,150.0,149.70338439941406,149.4724884033203,149.9077911376953
2020-05-17,73.0,73.05948638916016,73.0208740234375,73.12193298339844
2020-05-18,88.0,70.49247741699219,33.11187744140625,87.92025756835938
2020-05-19,91.0,69.78684997558594,46.04758071899414,91.03292846679688
2020-05-20,43.0,43.26659393310547,43.120967864990234,43.483741760253906
2020-05-21,148.0,132.6092529296875,71.0723648071289,148.0526123046875
2020-05-22,169.0,155.78375244140625,104.1455307006836,168.86074829101562
2020-05-23,111.0,110.5753173828125,108.61819458007812,111.1468505859375
2020-05-24,77.0,77.09307861328125,76.97042846679688,77.4491958618164
2020-05-25,53.0,39.1674690246582,15.277397155761719,52.992767333984375
2020-05-26,48.0,57.245147705078125,48.12767791748047,93.44277954101562
2020-05-27,91.0,90.76429748535156,90.6300277709961,90.90044403076172
2020-05-28,44.0,44.26093292236328,44.121177673339844,44.39421844482422
2020-05-29,65.0,62.87554931640625,56.25947952270508,65.01222229003906
2020-05-30,80.0,64.03715515136719,0.7161356210708618,79.91169738769531
2020-05-31,0.0,0.06595936417579651,0.02924799919128418,0.08162832260131836
2020-06-01,155.0,140.68679809570312,83.85167694091797,154.966796875
2020-06-02,119.0,119.00736999511719,118.99177551269531,119.0394515991211
2020-06-03,113.0,112.95304107666016,106.97557830810547,118.63684844970703
2020-06-04,102.0,112.7197036743164,101.96941375732422,138.0248260498047
2020-06-05,100.0,99.86863708496094,99.79115295410156,99.9470443725586
2020-06-06,52.0,52.21491622924805,52.10150909423828,52.299049377441406
2020-06-07,91.0,86.30772399902344,67.9006576538086,90.97439575195312
2020-06-08,55.0,58.653907775878906,54.97556686401367,73.12730407714844
2020-06-09,158.0,132.02078247070312,90.87520599365234,157.8173370361328
2020-06-10,120.0,127.32633972167969,119.90963745117188,142.9781951904297
2020-06-11,143.0,143.0525360107422,142.76182556152344,143.4170379638672
2020-06-12,223.0,216.8309326171875,198.66854858398438,223.12213134765625
2020-06-13,224.0,199.62266540527344,161.1549072265625,224.03829956054688
2020-06-14,158.0,158.12091064453125,158.00436401367188,158.18775939941406
2020-06-15,186.0,186.0095977783203,185.93910217285156,186.06857299804688
2020-06-16,228.0,237.6975860595703,227.84564208984375,276.8321838378906
2020-06-17,259.0,259.10211181640625,258.9034729003906,259.2292175292969
2020-06-18,451.0,410.42840576171875,348.8731689453125,450.9734802246094
2020-06-19,352.0,375.3619079589844,351.92620849609375,453.26751708984375
2020-06-20,331.0,375.3966369628906,207.71556091308594,539.924560546875
2020-06-21,478.0,427.67169189453125,227.09619140625,477.8726501464844
2020-06-22,218.0,224.3789520263672,217.9458465576172,241.26388549804688
2020-06-23,297.0,372.9303894042969,297.0798034667969,516.4368896484375
2020-06-24,479.0,432.0472106933594,331.0211486816406,478.9666442871094
2020-06-25,438.0,434.8163146972656,393.2245178222656,466.84033203125
2020-06-26,399.0,368.1846923828125,305.30035400390625,414.85662841796875
2020-06-27,299.0,317.15777587890625,299.0653076171875,389.21337890625
2020-06-28,301.0,300.9830627441406,300.9391784667969,301.0382385253906
2020-06-29,228.0,266.1856994628906,227.9579620361328,418.9836120605469
2020-06-30,582.0,581.9924926757812,581.9712524414062,582.0164184570312
