,Oregon,forecast,interval_low,interval_high
2020-07-03,9636.0,9694.74609375,9636.09765625,9928.6044921875
2020-07-04,9930.0,9865.75390625,9609.5986328125,9930.146484375
2020-07-05,10230.0,10310.6044921875,10229.9384765625,10632.3544921875
2020-07-06,10395.0,10431.6953125,10394.6728515625,10578.580078125
2020-07-07,10605.0,10651.1298828125,10604.681640625,10835.88671875
2020-07-08,10817.0,10950.2275390625,10817.01171875,11184.107421875
2020-07-09,11188.0,11114.3369140625,10820.1796875,11188.1904296875
2020-07-10,11454.0,11605.033203125,11453.6962890625,11857.765625
2020-07-11,11851.0,11850.99609375,11850.712890625,11851.2607421875
2020-07-12,12170.0,12223.7236328125,12169.947265625,12438.5927734375
2020-07-13,12438.0,12365.0859375,12073.37109375,12438.1689453125
2020-07-14,12805.0,12841.962890625,12804.8427734375,12989.6875
2020-07-15,13081.0,13110.5908203125,12795.685546875,13514.8466796875
2020-07-16,13509.0,13567.3046875,13508.923828125,13800.3447265625
2020-07-17,13802.0,13870.6435546875,13801.7509765625,14145.4658203125
2020-07-18,14149.0,14009.744140625,13799.0654296875,14148.982421875
2020-07-19,,14007.2578125,13799.4990234375,14148.412109375
2020-07-20,,13851.103515625,13519.515625,14073.103515625
2020-07-21,,13853.384765625,13522.5751953125,14074.376953125
2020-07-22,,13887.0,13692.826171875,14073.3017578125
2020-07-23,,13890.240234375,13691.9541015625,14119.205078125
2020-07-24,,13962.1357421875,13802.4189453125,14149.607421875
2020-07-25,,14007.240234375,13799.3603515625,14150.23828125
