,Illinois,forecast,interval_low,interval_high
2020-06-07,867.0,867.3822021484375,866.5883178710938,868.549072265625
2020-06-08,658.0,639.2059936523438,564.0206909179688,658.2128295898438
2020-06-09,797.0,746.12353515625,657.362060546875,796.8776245117188
2020-06-10,625.0,625.3812866210938,624.527099609375,626.295654296875
2020-06-11,766.0,694.2467041015625,630.2628784179688,765.5604248046875
2020-06-12,595.0,653.8192749023438,595.8203735351562,789.0689086914062
2020-06-13,673.0,678.9259033203125,672.2175903320312,703.3661499023438
2020-06-14,672.0,671.5479736328125,663.657958984375,680.4263305664062
2020-06-15,473.0,473.5867614746094,472.75140380859375,475.3926086425781
2020-06-16,623.0,621.9007568359375,621.0127563476562,622.3649291992188
2020-06-17,546.0,546.4176025390625,545.8477783203125,547.1786499023438
2020-06-18,593.0,627.2098388671875,593.5289306640625,683.0778198242188
2020-06-19,692.0,691.1842651367188,690.4232177734375,691.9657592773438
2020-06-20,634.0,634.7413940429688,634.197265625,635.1370239257812
2020-06-21,658.0,649.1798706054688,615.94677734375,657.7562866210938
2020-06-22,462.0,496.1671447753906,462.0426025390625,561.0557250976562
2020-06-23,601.0,601.0548095703125,600.8719482421875,601.2401123046875
2020-06-24,715.0,742.7242431640625,714.9923095703125,838.9671020507812
2020-06-25,894.0,893.2701416015625,892.8528442382812,893.7916259765625
2020-06-26,857.0,868.0535278320312,857.2623901367188,910.6082153320312
2020-06-27,786.0,778.4691162109375,750.13818359375,785.6714477539062
2020-06-28,646.0,646.4382934570312,646.2105712890625,646.8482666015625
2020-06-29,738.0,737.8997192382812,737.7348022460938,738.0888061523438
2020-06-30,724.0,754.6996459960938,723.9861450195312,831.7852172851562
2020-07-01,828.0,867.3978271484375,828.330078125,936.3695678710938
2020-07-02,869.0,868.6741943359375,867.7505493164062,869.2976684570312
2020-07-03,868.0,868.3602294921875,867.6429443359375,869.0391235351562
2020-07-04,862.0,857.2326049804688,838.5952758789062,862.1865234375
2020-07-05,639.0,678.4116821289062,638.6995239257812,748.76123046875
2020-07-06,614.0,614.2457275390625,613.9476318359375,614.5953369140625
2020-07-07,1709.0,1708.379638671875,1707.5440673828125,1708.8985595703125
2020-07-08,980.0,980.1295776367188,979.9146118164062,980.5530395507812
2020-07-09,1018.0,1018.4420166015625,1017.8832397460938,1019.2554931640625
2020-07-10,1327.0,1266.537841796875,1166.7855224609375,1326.8419189453125
2020-07-11,1195.0,1194.640869140625,1193.81640625,1195.03857421875
2020-07-12,954.0,954.1463623046875,953.9923706054688,954.2312622070312
2020-07-13,883.0,882.8137817382812,882.6546020507812,882.9706420898438
2020-07-14,707.0,707.5340576171875,707.1201171875,707.9710693359375
2020-07-15,1187.0,1081.374267578125,893.9486083984375,1186.8779296875
2020-07-16,1257.0,1257.114990234375,1256.84375,1257.6036376953125
2020-07-17,1427.0,1373.412353515625,1282.3126220703125,1426.744140625
2020-07-18,1276.0,1276.143310546875,1275.83837890625,1276.3914794921875
2020-07-19,,1082.325439453125,1051.2208251953125,1122.5341796875
2020-07-20,,949.5568237304688,804.15673828125,1105.2142333984375
2020-07-21,,1067.7548828125,882.6289672851562,1245.691162109375
2020-07-22,,1140.5635986328125,919.5808715820312,1255.23876953125
2020-07-23,,1295.740234375,1240.447265625,1351.3121337890625
2020-07-24,,1383.404052734375,1333.147216796875,1468.7957763671875
2020-07-25,,1278.9619140625,1240.8828125,1298.2481689453125
