,North Carolina,forecast,interval_low,interval_high
2020-04-05,163.0,163.2528076171875,162.9964599609375,163.5474853515625
2020-04-06,313.0,313.16546630859375,313.017822265625,313.4716491699219
2020-04-07,337.0,336.17230224609375,335.6904296875,336.5057067871094
2020-04-08,200.0,207.77883911132812,200.23776245117188,236.4677276611328
2020-04-09,237.0,236.685546875,236.38502502441406,237.24745178222656
2020-04-10,229.0,229.7911376953125,229.56642150878906,229.94113159179688
2020-04-11,389.0,361.0224914550781,253.93389892578125,388.2684020996094
2020-04-12,216.0,234.5268096923828,215.30368041992188,308.24505615234375
2020-04-13,316.0,260.3421630859375,219.01588439941406,315.7859802246094
2020-04-14,227.0,236.7449951171875,227.13668823242188,273.6268005371094
2020-04-15,227.0,239.8259735107422,226.32630920410156,291.03814697265625
2020-04-16,299.0,287.22991943359375,242.04124450683594,299.13653564453125
2020-04-17,406.0,312.22918701171875,268.6702880859375,405.3159484863281
2020-04-18,283.0,290.02325439453125,283.36517333984375,314.82257080078125
2020-04-19,273.0,258.93707275390625,204.06243896484375,272.87255859375
2020-04-20,294.0,270.54595947265625,225.31900024414062,294.48675537109375
2020-04-21,239.0,254.4892120361328,238.54966735839844,316.7939147949219
2020-04-22,361.0,344.5679016113281,316.654541015625,362.0774230957031
2020-04-23,325.0,392.06866455078125,325.4554138183594,459.1026306152344
2020-04-24,470.0,464.85845947265625,445.2137451171875,470.4359436035156
2020-04-25,478.0,448.94580078125,352.0524597167969,478.2645568847656
2020-04-26,229.0,292.19500732421875,229.37648010253906,401.3639221191406
2020-04-27,324.0,324.0915832519531,324.0198974609375,324.1562805175781
2020-04-28,434.0,433.62359619140625,433.3929138183594,433.92083740234375
2020-04-29,425.0,429.12158203125,424.9537048339844,443.9855651855469
2020-04-30,574.0,549.8572387695312,454.19940185546875,574.0678100585938
2020-05-01,316.0,316.24188232421875,315.9480285644531,316.724365234375
2020-05-02,518.0,435.5171813964844,290.8380126953125,517.7227783203125
2020-05-03,182.0,215.91903686523438,181.97747802734375,350.2455749511719
2020-05-04,201.0,201.13729858398438,200.88197326660156,201.50643920898438
2020-05-05,539.0,438.6529235839844,363.93359375,538.2981567382812
2020-05-06,543.0,542.9459228515625,541.6387939453125,544.2927856445312
2020-05-07,487.0,489.7213439941406,485.8093566894531,501.50738525390625
2020-05-08,466.0,464.03509521484375,455.8869934082031,466.3359680175781
2020-05-09,472.0,483.63470458984375,472.0774841308594,528.3434448242188
2020-05-10,460.0,443.7236328125,380.6625061035156,459.88031005859375
2020-05-11,336.0,336.0252990722656,335.76788330078125,336.3450622558594
2020-05-12,348.0,348.7740173339844,348.2024230957031,349.2134704589844
2020-05-13,730.0,706.0820922851562,614.8728637695312,729.4484252929688
2020-05-14,616.0,616.0506591796875,615.3264770507812,616.4548950195312
2020-05-15,526.0,560.3291015625,526.2569580078125,695.5768432617188
2020-05-16,636.0,577.3345947265625,493.91668701171875,636.1532592773438
2020-05-17,543.0,543.0001220703125,542.7595825195312,543.1346435546875
