,Tennessee,forecast,interval_low,interval_high
2020-05-26,360.0,373.78936767578125,360.3309020996094,400.7331848144531
2020-05-27,390.0,373.13433837890625,307.3411560058594,389.9404296875
2020-05-28,394.0,396.5272521972656,393.6856994628906,407.15155029296875
2020-05-29,384.0,384.4573059082031,383.9905090332031,384.6934814453125
2020-05-30,503.0,315.499755859375,33.237518310546875,502.5858154296875
2020-05-31,0.0,96.15943145751953,-0.03731358051300049,480.4691162109375
2020-06-01,0.0,0.2564229667186737,0.05544501543045044,0.40262702107429504
2020-06-02,1776.0,1274.6341552734375,500.3306579589844,1775.8350830078125
2020-06-03,491.0,490.7296447753906,490.51812744140625,490.8853759765625
2020-06-04,357.0,357.4510192871094,357.0858459472656,357.7201843261719
2020-06-05,474.0,440.93658447265625,309.1761779785156,474.06787109375
2020-06-06,513.0,470.0791015625,299.44122314453125,513.1066284179688
2020-06-07,316.0,316.1365051269531,315.8749084472656,316.3149108886719
2020-06-08,512.0,524.8333740234375,458.30859375,583.543212890625
2020-06-09,570.0,569.7157592773438,569.5369873046875,570.006591796875
2020-06-10,355.0,373.58721923828125,355.4818115234375,445.41168212890625
2020-06-11,410.0,467.0567932128906,409.4584655761719,695.9281005859375
2020-06-12,778.0,777.8372192382812,777.3297119140625,778.3732299804688
2020-06-13,431.0,492.04315185546875,430.9026184082031,734.5040283203125
2020-06-14,794.0,725.7462768554688,454.17755126953125,793.8873291015625
2020-06-15,661.0,649.7119750976562,605.0272827148438,661.2420654296875
2020-06-16,747.0,626.5489501953125,401.0933532714844,746.837158203125
2020-06-17,363.0,363.44219970703125,362.9449157714844,363.9888610839844
2020-06-18,656.0,655.970458984375,655.7625732421875,656.2313232421875
2020-06-19,1247.0,1246.4996337890625,1246.3111572265625,1246.6810302734375
2020-06-20,429.0,557.1012573242188,429.1143798828125,827.8477783203125
2020-06-21,656.0,592.6685791015625,444.0325012207031,722.3157348632812
2020-06-22,451.0,451.19024658203125,450.9483642578125,451.4002685546875
2020-06-23,750.0,784.0149536132812,749.5935668945312,919.9891967773438
2020-06-24,932.0,931.6649169921875,931.1837158203125,932.1792602539062
2020-06-25,799.0,901.0021362304688,799.4239501953125,1211.485107421875
2020-06-26,1410.0,1249.090576171875,606.6848754882812,1409.825927734375
2020-06-27,728.0,591.0814208984375,42.83967971801758,728.3853759765625
2020-06-28,0.0,414.26776123046875,-0.013920605182647705,1117.7274169921875
2020-06-29,2125.0,1926.0484619140625,1130.803466796875,2125.06591796875
2020-06-30,1212.0,1212.046630859375,1211.903076171875,1212.315673828125
2020-07-01,1806.0,1766.912353515625,1610.368408203125,1806.08251953125
2020-07-02,1575.0,1632.739990234375,1574.8245849609375,1863.6610107421875
2020-07-03,1822.0,1798.2288818359375,1703.0032958984375,1822.310791015625
2020-07-04,1428.0,1428.0933837890625,1427.8907470703125,1428.3837890625
2020-07-05,1176.0,1175.9132080078125,1175.81982421875,1176.030517578125
2020-07-06,723.0,1542.06396484375,723.0829467773438,2748.738037109375
2020-07-07,1475.0,1582.5894775390625,1474.9407958984375,2012.763671875
2020-07-08,2472.0,2471.62109375,2471.4833984375,2471.803955078125
2020-07-09,1605.0,1942.6533203125,1605.1817626953125,2474.36962890625
2020-07-10,1955.0,1945.069091796875,1870.791259765625,1990.082763671875
2020-07-11,1460.0,1411.3343505859375,1216.722900390625,1460.18359375
2020-07-12,954.0,954.2242431640625,953.9961547851562,954.5382080078125
2020-07-13,3314.0,3313.78173828125,3313.3251953125,3313.9970703125
2020-07-14,1514.0,1670.078369140625,1514.3411865234375,2292.609130859375
2020-07-15,2273.0,2272.85107421875,2272.57177734375,2273.0986328125
2020-07-16,2479.0,2479.03564453125,2478.9228515625,2479.2216796875
2020-07-17,2279.0,2377.93017578125,2278.828369140625,2528.675537109375
2020-07-18,2517.0,2235.177734375,1679.7978515625,2516.950927734375
2020-07-19,,1671.718994140625,1418.92626953125,1879.6640625
2020-07-20,,3042.40283203125,2756.122802734375,3284.582275390625
2020-07-21,,1781.6724853515625,1549.2093505859375,2248.541748046875
2020-07-22,,2357.03955078125,2231.0517578125,2463.99755859375
2020-07-23,,2472.39404296875,2381.636962890625,2519.289794921875
2020-07-24,,2408.64501953125,2277.251953125,2543.0234375
2020-07-25,,2221.619873046875,1663.2816162109375,2512.39501953125
