,Michigan,forecast,interval_low,interval_high
2020-07-07,633.0,392.3812255859375,374.4084167480469,402.93707275390625
2020-07-08,651.0,411.5064697265625,384.73712158203125,434.9684753417969
2020-07-09,512.0,433.1628723144531,421.3257141113281,440.7683410644531
2020-07-10,622.0,471.2846984863281,450.6352844238281,489.9355163574219
2020-07-11,685.0,503.9901428222656,483.0948486328125,532.6259155273438
2020-07-12,406.0,595.846435546875,570.531982421875,609.0261840820312
2020-07-13,422.0,567.5800170898438,550.6724243164062,600.9296875
2020-07-14,666.0,505.9962463378906,488.82794189453125,519.8513793945312
2020-07-15,1049.0,511.0169372558594,483.6482238769531,546.9805297851562
2020-07-16,926.0,537.0960083007812,526.6563720703125,555.5711059570312
2020-07-17,754.0,612.9119262695312,595.7062377929688,633.6091918945312
2020-07-18,745.0,641.7105102539062,599.7242431640625,689.174072265625
2020-07-19,,807.3895874023438,747.906494140625,852.2584838867188
2020-07-20,,762.5573120117188,706.3098754882812,799.3618774414062
2020-07-21,,677.368408203125,643.955322265625,694.68017578125
2020-07-22,,696.595458984375,668.4015502929688,724.2421264648438
2020-07-23,,736.0266723632812,721.2662963867188,749.8824462890625
2020-07-24,,840.465087890625,796.3482666015625,893.8888549804688
2020-07-25,,832.4981079101562,751.9640502929688,913.6321411132812
