,Grand Princess,forecast,interval_low,interval_high
2020-03-18,21.0,21.398069381713867,20.9992733001709,21.996055603027344
2020-03-19,22.0,21.996410369873047,21.99451446533203,22.00148582458496
2020-03-20,23.0,22.999969482421875,22.99921226501465,23.00066566467285
2020-03-21,23.0,23.000247955322266,22.99921226501465,23.00099754333496
2020-03-22,30.0,29.995655059814453,29.995222091674805,29.996030807495117
2020-03-23,28.0,28.00091552734375,28.000450134277344,28.002412796020508
2020-03-24,28.0,28.000774383544922,28.000450134277344,28.001726150512695
2020-03-25,28.0,28.000774383544922,28.000450134277344,28.001726150512695
2020-03-26,28.0,28.000774383544922,28.000450134277344,28.001726150512695
2020-03-27,28.0,28.000774383544922,28.000450134277344,28.001726150512695
2020-03-28,103.0,102.99991607666016,102.9994888305664,103.00003814697266
2020-03-29,103.0,102.9998550415039,102.99974060058594,102.99993133544922
2020-03-30,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-03-31,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-01,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-02,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-03,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-04,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-05,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-04-06,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-07,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-08,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-09,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-10,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-11,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-12,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-04-13,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-14,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-15,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-16,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-17,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-18,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-19,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-04-20,103.0,103.00003814697266,102.99998474121094,103.00006103515625
2020-04-21,103.0,103.00003814697266,102.99998474121094,103.00006103515625
2020-04-22,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-23,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-24,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-25,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-26,103.0,102.9998550415039,102.99974060058594,102.99993133544922
2020-04-27,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-28,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-29,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-04-30,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-01,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-02,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-03,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-05-04,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-05,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-06,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-07,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-08,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-09,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-10,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-05-11,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-12,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-13,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-14,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-15,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-16,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-17,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-05-18,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-19,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-20,103.0,103.00003814697266,102.99998474121094,103.00006103515625
2020-05-21,103.0,103.00003814697266,102.99998474121094,103.00006103515625
2020-05-22,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-23,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-24,103.0,102.9998550415039,102.99974060058594,102.99993133544922
2020-05-25,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-26,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-27,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-28,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-29,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-30,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-05-31,103.0,102.9998550415039,102.99974060058594,102.99993133544922
2020-06-01,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-02,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-03,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-04,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-05,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-06,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-07,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-06-08,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-09,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-10,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-11,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-12,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-13,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-14,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-06-15,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-16,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-17,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-18,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-19,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-20,103.0,103.00003814697266,102.99998474121094,103.00006103515625
2020-06-21,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-06-22,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-23,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-24,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-25,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-26,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-27,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-28,103.0,102.9998550415039,102.99974060058594,102.99993133544922
2020-06-29,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-06-30,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-01,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-02,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-03,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-04,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-05,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-07-06,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-07,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-08,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-09,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-10,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-11,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-12,103.0,102.99998474121094,102.99991607666016,103.00006103515625
2020-07-13,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-14,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-15,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-16,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-17,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-18,103.0,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-19,,102.99998474121094,102.99991607666016,103.00006103515625
2020-07-20,,103.00003814697266,102.99998474121094,103.00006103515625
2020-07-21,,103.00003814697266,102.99998474121094,103.00006103515625
2020-07-22,,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-23,,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-24,,103.0000228881836,102.99998474121094,103.00004577636719
2020-07-25,,103.0000228881836,102.99998474121094,103.00004577636719
