,Kentucky,forecast,interval_low,interval_high
2020-07-12,268.0,260.7844543457031,249.88278198242188,267.642578125
2020-07-13,264.0,294.2740783691406,277.3919982910156,304.233642578125
2020-07-14,570.0,327.6199645996094,319.5346374511719,338.4096374511719
2020-07-15,454.0,345.140869140625,339.5869140625,347.9351501464844
2020-07-16,406.0,351.7689208984375,346.1643371582031,356.7390441894531
2020-07-17,522.0,379.2153015136719,370.3658447265625,391.4061584472656
2020-07-18,579.0,394.2734680175781,384.23626708984375,407.0516662597656
2020-07-19,,348.7779541015625,318.7472839355469,369.6112060546875
2020-07-20,,335.9921875,292.3221130371094,371.6155700683594
2020-07-21,,414.2729797363281,400.9164733886719,435.31536865234375
2020-07-22,,418.8896179199219,397.03466796875,443.974609375
2020-07-23,,432.1903076171875,420.8067932128906,442.4111328125
2020-07-24,,450.1119079589844,429.6217346191406,463.1573486328125
2020-07-25,,484.420654296875,473.5069885253906,493.10089111328125
