,Texas,forecast,interval_low,interval_high
2020-06-20,25.0,29.066995772157455,29.066995772157455,29.066995772157455
2020-06-21,8.0,10.20741520078959,10.20741520078959,10.20741520078959
2020-06-22,16.0,51.24832043047365,51.24832043047365,51.24832043047365
2020-06-23,29.0,36.629241408590026,36.629241408590026,36.629241408590026
2020-06-24,34.0,31.901427160312974,31.901427160312974,31.901427160312974
2020-06-25,47.0,47.870821321651825,47.870821321651825,47.870821321651825
2020-06-26,37.0,16.177300038327246,16.177300038327246,16.177300038327246
2020-06-27,34.0,34.65304569773186,34.65304569773186,34.65304569773186
2020-06-28,15.0,7.915516005353551,7.915516005353551,7.915516005353551
2020-06-29,13.0,36.62956840229185,36.62956840229185,36.62956840229185
2020-06-30,39.0,50.845310610932025,50.845310610932025,50.845310610932025
2020-07-01,48.0,25.109927310166757,25.109927310166757,25.109927310166757
2020-07-02,39.0,32.699904570075134,32.699904570075134,32.699904570075134
2020-07-03,58.0,70.30949640769536,70.30949640769536,70.30949640769536
2020-07-04,20.0,0.0,0.0,0.0
2020-07-05,21.0,61.746331453756575,61.746331453756575,61.746331453756575
2020-07-06,36.0,39.4460191735501,39.4460191735501,39.4460191735501
2020-07-07,101.0,90.29651243739136,90.29651243739136,90.29651243739136
2020-07-08,97.0,8.840910034963585,8.840910034963585,8.840910034963585
2020-07-09,131.0,124.8165038847094,124.8165038847094,124.8165038847094
2020-07-10,65.0,0.0,0.0,0.0
2020-07-11,67.0,122.92116732911208,122.92116732911208,122.92116732911208
2020-07-12,78.0,65.08283452919696,65.08283452919696,65.08283452919696
2020-07-13,60.0,60.79599319388521,60.79599319388521,60.79599319388521
2020-07-14,86.0,146.70977590196867,146.70977590196867,146.70977590196867
2020-07-15,144.0,152.93797145302176,152.93797145302176,152.93797145302176
2020-07-16,151.0,84.49941749328801,84.49941749328801,84.49941749328801
2020-07-17,163.0,142.554554194129,142.554554194129,142.554554194129
2020-07-18,119.0,78.89134839110199,78.89134839110199,78.89134839110199
2020-07-19,,107.68694786731214,84.27091899381982,131.10297674080445
2020-07-20,,107.58327273093501,81.69083148559601,133.475713976274
2020-07-21,,133.27815204225146,105.95720449658546,160.59909958791746
2020-07-22,,164.60859988872457,136.90682326282,192.31037651462913
2020-07-23,,188.62906010481316,160.85357177533226,216.40454843429407
2020-07-24,,188.44368879183475,160.36742916285326,216.51994842081623
2020-07-25,,175.49409916551156,144.82898793496065,206.15921039606246
