,Hawaii,forecast,interval_low,interval_high
2020-04-18,0.0,0.005028218030929565,0.0025857388973236084,0.007345229387283325
2020-04-19,1.0,0.8188068270683289,0.10520291328430176,0.998910665512085
2020-04-20,0.0,0.10246787220239639,-0.00014889240264892578,0.5027782917022705
2020-04-21,0.0,0.7239658832550049,0.0005779862403869629,1.8246822357177734
2020-04-22,2.0,1.6960031986236572,0.4991070032119751,1.9971519708633423
2020-04-23,0.0,0.1328776627779007,0.0037071704864501953,0.6429847478866577
2020-04-24,1.0,0.9961118698120117,0.9950655698776245,0.9978925585746765
2020-04-25,0.0,0.17647872865200043,0.0036426782608032227,0.8647787570953369
2020-04-26,1.0,0.9713433384895325,0.86122065782547,1.0000535249710083
2020-04-27,2.0,1.9965007305145264,1.996089220046997,1.9970753192901611
2020-04-28,0.0,0.0009102642652578652,-0.0006632804870605469,0.0014094710350036621
2020-04-29,0.0,-0.002226579235866666,-0.011957764625549316,0.0006478428840637207
2020-04-30,0.0,-0.005748945288360119,-0.03781628608703613,0.00422552227973938
2020-05-01,0.0,0.005491465330123901,-1.1801719665527344e-05,0.025086313486099243
2020-05-02,0.0,0.0016397654544562101,-0.0011385679244995117,0.005826324224472046
2020-05-03,1.0,0.7881965637207031,0.01451757550239563,1.000103235244751
2020-05-04,0.0,0.001287013292312622,2.4050474166870117e-05,0.002753525972366333
2020-05-05,0.0,-0.0007299065473489463,-0.001208186149597168,-0.00017088651657104492
2020-05-06,0.0,-0.0006840348360128701,-0.002286255359649658,0.0009049177169799805
2020-05-07,0.0,-0.0013742863666266203,-0.0056389570236206055,0.00036916136741638184
2020-05-08,0.0,-0.00278971204534173,-0.01467972993850708,0.0014494359493255615
2020-05-09,0.0,0.0033559619914740324,-4.1604042053222656e-05,0.011697828769683838
2020-05-10,0.0,-0.024692874401807785,-0.06818348169326782,0.0041228532791137695
2020-05-11,0.0,0.0069862185046076775,0.0005469918251037598,0.028456181287765503
2020-05-12,0.0,-0.0005085348966531456,-0.0023159384727478027,0.001885056495666504
2020-05-13,0.0,-0.0008055925136432052,-0.0028115510940551758,0.0007304251194000244
2020-05-14,0.0,-0.0009812831413000822,-0.006714344024658203,0.0015121996402740479
2020-05-15,0.0,0.0009240031358785927,-0.0009648799896240234,0.0020737648010253906
2020-05-16,0.0,-0.0014878630172461271,-0.0036077499389648438,-0.00021779537200927734
2020-05-17,0.0,0.001068371580913663,-0.0006132721900939941,0.0024824440479278564
2020-05-18,0.0,0.00012395382509566844,-0.001005709171295166,0.0008304417133331299
2020-05-19,0.0,0.0006381928687915206,-0.0029430389404296875,0.0071114301681518555
2020-05-20,0.0,-0.0008333802106790245,-0.0014753937721252441,-2.0205974578857422e-05
2020-05-21,0.0,-0.0009709954028949142,-0.0029031038284301758,0.0009824931621551514
2020-05-22,0.0,0.0018007457256317139,-0.0008981823921203613,0.004160970449447632
2020-05-23,0.0,-0.0218496136367321,-0.10523903369903564,0.0001392662525177002
2020-05-24,0.0,0.08274191617965698,-0.0004898309707641602,0.3108624815940857
2020-05-25,0.0,0.0008210301166400313,-0.01793038845062256,0.023013770580291748
2020-05-26,0.0,0.0017134665977209806,0.00024041533470153809,0.0049991607666015625
2020-05-27,0.0,0.3027155101299286,0.0002555251121520996,0.7681498527526855
2020-05-28,0.0,-0.007026201579719782,-0.023738086223602295,0.0001971423625946045
2020-05-29,0.0,-0.0009962857002392411,-0.0035292506217956543,0.0014540255069732666
2020-05-30,0.0,0.0005299687618389726,-0.00041919946670532227,0.0016224980354309082
2020-05-31,0.0,0.00591394305229187,-0.005809426307678223,0.037883222103118896
2020-06-01,0.0,-0.0002346634864807129,-0.00045037269592285156,-3.165006637573242e-05
2020-06-02,0.0,-0.0007457852480001748,-0.001543581485748291,-0.0002474188804626465
2020-06-03,0.0,0.14622250199317932,0.0005422532558441162,0.721570611000061
2020-06-04,0.0,-0.0014569103950634599,-0.005190670490264893,0.0006152093410491943
2020-06-05,0.0,0.0008892476325854659,0.00023940205574035645,0.0015631318092346191
2020-06-06,0.0,-0.0011470138560980558,-0.0026801228523254395,0.0010937154293060303
2020-06-07,0.0,0.0009416282409802079,0.00012919306755065918,0.0027081072330474854
2020-06-08,0.0,-0.0005238711601123214,-0.0011774301528930664,0.00028520822525024414
2020-06-09,0.0,0.007078039459884167,-0.0010846853256225586,0.03272637724876404
2020-06-10,0.0,-0.01481122337281704,-0.060603976249694824,0.0006326735019683838
2020-06-11,0.0,0.0010598242515698075,-0.0016622543334960938,0.005028337240219116
2020-06-12,0.0,0.0009996533626690507,-0.0012305974960327148,0.006833404302597046
2020-06-13,0.0,0.0029100358951836824,-0.0014145970344543457,0.015810370445251465
2020-06-14,0.0,0.00472606997936964,-0.0008136630058288574,0.02348533272743225
2020-06-15,0.0,0.0019681931007653475,-0.0013567805290222168,0.0073761045932769775
2020-06-16,0.0,-0.000821703695692122,-0.002722442150115967,0.0002702772617340088
2020-06-17,0.0,-0.0004135489580221474,-0.0012547969818115234,0.0005285143852233887
2020-06-18,0.0,-0.0017000555526465178,-0.002780139446258545,-0.00039136409759521484
2020-06-19,0.0,0.0015050411457195878,-0.0005278587341308594,0.003360927104949951
2020-06-20,0.0,-5.735158993047662e-05,-0.0012389421463012695,0.0006833076477050781
2020-06-21,0.0,0.004001581575721502,-0.0012054443359375,0.018599778413772583
2020-06-22,0.0,0.045911312103271484,-0.0017496943473815918,0.1978725790977478
2020-06-23,0.0,-0.0014395475154742599,-0.004057586193084717,0.0006021857261657715
2020-06-24,0.0,0.002361428691074252,0.0007868707180023193,0.004204094409942627
2020-06-25,0.0,-0.003779685590416193,-0.00919961929321289,0.00019735097885131836
2020-06-26,0.0,0.17320162057876587,0.0011745095252990723,0.8514646291732788
2020-06-27,1.0,0.7995263934135437,0.009153306484222412,0.998641848564148
2020-06-28,0.0,0.10953523963689804,-0.0008601546287536621,0.5453057885169983
2020-06-29,0.0,0.07542087137699127,-7.075071334838867e-05,0.37615811824798584
2020-06-30,0.0,0.02909446880221367,-0.0016878247261047363,0.09384173154830933
2020-07-01,0.0,0.0011158942943438888,0.0004661679267883301,0.0017143785953521729
2020-07-02,0.0,0.1278040111064911,-0.0012367963790893555,0.6127496361732483
2020-07-03,1.0,0.8062909245491028,0.037097275257110596,0.99941086769104
2020-07-04,0.0,-0.012865710072219372,-0.06489807367324829,0.0010011792182922363
2020-07-05,0.0,0.002487140940502286,-0.0006338953971862793,0.013806253671646118
2020-07-06,0.0,0.0019594610203057528,0.00047135353088378906,0.0028818249702453613
2020-07-07,0.0,-0.0009814619552344084,-0.00171738862991333,0.0006061196327209473
2020-07-08,0.0,-0.02037813700735569,-0.08690804243087769,-0.0013824105262756348
2020-07-09,0.0,0.001119893742725253,-0.00027823448181152344,0.0024780631065368652
2020-07-10,0.0,0.02423042617738247,-0.0017971992492675781,0.12200897932052612
2020-07-11,0.0,0.0064473869279026985,0.0005240142345428467,0.025962769985198975
2020-07-12,0.0,0.40831345319747925,-0.0002345442771911621,2.041400909423828
2020-07-13,3.0,2.3979403972625732,0.00023740530014038086,2.9980132579803467
2020-07-14,0.0,0.0002611398813314736,-0.0001462101936340332,0.0006158649921417236
2020-07-15,0.0,-1.1479854947538115e-05,-0.0006698966026306152,0.0005063414573669434
2020-07-16,0.0,0.3582819998264313,0.0012124180793762207,1.0003151893615723
2020-07-17,1.0,0.9975823163986206,0.98872971534729,1.0002074241638184
2020-07-18,1.0,0.9984230995178223,0.997458815574646,0.9992302656173706
2020-07-19,0.0,0.4013527035713196,0.00011157989501953125,1.0113518238067627
2020-07-20,0.0,-0.0058425189927220345,-0.03149300813674927,0.0008970499038696289
2020-07-21,0.0,-6.949901489861077e-06,-0.0004904866218566895,0.0003476440906524658
2020-07-22,,0.12869568169116974,-0.006905317306518555,0.28394970297813416
2020-07-23,,0.19279859960079193,-0.03878086805343628,0.9976325035095215
2020-07-24,,0.7509409189224243,0.25080597400665283,0.99788498878479
2020-07-25,,0.6932253241539001,0.06380537152290344,1.000680685043335
2020-07-26,,0.45380479097366333,0.007945507764816284,0.995473325252533
2020-07-27,,0.050993211567401886,0.006772279739379883,0.13724014163017273
2020-07-28,,0.03355979919433594,-0.0074645280838012695,0.10794404149055481
