,Louisiana,forecast,interval_low,interval_high
2020-07-08,20.0,16.385738645281112,15.086580276489258,17.933977127075195
2020-07-09,16.0,17.00015926361084,15.372188568115234,20.489822387695312
2020-07-10,25.0,16.60672324044364,14.321127891540527,21.655305862426758
2020-07-11,23.0,15.241246223449707,13.673016548156738,17.287078857421875
2020-07-12,13.0,15.257630211966378,13.846802711486816,18.56912612915039
2020-07-13,7.0,16.144849368504115,13.795625686645508,19.45778465270996
2020-07-14,22.0,18.01853425162179,16.98322105407715,20.13057518005371
2020-07-15,16.0,19.50799778529576,18.90217399597168,19.86908531188965
2020-07-16,24.0,20.43167495727539,19.246490478515625,22.292903900146484
2020-07-17,24.0,20.918527330671036,18.824064254760742,23.785371780395508
2020-07-18,0.0,20.35883821759905,18.325265884399414,24.466184616088867
2020-07-19,34.0,18.93836838858468,16.678070068359375,22.414630889892578
2020-07-20,31.0,18.30770356314523,16.134572982788086,19.41083526611328
2020-07-21,36.0,19.189008440290177,16.89273452758789,22.40335464477539
2020-07-22,60.0,19.750322341918945,18.040437698364258,21.54193687438965
2020-07-23,16.0,20.684442138671876,19.149307250976562,22.30204200744629
2020-07-24,29.0,21.225830078125,19.715782165527344,23.427093505859375
2020-07-25,0.0,21.25455093383789,18.641828536987305,22.66478729248047
2020-07-26,48.0,24.105478286743164,23.49599838256836,24.71495819091797
2020-07-27,23.0,26.22505760192871,26.22505760192871,26.22505760192871
2020-07-28,,31.58940315246582,31.58940315246582,31.58940315246582
2020-07-29,,31.36384391784668,31.36384391784668,31.36384391784668
2020-07-30,,30.796979904174805,30.796979904174805,30.796979904174805
2020-07-31,,27.234220504760742,27.234220504760742,27.234220504760742
2020-08-01,,26.378524780273438,26.378524780273438,26.378524780273438
2020-08-02,,26.466201782226562,26.466201782226562,26.466201782226562
2020-08-03,,26.763614654541016,26.763614654541016,26.763614654541016
