,Total,forecast,interval_low,interval_high
2020-05-31,586.0,612.7941284179688,585.9913330078125,646.9378662109375
2020-06-01,772.0,729.1451416015625,558.1069946289062,771.974609375
2020-06-02,1033.0,1012.32275390625,929.2528076171875,1033.46875
2020-06-03,990.0,998.4055786132812,990.0646362304688,1030.969970703125
2020-06-04,1009.0,997.16552734375,980.1239013671875,1008.8729858398438
2020-06-05,970.0,924.5564575195312,743.8057250976562,969.9466552734375
2020-06-06,680.0,716.8446655273438,680.3245239257812,861.716552734375
2020-06-07,451.0,450.79931640625,450.6131286621094,451.03607177734375
2020-06-08,505.0,503.9151306152344,498.85821533203125,505.25701904296875
2020-06-09,940.0,939.8251953125,939.6053466796875,939.9891357421875
2020-06-10,917.0,916.9275512695312,916.4268798828125,917.2849731445312
2020-06-11,881.0,882.1506958007812,831.9788208007812,935.40673828125
2020-06-12,822.0,855.1947021484375,822.105224609375,901.982177734375
2020-06-13,750.0,749.4647216796875,748.9579467773438,749.76953125
2020-06-14,298.0,298.29632568359375,297.9908142089844,298.7909851074219
2020-06-15,391.0,391.13214111328125,391.0448303222656,391.23004150390625
2020-06-16,839.0,838.5892333984375,837.885498046875,838.8737182617188
2020-06-17,751.0,751.4785766601562,750.9423828125,752.24609375
2020-06-18,704.0,704.0907592773438,703.9022827148438,704.2077026367188
2020-06-19,672.0,674.3059692382812,671.3248291015625,683.89306640625
2020-06-20,610.0,597.9938354492188,564.6290283203125,610.0136108398438
2020-06-21,255.0,254.9989013671875,254.80850219726562,255.18643188476562
2020-06-22,406.0,397.5545959472656,373.59112548828125,406.1080627441406
2020-06-23,837.0,837.02783203125,836.928955078125,837.1802368164062
2020-06-24,757.0,1040.795654296875,757.0274658203125,2175.30712890625
2020-06-25,2422.0,2082.04443359375,724.2850952148438,2421.772705078125
2020-06-26,605.0,648.7688598632812,579.4136962890625,848.7578125
2020-06-27,489.0,489.0381774902344,488.9555969238281,489.2283630371094
2020-06-28,241.0,273.4710998535156,240.89353942871094,403.2042236328125
2020-06-29,350.0,385.5086669921875,349.9895324707031,527.5281982421875
2020-06-30,721.0,731.6174926757812,720.9066772460938,774.1643676757812
2020-07-01,673.0,692.6273193359375,672.955322265625,717.970703125
2020-07-02,698.0,694.5066528320312,680.3292236328125,698.109130859375
2020-07-03,639.0,638.8521118164062,638.5004272460938,639.0798950195312
2020-07-04,247.0,320.87799072265625,247.07435607910156,615.5150756835938
2020-07-05,271.0,273.41412353515625,270.7406921386719,283.36376953125
2020-07-06,325.0,325.0337829589844,324.8690490722656,325.23834228515625
2020-07-07,1195.0,960.0470581054688,727.66552734375,1194.8218994140625
2020-07-08,820.0,820.1233520507812,819.9081420898438,820.3036499023438
2020-07-09,990.0,901.6422729492188,819.4238891601562,989.9012451171875
2020-07-10,811.0,816.6290893554688,810.7105102539062,839.3195190429688
2020-07-11,676.0,699.04150390625,675.8204956054688,768.3655395507812
2020-07-12,428.0,428.0040588378906,427.80975341796875,428.2000427246094
2020-07-13,361.0,403.8211669921875,360.9358215332031,574.7933349609375
2020-07-14,900.0,898.5020751953125,841.9437866210938,950.0330810546875
2020-07-15,949.0,948.9251098632812,948.6331176757812,949.100830078125
2020-07-16,943.0,932.6090087890625,898.0421752929688,943.2122802734375
2020-07-17,908.0,884.3370361328125,789.25048828125,908.2813720703125
2020-07-18,853.0,814.7044677734375,661.8182373046875,852.9622192382812
2020-07-19,,506.3671875,382.48956298828125,616.497802734375
2020-07-20,,508.19000244140625,370.4718933105469,610.9358520507812
2020-07-21,,965.6492309570312,834.8986206054688,1059.207763671875
2020-07-22,,1017.3385009765625,863.7797241210938,1359.4869384765625
2020-07-23,,1128.0223388671875,997.1011962890625,1386.03173828125
2020-07-24,,948.6363525390625,794.0849609375,1136.5853271484375
2020-07-25,,1261.31005859375,783.0648193359375,1566.0687255859375
