,Arizona,forecast,interval_low,interval_high
2020-06-26,41.0,24.467445373535156,23.55055809020996,25.079425811767578
2020-06-27,44.0,25.925554275512695,25.703399658203125,26.07375144958496
2020-06-28,14.0,25.05498695373535,23.539505004882812,26.90300941467285
2020-06-29,4.0,30.240036010742188,29.59091567993164,31.356306076049805
2020-06-30,47.0,32.3966064453125,31.752178192138672,32.97890090942383
2020-07-01,80.0,31.514360427856445,27.985204696655273,34.69224166870117
2020-07-02,39.0,31.947790145874023,30.29703712463379,33.13396453857422
2020-07-03,34.0,36.463619232177734,34.08758544921875,38.49186706542969
2020-07-04,19.0,39.02685546875,37.21580505371094,42.190391540527344
2020-07-05,8.0,38.341407775878906,36.52313995361328,40.24052429199219
2020-07-06,4.0,36.72072982788086,36.26115798950195,37.59062194824219
2020-07-07,98.0,39.81386947631836,39.127132415771484,40.491764068603516
2020-07-08,36.0,39.79209899902344,35.25697708129883,44.37205123901367
2020-07-09,75.0,40.561580657958984,38.12200927734375,42.95494079589844
2020-07-10,44.0,45.5698356628418,42.23369598388672,48.84748840332031
2020-07-11,69.0,48.675296783447266,46.39598083496094,53.22941589355469
2020-07-12,86.0,46.8123893737793,44.34373092651367,49.116737365722656
2020-07-13,9.0,33.195987701416016,32.86758041381836,33.445045471191406
2020-07-14,91.0,36.486637115478516,36.034027099609375,36.84444808959961
2020-07-15,97.0,37.10312271118164,32.746124267578125,41.57956314086914
2020-07-16,58.0,38.686767578125,36.024723052978516,41.733184814453125
2020-07-17,91.0,42.89106750488281,39.79808807373047,46.70503616333008
2020-07-18,147.0,45.629825592041016,43.08872604370117,50.40779495239258
2020-07-19,31.0,43.05595397949219,40.811546325683594,45.14129638671875
2020-07-20,,79.18036651611328,77.50439453125,81.34703063964844
2020-07-21,,89.78671264648438,87.28237915039062,94.18976593017578
2020-07-22,,95.18242645263672,87.33502197265625,108.00724792480469
2020-07-23,,93.1832275390625,87.43275451660156,99.7135238647461
2020-07-24,,99.28971099853516,93.32289123535156,104.19198608398438
2020-07-25,,106.62017059326172,99.95960998535156,114.65314483642578
2020-07-26,,95.94448852539062,91.28791046142578,100.48896026611328
