,Michigan,forecast,interval_low,interval_high
2020-04-19,657.0,904.9735717054582,904.9735717054582,904.9735717054582
2020-04-20,636.0,884.4325579072113,884.4325579072113,884.4325579072113
2020-04-21,724.0,968.1742254629255,968.1742254629255,968.1742254629255
2020-04-22,1356.0,1351.67016381117,1351.67016381117,1351.67016381117
2020-04-23,1441.0,1162.9074085700643,1162.9074085700643,1162.9074085700643
2020-04-24,1485.0,1226.411284275756,1226.411284275756,1226.411284275756
2020-04-25,459.0,123.86843608846141,123.86843608846141,123.86843608846141
2020-04-26,751.0,1002.5380830126828,1002.5380830126828,1002.5380830126828
2020-04-27,494.0,448.2946970544098,448.2946970544098,448.2946970544098
2020-04-28,1132.0,1557.017500007499,1557.017500007499,1557.017500007499
2020-04-29,1213.0,1232.9539349846227,1232.9539349846227,1232.9539349846227
2020-04-30,1099.0,1286.5567161038134,1286.5567161038134,1286.5567161038134
2020-05-01,1046.0,904.0137111631949,904.0137111631949,904.0137111631949
2020-05-02,900.0,714.1050571361322,714.1050571361322,714.1050571361322
2020-05-03,623.0,434.01793537054095,434.01793537054095,434.01793537054095
2020-05-04,301.0,387.07888305957187,387.07888305957187,387.07888305957187
2020-05-05,566.0,910.0767726607596,910.0767726607596,910.0767726607596
2020-05-06,824.0,1010.7843378349627,1010.7843378349627,1010.7843378349627
2020-05-07,674.0,744.9284302559245,744.9284302559245,744.9284302559245
2020-05-08,758.0,799.118474821603,799.118474821603,799.118474821603
2020-05-09,506.0,352.7370525581638,352.7370525581638,352.7370525581638
2020-05-10,410.0,303.6728430682346,303.6728430682346,303.6728430682346
2020-05-11,545.0,449.7916654015913,449.7916654015913,449.7916654015913
2020-05-12,632.0,631.6366890726191,631.6366890726191,631.6366890726191
2020-05-13,556.0,588.9976605964237,588.9976605964237,588.9976605964237
2020-05-14,1348.0,1462.6837910554395,1462.6837910554395,1462.6837910554395
2020-05-15,643.0,318.05504362085605,318.05504362085605,318.05504362085605
2020-05-16,505.0,636.8748966536374,636.8748966536374,636.8748966536374
2020-05-17,648.0,619.3906240704871,619.3906240704871,619.3906240704871
2020-05-18,892.0,948.227805798794,948.227805798794,948.227805798794
2020-05-19,610.0,505.4939875785684,505.4939875785684,505.4939875785684
2020-05-20,857.0,1116.1289030395087,1116.1289030395087,1116.1289030395087
2020-05-21,666.0,653.8790409464583,653.8790409464583,653.8790409464583
2020-05-22,555.0,611.732149255846,611.732149255846,611.732149255846
2020-05-23,503.0,474.68006354212815,474.68006354212815,474.68006354212815
2020-05-24,349.0,423.0369539328198,423.0369539328198,423.0369539328198
2020-05-25,226.0,316.052841080563,316.052841080563,316.052841080563
2020-05-26,353.0,503.56999058159533,503.56999058159533,503.56999058159533
2020-05-27,618.0,659.8448932849774,659.8448932849774,659.8448932849774
2020-05-28,524.0,410.8201747387402,410.8201747387402,410.8201747387402
2020-05-29,717.0,652.9916999786273,652.9916999786273,652.9916999786273
2020-05-30,392.0,179.52865864462467,179.52865864462467,179.52865864462467
2020-05-31,486.0,489.5169550415718,489.5169550415718,489.5169550415718
2020-06-01,217.0,127.2928156321199,127.2928156321199,127.2928156321199
2020-06-02,312.0,532.7523797737136,532.7523797737136,532.7523797737136
2020-06-03,417.0,514.0055965289125,514.0055965289125,514.0055965289125
2020-06-04,322.0,457.21014796448424,457.21014796448424,457.21014796448424
2020-06-05,842.0,907.2562521824657,907.2562521824657,907.2562521824657
2020-06-06,93.0,0.0,0.0,0.0
2020-06-07,55.0,212.71883472363433,212.71883472363433,212.71883472363433
2020-06-08,135.0,88.63369011706139,88.63369011706139,88.63369011706139
2020-06-09,63.0,141.13876902849972,141.13876902849972,141.13876902849972
2020-06-10,15.0,70.5695176541934,70.5695176541934,70.5695176541934
2020-06-11,267.0,462.23105833999443,462.23105833999443,462.23105833999443
2020-06-12,223.0,173.35206113208736,173.35206113208736,173.35206113208736
2020-06-13,164.0,83.5730149349829,83.5730149349829,83.5730149349829
2020-06-14,218.0,113.03867493151273,113.03867493151273,113.03867493151273
2020-06-15,31.0,0.0,0.0,0.0
2020-06-16,184.0,200.81740829186182,200.81740829186182,200.81740829186182
2020-06-17,228.0,214.9074500517717,214.9074500517717,214.9074500517717
2020-06-18,301.0,365.93713670992315,365.93713670992315,365.93713670992315
2020-06-19,299.0,296.55404643975453,296.55404643975453,296.55404643975453
2020-06-20,448.0,469.6845317374407,469.6845317374407,469.6845317374407
2020-06-21,166.0,52.5062485727081,52.5062485727081,52.5062485727081
2020-06-22,246.0,311.86814635307695,311.86814635307695,311.86814635307695
2020-06-23,240.0,214.98424433011803,214.98424433011803,214.98424433011803
2020-06-24,358.0,425.96089226834175,425.96089226834175,425.96089226834175
2020-06-25,434.0,415.90250293633943,415.90250293633943,415.90250293633943
2020-06-26,340.0,359.2848436801596,359.2848436801596,359.2848436801596
2020-06-27,350.0,357.0815756675343,357.0815756675343,357.0815756675343
2020-06-28,267.0,234.04145347641244,234.04145347641244,234.04145347641244
2020-06-29,277.0,292.46475385085415,292.46475385085415,292.46475385085415
2020-06-30,505.0,517.3624902130582,517.3624902130582,517.3624902130582
2020-07-01,361.0,317.83881135012797,317.83881135012797,317.83881135012797
2020-07-02,589.0,648.9246806362138,648.9246806362138,648.9246806362138
2020-07-03,497.0,393.14176854565414,393.14176854565414,393.14176854565414
2020-07-04,406.0,406.8030785971214,406.8030785971214,406.8030785971214
2020-07-05,360.0,336.490748764032,336.490748764032,336.490748764032
2020-07-06,326.0,397.11952611436664,397.11952611436664,397.11952611436664
2020-07-07,633.0,697.7272836976066,697.7272836976066,697.7272836976066
2020-07-08,651.0,599.4842253243985,599.4842253243985,599.4842253243985
2020-07-09,512.0,510.01881196507196,510.01881196507196,510.01881196507196
2020-07-10,622.0,624.3294924967513,624.3294924967513,624.3294924967513
2020-07-11,685.0,604.9597346819833,604.9597346819833,604.9597346819833
2020-07-12,406.0,312.3382447869852,312.3382447869852,312.3382447869852
2020-07-13,422.0,530.4404898125302,530.4404898125302,530.4404898125302
2020-07-14,666.0,766.7190409026897,766.7190409026897,766.7190409026897
2020-07-15,1049.0,1042.1565170326949,1042.1565170326949,1042.1565170326949
2020-07-16,926.0,755.2466343310357,755.2466343310357,755.2466343310357
2020-07-17,754.0,724.5746474742616,724.5746474742616,724.5746474742616
2020-07-18,745.0,706.4593854404966,706.4593854404966,706.4593854404966
2020-07-19,530.0,484.02674165674034,484.02674165674034,484.02674165674034
2020-07-20,,637.9274775880459,257.8979049356426,1017.9570502404492
2020-07-21,,760.2095550037795,329.42034390136223,1190.9987661061969
2020-07-22,,885.1222524205408,409.51377279691616,1360.7307320441655
2020-07-23,,871.681376106738,375.3517656678147,1368.0109865456611
2020-07-24,,830.6826008520558,303.91122063163755,1357.453981072474
2020-07-25,,720.9531666334427,170.74385342482594,1271.1624798420594
2020-07-26,,668.9495580947212,62.592913435461924,1275.3062027539804
